subject_id,scenario_label,intimacy,motivation,action,p_action
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,1,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,2,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,0,0.69
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,1,0.14
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,2,0.17
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,0,0.07
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,1,0.3
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,2,0.37
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,3,0.26
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,0,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,1,0.08
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,2,0.35
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,3,0.57
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,0,0.8
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,1,0.2
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,2,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,0,1.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,1,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,2,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,0,0.64
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,1,0.1
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,2,0.07
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,3,0.19
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,0,0.01
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,1,0.01
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,2,0.33
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,3,0.65
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,0,0.46
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,1,0.51
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,2,0.03
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,0,0.97
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,1,0.03
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,2,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,3,0.0
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,0,0.01
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,1,0.05
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,2,0.29
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,3,0.65
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,0,0.09
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,1,0.09
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,2,0.38
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,3,0.44
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,0,0.17
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,1,0.17
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,2,0.33
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,3,0.33
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,0,0.1
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,1,0.53
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,2,0.27
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,3,0.1
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,0,0.07
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,1,0.07
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,2,0.07
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,3,0.79
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,0,0.1
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,1,0.1
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,2,0.52
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,3,0.28
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,0,0.88
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,1,0.04
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,2,0.04
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,3,0.04
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,0,0.15
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,1,0.77
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,2,0.05
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,3,0.03
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,0,0.85
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,1,0.05
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,2,0.05
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,3,0.05
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,0,0.26
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,1,0.21
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,2,0.24
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,3,0.29
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,0,0.07
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,1,0.07
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,2,0.07
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,3,0.79
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,0,0.73
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,1,0.09
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,2,0.09
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,3,0.09
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,0,0.11
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,1,0.11
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,2,0.41
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,3,0.37
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,0,0.11
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,1,0.13
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,2,0.11
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,3,0.65
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,0,0.52
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,1,0.16
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,2,0.16
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,3,0.16
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,0,0.04
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,1,0.88
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,2,0.04
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,3,0.04
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,0,0.06
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,1,0.06
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,2,0.06
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,3,0.82
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,0,0.01
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,1,0.1
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,2,0.1
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,3,0.79
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,0,0.11
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,1,0.15
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,2,0.45
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,3,0.29
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,0,0.77
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,1,0.11
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,2,0.1
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,3,0.02
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,0,0.14
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,1,0.27
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,2,0.5
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,3,0.09
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,0,0.24
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,1,0.39
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,2,0.25
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,3,0.12
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,0,0.14
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,1,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,2,0.68
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,3,0.13
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,0,0.22
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,1,0.22
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,2,0.51
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,3,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,0,0.26
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,1,0.47
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,2,0.14
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,3,0.13
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,0,0.39
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,1,0.22
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,2,0.38
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,3,0.01
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,0,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,1,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,2,0.04
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,3,0.86
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,0,0.02
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,1,0.39
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,2,0.44
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,3,0.15
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,0,0.59
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,1,0.34
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,2,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,3,0.02
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,0,0.05
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,1,0.16
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,2,0.35
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,3,0.44
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,0,0.02
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,1,0.11
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,2,0.25
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,3,0.62
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,0,0.06
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,1,0.29
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,2,0.43
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,3,0.22
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,0,0.11
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,1,0.38
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,2,0.18
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,3,0.33
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,0,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,1,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,2,0.24
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,3,0.52
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,0,0.15
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,1,0.15
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,2,0.55
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,3,0.15
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,0,0.66
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,1,0.18
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,2,0.08
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,3,0.08
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,0,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,1,0.21
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,2,0.46
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,3,0.21
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,0,0.14
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,1,0.2
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,2,0.41
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,3,0.25
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,0,0.73
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,1,0.09
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,2,0.09
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,3,0.09
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,0,0.16
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,1,0.33
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,2,0.35
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,3,0.16
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,0,0.15
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,1,0.15
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,2,0.4
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,3,0.3
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,0,0.47
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,1,0.09
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,2,0.35
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,3,0.09
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,0,0.64
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,1,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,2,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,3,0.12
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,0,0.16
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,1,0.33
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,2,0.31
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,3,0.2
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,0,0.38
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,1,0.34
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,2,0.14
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,3,0.14
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,0,0.14
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,1,0.14
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,2,0.37
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,3,0.35
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,0,0.1
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,1,0.51
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,2,0.29
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,3,0.1
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,0,0.13
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,1,0.24
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,2,0.28
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,3,0.35
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,0,0.19
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,1,0.21
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,2,0.41
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,3,0.19
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,0,0.13
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,1,0.21
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,2,0.62
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,3,0.04
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,0,0.48
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,1,0.33
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,2,0.13
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,3,0.06
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,0,0.12
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,1,0.3
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,2,0.29
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,3,0.29
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,0,0.88
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,1,0.04
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,2,0.04
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,3,0.04
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,0,0.15
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,1,0.26
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,2,0.25
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,3,0.34
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,0,0.24
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,1,0.21
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,2,0.21
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,3,0.34
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,0,0.1
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,1,0.3
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,2,0.55
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,3,0.05
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,0,0.14
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,1,0.2
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,2,0.58
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,3,0.08
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,0,0.68
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,1,0.13
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,2,0.11
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,3,0.08
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,0,0.28
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,1,0.3
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,2,0.39
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,3,0.03
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,0,0.73
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,1,0.04
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,2,0.06
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,3,0.17
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,0,0.0
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,1,0.24
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,2,0.25
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,3,0.51
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,0,0.14
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,1,0.17
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,2,0.51
8f3ed398-3a66-5497-9967-5e3d1a46068d,sauna,100,low,3,0.18
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,0,0.2
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,1,0.36
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,2,0.35
8f3ed398-3a66-5497-9967-5e3d1a46068d,sleeping-bag,75,low,3,0.09
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,0,0.03
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,1,0.53
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,2,0.22
8f3ed398-3a66-5497-9967-5e3d1a46068d,sunscreen,50,high,3,0.22
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,0,0.94
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,1,0.0
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,2,0.06
8f3ed398-3a66-5497-9967-5e3d1a46068d,towel,0,high,3,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,0,0.5
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,1,0.25
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,2,0.25
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,bed,0,high,3,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,0,1.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,1,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,2,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,blanket,0,low,3,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,0,0.05
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,1,0.19
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,2,0.45
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,breakup,50,high,3,0.31
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,0,0.03
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,1,0.33
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,2,0.32
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,chapstick,75,high,3,0.32
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,0,0.3
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,1,0.5
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,2,0.1
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,gossip,75,low,3,0.1
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,0,0.0
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,1,0.1
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,2,0.12
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hairbrush,100,high,3,0.78
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,0,0.45
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,1,0.49
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,2,0.03
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,harmonica,100,high,3,0.03
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,0,0.49
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,1,0.17
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,2,0.17
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,hat,100,low,3,0.17
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,0,0.23
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,1,0.37
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,2,0.35
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,home,75,low,3,0.05
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,0,0.44
ad0329d1-8f33-559a-9f00-9c08bf0f8aab,locker-room,50,low,1,0.45
