experiment,variant,fold,held_out_scenario,alpha_observer,train_nll,test_nll,n_train,n_test,param_w_v,param_w_d,param_w_e,param_gamma
food_inv-desire_intimacy_noalt,base_padded,4,cooking,3.2603819370269775,170.85330200195312,9.868958336290367,300,20,0.3243115246295929,,3.335475206375122,
food_inv-desire_intimacy_noalt,base_padded,5,dip,3.0402865409851074,170.20639038085938,10.775680325672521,300,20,0.35293862223625183,,4.4351959228515625,
food_inv-desire_intimacy_noalt,base_padded,6,drinks,3.209383249282837,169.5657958984375,11.195471601961298,300,20,0.3345329761505127,,3.845019817352295,
food_inv-desire_intimacy_noalt,base_padded,7,driving,3.3346893787384033,167.1805419921875,13.537635209022895,300,20,0.3226540982723236,,3.5238778591156006,
food_inv-desire_intimacy_noalt,base_padded,8,fair,3.421152114868164,165.56764221191406,15.232835026937213,300,20,0.3258529305458069,,3.2167787551879883,
food_inv-desire_intimacy_noalt,base_padded,9,gala,3.1967594623565674,174.62802124023438,6.1253030140033164,300,20,0.3155708312988281,,3.7224650382995605,
food_inv-desire_intimacy_noalt,base_padded,10,hike,3.3275206089019775,167.46273803710938,13.29762206438411,300,20,0.31315839290618896,,4.022445201873779,
food_inv-desire_intimacy_noalt,base_padded,11,oysters,3.0710268020629883,170.68081665039062,10.085806527130403,300,20,0.3287147581577301,,3.592298746109009,
food_inv-desire_intimacy_noalt,base_padded,12,social,2.8641843795776367,170.4302215576172,10.315642184665272,300,20,0.36331576108932495,,3.5022244453430176,
food_inv-desire_intimacy_noalt,base_padded,13,soup,3.0832138061523438,169.47052001953125,11.254999775343963,300,20,0.33574485778808594,,3.578068971633911,
food_inv-desire_intimacy_noalt,base_padded,14,takeout,3.1734020709991455,168.74073791503906,11.97664595924389,300,20,0.3264908492565155,,3.609644889831543,
food_inv-desire_intimacy_noalt,base_padded,15,wedding,3.1102519035339355,169.76113891601562,10.958333149618026,300,20,0.33618301153182983,,3.5200252532958984,
