subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_full,pred_vanilla,pred_discomfort_only,pred_full_lm,pred_vanilla_lm,pred_discomfort_only_lm
e46af49d-cdd3-590b-a967-f6828714c380,driving,75,low,1,0.43,0.75,0,7,0.2171174,0.2275344,0.3159864,0.2650634,0.27595744,0.3070956
e46af49d-cdd3-590b-a967-f6828714c380,driving,75,low,2,0.35,0.75,0,7,0.15380535,0.13851412,0.21784379,0.1945519,0.18383652,0.2397261
e46af49d-cdd3-590b-a967-f6828714c380,driving,75,low,3,0.08,0.75,0,7,0.108955264,0.084322006,0.15018342,0.08925447,0.06942646,0.14608268
e46af49d-cdd3-590b-a967-f6828714c380,fair,75,low,0,0.0,0.75,0,8,0.52012193,0.54962945,0.3159864,0.4765778,0.50677854,0.33068594
e46af49d-cdd3-590b-a967-f6828714c380,fair,75,low,1,0.57,0.75,0,8,0.2171174,0.2275344,0.3159864,0.26457372,0.27793825,0.32259667
e46af49d-cdd3-590b-a967-f6828714c380,fair,75,low,2,0.39,0.75,0,8,0.15380535,0.13851412,0.21784379,0.16583091,0.14156029,0.18941289
e46af49d-cdd3-590b-a967-f6828714c380,fair,75,low,3,0.04,0.75,0,8,0.108955264,0.084322006,0.15018342,0.09301762,0.07372297,0.1573044
e46af49d-cdd3-590b-a967-f6828714c380,gala,0,low,0,1.0,0.0,0,9,0.6455648,0.54962945,0.439189,0.5747677,0.4755793,0.43284258
e46af49d-cdd3-590b-a967-f6828714c380,gala,0,low,1,0.0,0.0,0,9,0.2694817,0.2275344,0.439189,0.32643646,0.26942658,0.43284258
e46af49d-cdd3-590b-a967-f6828714c380,gala,0,low,2,0.0,0.0,0,9,0.067863524,0.13851412,0.099210754,0.062005695,0.123254605,0.09794454
e46af49d-cdd3-590b-a967-f6828714c380,gala,0,low,3,0.0,0.0,0,9,0.01709006,0.084322006,0.022411248,0.03679013,0.13173948,0.036370326
e46af49d-cdd3-590b-a967-f6828714c380,hike,50,low,0,0.75,0.5,0,10,0.57735443,0.54962945,0.3702086,0.5305781,0.49642327,0.39666098
e46af49d-cdd3-590b-a967-f6828714c380,hike,50,low,1,0.25,0.5,0,10,0.24100827,0.2275344,0.3702086,0.29724842,0.27851167,0.39081028
e46af49d-cdd3-590b-a967-f6828714c380,hike,50,low,2,0.0,0.5,0,10,0.120944336,0.13851412,0.1759544,0.11964967,0.15261383,0.12232567
e46af49d-cdd3-590b-a967-f6828714c380,hike,50,low,3,0.0,0.5,0,10,0.060693063,0.084322006,0.0836284,0.052523814,0.07245119,0.090202995
e46af49d-cdd3-590b-a967-f6828714c380,oysters,100,low,0,0.66,1.0,0,11,0.44398928,0.54962945,0.25,0.4542084,0.5377941,0.25
e46af49d-cdd3-590b-a967-f6828714c380,oysters,100,low,1,0.0,1.0,0,11,0.1853369,0.2275344,0.25,0.16221562,0.19119295,0.25
e46af49d-cdd3-590b-a967-f6828714c380,oysters,100,low,2,0.34,1.0,0,11,0.1853369,0.13851412,0.25,0.24543723,0.20952849,0.25
e46af49d-cdd3-590b-a967-f6828714c380,oysters,100,low,3,0.0,1.0,0,11,0.1853369,0.084322006,0.25,0.1381388,0.0614844,0.25
e46af49d-cdd3-590b-a967-f6828714c380,social,0,low,0,1.0,0.0,0,12,0.6455648,0.54962945,0.439189,0.7479432,0.6285082,0.49143535
e46af49d-cdd3-590b-a967-f6828714c380,social,0,low,1,0.0,0.0,0,12,0.2694817,0.2275344,0.439189,0.19888583,0.1794143,0.43205208
e46af49d-cdd3-590b-a967-f6828714c380,social,0,low,2,0.0,0.0,0,12,0.067863524,0.13851412,0.099210754,0.039729707,0.12676428,0.051349334
e46af49d-cdd3-590b-a967-f6828714c380,social,0,low,3,0.0,0.0,0,12,0.01709006,0.084322006,0.022411248,0.013441258,0.06531311,0.025163263
e46af49d-cdd3-590b-a967-f6828714c380,soup,75,high,0,0.04,0.75,1,13,0.13002345,0.19011483,0.3159864,0.22026421,0.29658917,0.3249322
e46af49d-cdd3-590b-a967-f6828714c380,soup,75,high,1,0.21,0.75,1,13,0.3936147,0.40916693,0.3159864,0.33878204,0.34905407,0.3249322
e46af49d-cdd3-590b-a967-f6828714c380,soup,75,high,2,0.42,0.75,1,13,0.27883554,0.24908495,0.21784379,0.18965581,0.16023056,0.19556822
e46af49d-cdd3-590b-a967-f6828714c380,soup,75,high,3,0.33,0.75,1,13,0.19752628,0.15163323,0.15018342,0.25129792,0.19412616,0.15456739
e46af49d-cdd3-590b-a967-f6828714c380,takeout,0,high,0,0.91,0.0,1,14,0.3699196,0.19011483,0.439189,0.42808887,0.2389215,0.5037549
e46af49d-cdd3-590b-a967-f6828714c380,takeout,0,high,1,0.09,0.0,1,14,0.47905827,0.40916693,0.439189,0.4616058,0.41451442,0.41117007
e46af49d-cdd3-590b-a967-f6828714c380,takeout,0,high,2,0.0,0.0,1,14,0.12064114,0.24908495,0.099210754,0.09107486,0.25776908,0.05928101
e46af49d-cdd3-590b-a967-f6828714c380,takeout,0,high,3,0.0,0.0,1,14,0.030381043,0.15163323,0.022411248,0.019230502,0.088795036,0.025794068
e46af49d-cdd3-590b-a967-f6828714c380,wedding,100,high,0,0.0,1.0,1,15,0.07661096,0.19011483,0.25,0.06518149,0.15073934,0.25
e46af49d-cdd3-590b-a967-f6828714c380,wedding,100,high,1,0.06,1.0,1,15,0.30779636,0.40916693,0.25,0.28829813,0.35314143,0.25
e46af49d-cdd3-590b-a967-f6828714c380,wedding,100,high,2,0.41,1.0,1,15,0.30779636,0.24908495,0.25,0.31704313,0.33848304,0.25
e46af49d-cdd3-590b-a967-f6828714c380,wedding,100,high,3,0.53,1.0,1,15,0.30779636,0.15163323,0.25,0.3294773,0.15763623,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,apples,75,high,0,0.0,0.75,1,0,0.13002345,0.19011483,0.3159864,0.124446936,0.19713584,0.34895632
e571f0b3-e771-5323-9e88-bff4f3803d06,apples,75,high,1,0.01,0.75,1,0,0.3936147,0.40916693,0.3159864,0.3836472,0.37920165,0.27240354
e571f0b3-e771-5323-9e88-bff4f3803d06,apples,75,high,2,0.66,0.75,1,0,0.27883554,0.24908495,0.21784379,0.27905303,0.25032914,0.21264467
e571f0b3-e771-5323-9e88-bff4f3803d06,apples,75,high,3,0.33,0.75,1,0,0.19752628,0.15163323,0.15018342,0.2128529,0.17333344,0.16599545
e571f0b3-e771-5323-9e88-bff4f3803d06,basketball,50,high,0,0.37,0.5,1,1,0.19999585,0.19011483,0.3702086,0.28457445,0.27295566,0.4033491
e571f0b3-e771-5323-9e88-bff4f3803d06,basketball,50,high,1,0.63,0.5,1,1,0.4561921,0.40916693,0.3702086,0.49274957,0.4383096,0.4033491
e571f0b3-e771-5323-9e88-bff4f3803d06,basketball,50,high,2,0.0,0.5,1,1,0.2289293,0.24908495,0.1759544,0.122050464,0.15617202,0.102031104
e571f0b3-e771-5323-9e88-bff4f3803d06,basketball,50,high,3,0.0,0.5,1,1,0.114882775,0.15163323,0.0836284,0.100625485,0.13256274,0.0912707
e571f0b3-e771-5323-9e88-bff4f3803d06,birthday,50,high,0,0.08,0.5,1,2,0.19999585,0.19011483,0.3702086,0.1971088,0.19127162,0.36020824
e571f0b3-e771-5323-9e88-bff4f3803d06,birthday,50,high,1,0.65,0.5,1,2,0.4561921,0.40916693,0.3702086,0.41206583,0.36767924,0.36020824
e571f0b3-e771-5323-9e88-bff4f3803d06,birthday,50,high,2,0.19,0.5,1,2,0.2289293,0.24908495,0.1759544,0.2731649,0.28739306,0.1939358
e571f0b3-e771-5323-9e88-bff4f3803d06,birthday,50,high,3,0.08,0.5,1,2,0.114882775,0.15163323,0.0836284,0.117660426,0.15365607,0.08564767
e571f0b3-e771-5323-9e88-bff4f3803d06,brunch,75,low,0,0.5,0.75,0,3,0.52012193,0.54962945,0.3159864,0.35304174,0.36972126,0.28363475
e571f0b3-e771-5323-9e88-bff4f3803d06,brunch,75,low,1,0.04,0.75,0,3,0.2171174,0.2275344,0.3159864,0.18482152,0.1929991,0.28363475
e571f0b3-e771-5323-9e88-bff4f3803d06,brunch,75,low,2,0.18,0.75,0,3,0.15380535,0.13851412,0.21784379,0.2600083,0.2655044,0.26660597
e571f0b3-e771-5323-9e88-bff4f3803d06,brunch,75,low,3,0.28,0.75,0,3,0.108955264,0.084322006,0.15018342,0.2021284,0.1717753,0.16612445
e571f0b3-e771-5323-9e88-bff4f3803d06,cooking,75,high,0,0.0,0.75,1,4,0.13002345,0.19011483,0.3159864,0.095998436,0.15145747,0.33190057
e571f0b3-e771-5323-9e88-bff4f3803d06,cooking,75,high,1,0.47,0.75,1,4,0.3936147,0.40916693,0.3159864,0.37844312,0.3777359,0.2756381
e571f0b3-e771-5323-9e88-bff4f3803d06,cooking,75,high,2,0.38,0.75,1,4,0.27883554,0.24908495,0.21784379,0.37124908,0.34588808,0.23062018
e571f0b3-e771-5323-9e88-bff4f3803d06,cooking,75,high,3,0.15,0.75,1,4,0.19752628,0.15163323,0.15018342,0.15430935,0.124918476,0.16184115
e571f0b3-e771-5323-9e88-bff4f3803d06,dip,100,low,0,0.82,1.0,0,5,0.44398928,0.54962945,0.25,0.3859138,0.45437774,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,dip,100,low,1,0.07,1.0,0,5,0.1853369,0.2275344,0.25,0.26929554,0.31656533,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,dip,100,low,2,0.02,1.0,0,5,0.1853369,0.13851412,0.25,0.21917783,0.17161,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,dip,100,low,3,0.09,1.0,0,5,0.1853369,0.084322006,0.25,0.12561285,0.05744697,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,drinks,100,low,0,0.8,1.0,0,6,0.44398928,0.54962945,0.25,0.42057085,0.48961693,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,drinks,100,low,1,0.0,1.0,0,6,0.1853369,0.2275344,0.25,0.23886114,0.27737924,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,drinks,100,low,2,0.0,1.0,0,6,0.1853369,0.13851412,0.25,0.17798556,0.14923593,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,drinks,100,low,3,0.2,1.0,0,6,0.1853369,0.084322006,0.25,0.16258252,0.08376794,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,driving,100,high,0,0.11,1.0,1,7,0.07661096,0.19011483,0.25,0.07763862,0.16953488,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,driving,100,high,1,0.05,1.0,1,7,0.30779636,0.40916693,0.25,0.35630298,0.43303886,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,driving,100,high,2,0.19,1.0,1,7,0.30779636,0.24908495,0.25,0.32842758,0.2884806,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,driving,100,high,3,0.65,1.0,1,7,0.30779636,0.15163323,0.25,0.23763086,0.108945645,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,fair,100,high,0,0.0,1.0,1,8,0.07661096,0.19011483,0.25,0.058976844,0.1612132,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,fair,100,high,1,0.05,1.0,1,8,0.30779636,0.40916693,0.25,0.34807017,0.4726698,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,fair,100,high,2,0.15,1.0,1,8,0.30779636,0.24908495,0.25,0.35603657,0.24074152,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,fair,100,high,3,0.8,1.0,1,8,0.30779636,0.15163323,0.25,0.2369164,0.12537542,0.25
e571f0b3-e771-5323-9e88-bff4f3803d06,gala,0,low,0,1.0,0.0,0,9,0.6455648,0.54962945,0.439189,0.5747677,0.4755793,0.43284258
e571f0b3-e771-5323-9e88-bff4f3803d06,gala,0,low,1,0.0,0.0,0,9,0.2694817,0.2275344,0.439189,0.32643646,0.26942658,0.43284258
e571f0b3-e771-5323-9e88-bff4f3803d06,gala,0,low,2,0.0,0.0,0,9,0.067863524,0.13851412,0.099210754,0.062005695,0.123254605,0.09794454
e571f0b3-e771-5323-9e88-bff4f3803d06,gala,0,low,3,0.0,0.0,0,9,0.01709006,0.084322006,0.022411248,0.03679013,0.13173948,0.036370326
e571f0b3-e771-5323-9e88-bff4f3803d06,hike,0,low,0,0.95,0.0,0,10,0.6455648,0.54962945,0.439189,0.6044477,0.49642327,0.47224724
e571f0b3-e771-5323-9e88-bff4f3803d06,hike,0,low,1,0.05,0.0,0,10,0.2694817,0.2275344,0.439189,0.33403575,0.27851167,0.45841882
e571f0b3-e771-5323-9e88-bff4f3803d06,hike,0,low,2,0.0,0.0,0,10,0.067863524,0.13851412,0.099210754,0.04619368,0.15261383,0.04491234
e571f0b3-e771-5323-9e88-bff4f3803d06,hike,0,low,3,0.0,0.0,0,10,0.01709006,0.084322006,0.022411248,0.015322797,0.07245119,0.0244215
e571f0b3-e771-5323-9e88-bff4f3803d06,oysters,0,high,0,0.9,0.0,1,11,0.3699196,0.19011483,0.439189,0.34302008,0.1787442,0.41279
e571f0b3-e771-5323-9e88-bff4f3803d06,oysters,0,high,1,0.08,0.0,1,11,0.47905827,0.40916693,0.439189,0.39490855,0.33971512,0.41279
e571f0b3-e771-5323-9e88-bff4f3803d06,oysters,0,high,2,0.02,0.0,1,11,0.12064114,0.24908495,0.099210754,0.24021862,0.37229407,0.15328372
e571f0b3-e771-5323-9e88-bff4f3803d06,oysters,0,high,3,0.0,0.0,1,11,0.030381043,0.15163323,0.022411248,0.021852782,0.1092466,0.021136338
e571f0b3-e771-5323-9e88-bff4f3803d06,social,0,high,0,1.0,0.0,1,12,0.3699196,0.19011483,0.439189,0.5149758,0.27967188,0.49143535
e571f0b3-e771-5323-9e88-bff4f3803d06,social,0,high,1,0.0,0.0,1,12,0.47905827,0.40916693,0.439189,0.3827092,0.34788707,0.43205208
e571f0b3-e771-5323-9e88-bff4f3803d06,social,0,high,2,0.0,0.0,1,12,0.12064114,0.24908495,0.099210754,0.07645052,0.24579787,0.051349334
e571f0b3-e771-5323-9e88-bff4f3803d06,social,0,high,3,0.0,0.0,1,12,0.030381043,0.15163323,0.022411248,0.025864553,0.12664309,0.025163263
e571f0b3-e771-5323-9e88-bff4f3803d06,soup,50,low,0,0.22,0.5,0,13,0.57735443,0.54962945,0.3702086,0.6160528,0.5798393,0.386319
e571f0b3-e771-5323-9e88-bff4f3803d06,soup,50,low,1,0.62,0.5,0,13,0.24100827,0.2275344,0.3702086,0.22252013,0.20849666,0.386319
e571f0b3-e771-5323-9e88-bff4f3803d06,soup,50,low,2,0.0,0.5,0,13,0.120944336,0.13851412,0.1759544,0.07809075,0.09570878,0.13994491
e571f0b3-e771-5323-9e88-bff4f3803d06,soup,50,low,3,0.16,0.5,0,13,0.060693063,0.084322006,0.0836284,0.08333638,0.11595526,0.08741709
e571f0b3-e771-5323-9e88-bff4f3803d06,takeout,75,low,0,0.16,0.75,0,14,0.52012193,0.54962945,0.3159864,0.47588104,0.506776,0.33201784
e571f0b3-e771-5323-9e88-bff4f3803d06,takeout,75,low,1,0.53,0.75,0,14,0.2171174,0.2275344,0.3159864,0.25794265,0.26862994,0.3155818
e571f0b3-e771-5323-9e88-bff4f3803d06,takeout,75,low,2,0.22,0.75,0,14,0.15380535,0.13851412,0.21784379,0.19359788,0.16704968,0.19446234
e571f0b3-e771-5323-9e88-bff4f3803d06,takeout,75,low,3,0.09,0.75,0,14,0.108955264,0.084322006,0.15018342,0.07257841,0.05754445,0.15793797
e571f0b3-e771-5323-9e88-bff4f3803d06,wedding,50,low,0,0.7,0.5,0,15,0.57735443,0.54962945,0.3702086,0.48663387,0.4664897,0.32809028
e571f0b3-e771-5323-9e88-bff4f3803d06,wedding,50,low,1,0.22,0.5,0,15,0.24100827,0.2275344,0.3702086,0.23218545,0.22184545,0.32809028
e571f0b3-e771-5323-9e88-bff4f3803d06,wedding,50,low,2,0.05,0.5,0,15,0.120944336,0.13851412,0.1759544,0.21038623,0.21263695,0.2658085
e571f0b3-e771-5323-9e88-bff4f3803d06,wedding,50,low,3,0.03,0.5,0,15,0.060693063,0.084322006,0.0836284,0.070794456,0.09902796,0.07801091
e72209af-363e-5431-96df-3a92ab4412bd,apples,50,low,0,0.39,0.5,0,0,0.57735443,0.54962945,0.3702086,0.62064856,0.56759655,0.45310557
e72209af-363e-5431-96df-3a92ab4412bd,apples,50,low,1,0.18,0.5,0,0,0.24100827,0.2275344,0.3702086,0.19645593,0.20422892,0.27611044
e72209af-363e-5431-96df-3a92ab4412bd,apples,50,low,2,0.32,0.5,0,0,0.120944336,0.13851412,0.1759544,0.11378509,0.1348213,0.16825432
e72209af-363e-5431-96df-3a92ab4412bd,apples,50,low,3,0.11,0.5,0,0,0.060693063,0.084322006,0.0836284,0.06911046,0.09335324,0.1025297
e72209af-363e-5431-96df-3a92ab4412bd,basketball,0,low,0,0.14,0.0,0,1,0.6455648,0.54962945,0.439189,0.7116048,0.6263912,0.4727702
e72209af-363e-5431-96df-3a92ab4412bd,basketball,0,low,1,0.16,0.0,0,1,0.2694817,0.2275344,0.439189,0.2570338,0.22523564,0.4727702
e72209af-363e-5431-96df-3a92ab4412bd,basketball,0,low,2,0.4,0.0,0,1,0.067863524,0.13851412,0.099210754,0.017981151,0.080252655,0.030251931
e72209af-363e-5431-96df-3a92ab4412bd,basketball,0,low,3,0.3,0.0,0,1,0.01709006,0.084322006,0.022411248,0.013380292,0.06812047,0.024207542
e72209af-363e-5431-96df-3a92ab4412bd,birthday,0,low,0,0.2,0.0,0,2,0.6455648,0.54962945,0.439189,0.6560823,0.5583765,0.42618304
e72209af-363e-5431-96df-3a92ab4412bd,birthday,0,low,1,0.45,0.0,0,2,0.2694817,0.2275344,0.439189,0.23697889,0.20077915,0.42618304
e72209af-363e-5431-96df-3a92ab4412bd,birthday,0,low,2,0.27,0.0,0,2,0.067863524,0.13851412,0.099210754,0.08888571,0.15693714,0.1235392
e72209af-363e-5431-96df-3a92ab4412bd,birthday,0,low,3,0.08,0.0,0,2,0.01709006,0.084322006,0.022411248,0.018053193,0.08390719,0.024094619
e72209af-363e-5431-96df-3a92ab4412bd,brunch,0,high,0,0.3,0.0,1,3,0.3699196,0.19011483,0.439189,0.19567287,0.0988777,0.3450296
e72209af-363e-5431-96df-3a92ab4412bd,brunch,0,high,1,0.31,0.0,1,3,0.47905827,0.40916693,0.439189,0.33021483,0.27593467,0.3450296
e72209af-363e-5431-96df-3a92ab4412bd,brunch,0,high,2,0.21,0.0,1,3,0.12064114,0.24908495,0.099210754,0.39158902,0.379597,0.26933828
e72209af-363e-5431-96df-3a92ab4412bd,brunch,0,high,3,0.18,0.0,1,3,0.030381043,0.15163323,0.022411248,0.08252328,0.2455906,0.04060249
e72209af-363e-5431-96df-3a92ab4412bd,cooking,50,low,0,0.39,0.5,0,4,0.57735443,0.54962945,0.3702086,0.54336476,0.50054824,0.414888
e72209af-363e-5431-96df-3a92ab4412bd,cooking,50,low,1,0.29,0.5,0,4,0.24100827,0.2275344,0.3702086,0.21927859,0.2223352,0.2861498
e72209af-363e-5431-96df-3a92ab4412bd,cooking,50,low,2,0.21,0.5,0,4,0.120944336,0.13851412,0.1759544,0.1825695,0.20358959,0.20031317
e72209af-363e-5431-96df-3a92ab4412bd,cooking,50,low,3,0.11,0.5,0,4,0.060693063,0.084322006,0.0836284,0.054787166,0.07352696,0.098649025
e72209af-363e-5431-96df-3a92ab4412bd,dip,50,high,0,0.05,0.5,1,5,0.19999585,0.19011483,0.3702086,0.14543739,0.1446035,0.36020824
e72209af-363e-5431-96df-3a92ab4412bd,dip,50,high,1,0.6,0.5,1,5,0.4561921,0.40916693,0.3702086,0.5391734,0.4962937,0.36020824
e72209af-363e-5431-96df-3a92ab4412bd,dip,50,high,2,0.05,0.5,1,5,0.2289293,0.24908495,0.1759544,0.24829045,0.26904067,0.1939358
e72209af-363e-5431-96df-3a92ab4412bd,dip,50,high,3,0.3,0.5,1,5,0.114882775,0.15163323,0.0836284,0.06709867,0.09006219,0.08564767
e72209af-363e-5431-96df-3a92ab4412bd,drinks,50,high,0,0.06,0.5,1,6,0.19999585,0.19011483,0.3702086,0.16392481,0.16299511,0.34491715
e72209af-363e-5431-96df-3a92ab4412bd,drinks,50,high,1,0.3,0.5,1,6,0.4561921,0.40916693,0.3702086,0.494612,0.4548892,0.34491715
e72209af-363e-5431-96df-3a92ab4412bd,drinks,50,high,2,0.19,0.5,1,6,0.2289293,0.24908495,0.1759544,0.23368734,0.24474011,0.21018332
e72209af-363e-5431-96df-3a92ab4412bd,drinks,50,high,3,0.45,0.5,1,6,0.114882775,0.15163323,0.0836284,0.10777575,0.1373756,0.099982366
e72209af-363e-5431-96df-3a92ab4412bd,driving,75,low,0,0.07,0.75,0,7,0.52012193,0.54962945,0.3159864,0.45113015,0.4707796,0.3070956
e72209af-363e-5431-96df-3a92ab4412bd,driving,75,low,1,0.47,0.75,0,7,0.2171174,0.2275344,0.3159864,0.2650634,0.27595744,0.3070956
e72209af-363e-5431-96df-3a92ab4412bd,driving,75,low,2,0.18,0.75,0,7,0.15380535,0.13851412,0.21784379,0.1945519,0.18383652,0.2397261
e72209af-363e-5431-96df-3a92ab4412bd,driving,75,low,3,0.28,0.75,0,7,0.108955264,0.084322006,0.15018342,0.08925447,0.06942646,0.14608268
e72209af-363e-5431-96df-3a92ab4412bd,fair,75,low,0,0.11,0.75,0,8,0.52012193,0.54962945,0.3159864,0.4765778,0.50677854,0.33068594
e72209af-363e-5431-96df-3a92ab4412bd,fair,75,low,1,0.32,0.75,0,8,0.2171174,0.2275344,0.3159864,0.26457372,0.27793825,0.32259667
e72209af-363e-5431-96df-3a92ab4412bd,fair,75,low,2,0.4,0.75,0,8,0.15380535,0.13851412,0.21784379,0.16583091,0.14156029,0.18941289
e72209af-363e-5431-96df-3a92ab4412bd,fair,75,low,3,0.17,0.75,0,8,0.108955264,0.084322006,0.15018342,0.09301762,0.07372297,0.1573044
e72209af-363e-5431-96df-3a92ab4412bd,gala,75,high,0,0.12,0.75,1,9,0.13002345,0.19011483,0.3159864,0.09544571,0.1450326,0.3097795
e72209af-363e-5431-96df-3a92ab4412bd,gala,75,high,1,0.18,0.75,1,9,0.3936147,0.40916693,0.3159864,0.42039433,0.4392484,0.3097795
e72209af-363e-5431-96df-3a92ab4412bd,gala,75,high,2,0.21,0.75,1,9,0.27883554,0.24908495,0.21784379,0.2225843,0.20094302,0.21365607
e72209af-363e-5431-96df-3a92ab4412bd,gala,75,high,3,0.49,0.75,1,9,0.19752628,0.15163323,0.15018342,0.2615757,0.214776,0.166785
e72209af-363e-5431-96df-3a92ab4412bd,hike,75,high,0,0.06,0.75,1,10,0.13002345,0.19011483,0.3159864,0.12611212,0.18448983,0.33060083
e72209af-363e-5431-96df-3a92ab4412bd,hike,75,high,1,0.46,0.75,1,10,0.3936147,0.40916693,0.3159864,0.42973644,0.45103177,0.32815364
e72209af-363e-5431-96df-3a92ab4412bd,hike,75,high,2,0.19,0.75,1,10,0.27883554,0.24908495,0.21784379,0.29511768,0.24714832,0.18359168
e72209af-363e-5431-96df-3a92ab4412bd,hike,75,high,3,0.29,0.75,1,10,0.19752628,0.15163323,0.15018342,0.14903376,0.11733003,0.15765388
e72209af-363e-5431-96df-3a92ab4412bd,oysters,100,low,0,0.14,1.0,0,11,0.44398928,0.54962945,0.25,0.4542084,0.5377941,0.25
e72209af-363e-5431-96df-3a92ab4412bd,oysters,100,low,1,0.19,1.0,0,11,0.1853369,0.2275344,0.25,0.16221562,0.19119295,0.25
e72209af-363e-5431-96df-3a92ab4412bd,oysters,100,low,2,0.21,1.0,0,11,0.1853369,0.13851412,0.25,0.24543723,0.20952849,0.25
e72209af-363e-5431-96df-3a92ab4412bd,oysters,100,low,3,0.46,1.0,0,11,0.1853369,0.084322006,0.25,0.1381388,0.0614844,0.25
e72209af-363e-5431-96df-3a92ab4412bd,social,100,low,0,0.17,1.0,0,12,0.44398928,0.54962945,0.25,0.49998337,0.6285082,0.25
e72209af-363e-5431-96df-3a92ab4412bd,social,100,low,1,0.13,1.0,0,12,0.1853369,0.2275344,0.25,0.14967066,0.1794143,0.25
e72209af-363e-5431-96df-3a92ab4412bd,social,100,low,2,0.22,1.0,0,12,0.1853369,0.13851412,0.25,0.21207231,0.12676428,0.25
e72209af-363e-5431-96df-3a92ab4412bd,social,100,low,3,0.48,1.0,0,12,0.1853369,0.084322006,0.25,0.13827369,0.06531311,0.25
e72209af-363e-5431-96df-3a92ab4412bd,soup,100,high,0,0.12,1.0,1,13,0.07661096,0.19011483,0.25,0.13586123,0.29658917,0.25
e72209af-363e-5431-96df-3a92ab4412bd,soup,100,high,1,0.3,1.0,1,13,0.30779636,0.40916693,0.25,0.25701672,0.34905407,0.25
e72209af-363e-5431-96df-3a92ab4412bd,soup,100,high,2,0.06,1.0,1,13,0.30779636,0.24908495,0.25,0.22952111,0.16023058,0.25
e72209af-363e-5431-96df-3a92ab4412bd,soup,100,high,3,0.52,1.0,1,13,0.30779636,0.15163323,0.25,0.37760094,0.19412619,0.25
e72209af-363e-5431-96df-3a92ab4412bd,takeout,0,high,0,0.1,0.0,1,14,0.3699196,0.19011483,0.439189,0.42808887,0.2389215,0.5037549
e72209af-363e-5431-96df-3a92ab4412bd,takeout,0,high,1,0.37,0.0,1,14,0.47905827,0.40916693,0.439189,0.4616058,0.41451442,0.41117007
e72209af-363e-5431-96df-3a92ab4412bd,takeout,0,high,2,0.5,0.0,1,14,0.12064114,0.24908495,0.099210754,0.09107486,0.25776908,0.05928101
e72209af-363e-5431-96df-3a92ab4412bd,takeout,0,high,3,0.03,0.0,1,14,0.030381043,0.15163323,0.022411248,0.019230502,0.088795036,0.025794068
e72209af-363e-5431-96df-3a92ab4412bd,wedding,100,high,0,0.09,1.0,1,15,0.07661096,0.19011483,0.25,0.06518149,0.15073934,0.25
e72209af-363e-5431-96df-3a92ab4412bd,wedding,100,high,1,0.18,1.0,1,15,0.30779636,0.40916693,0.25,0.28829813,0.35314143,0.25
e72209af-363e-5431-96df-3a92ab4412bd,wedding,100,high,2,0.26,1.0,1,15,0.30779636,0.24908495,0.25,0.31704313,0.33848304,0.25
e72209af-363e-5431-96df-3a92ab4412bd,wedding,100,high,3,0.47,1.0,1,15,0.30779636,0.15163323,0.25,0.3294773,0.15763623,0.25
e874461f-d100-53b4-85fc-a8d010458714,apples,0,low,0,0.7,0.0,0,0,0.6455648,0.54962945,0.439189,0.76758194,0.56759655,0.6408491
e874461f-d100-53b4-85fc-a8d010458714,apples,0,low,1,0.24,0.0,0,0,0.2694817,0.2275344,0.439189,0.15405482,0.20422892,0.23797022
e874461f-d100-53b4-85fc-a8d010458714,apples,0,low,2,0.06,0.0,0,0,0.067863524,0.13851412,0.099210754,0.056575283,0.1348213,0.08836687
e874461f-d100-53b4-85fc-a8d010458714,apples,0,low,3,0.0,0.0,0,0,0.01709006,0.084322006,0.022411248,0.021787953,0.09335324,0.032813787
e874461f-d100-53b4-85fc-a8d010458714,basketball,75,high,0,0.0,0.75,1,1,0.13002345,0.19011483,0.3159864,0.19209482,0.27295566,0.3357234
e874461f-d100-53b4-85fc-a8d010458714,basketball,75,high,1,0.74,0.75,1,1,0.3936147,0.40916693,0.3159864,0.4319092,0.4383096,0.3357234
e874461f-d100-53b4-85fc-a8d010458714,basketball,75,high,2,0.25,0.75,1,1,0.27883554,0.24908495,0.21784379,0.20130223,0.15617202,0.16885245
e874461f-d100-53b4-85fc-a8d010458714,basketball,75,high,3,0.01,0.75,1,1,0.19752628,0.15163323,0.15018342,0.17469373,0.13256274,0.15970068
