subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,0,0.0,0.75,1,6,0.25504926,0.33944535,0.202087
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,1,0.0,0.75,1,6,0.33885235,0.2821058,0.24425714
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,2,1.0,0.75,1,6,0.22697479,0.20884806,0.25355974
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,3,0.0,0.75,1,6,0.17912367,0.16960078,0.30009612
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,0,0.0,1.0,0,7,0.286202,0.25,0.3133099
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,1,1.0,1.0,0,7,0.23610435,0.25,0.2035393
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,2,0.0,1.0,0,7,0.2549949,0.25,0.24186811
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,3,0.0,1.0,0,7,0.22269872,0.25,0.24128272
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,0,0.0,1.0,0,8,0.37299573,0.25,0.42329574
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,1,1.0,1.0,0,8,0.23444185,0.25,0.17670329
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,2,0.0,1.0,0,8,0.26246563,0.25,0.26904386
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,3,0.0,1.0,0,8,0.13009678,0.25,0.13095711
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,0,1.0,0.5,0,9,0.78275794,0.4556889,0.5360845
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,1,0.0,0.5,0,9,0.11350434,0.25559366,0.15964441
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,2,0.0,0.5,0,9,0.06463662,0.17012289,0.1537064
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,3,0.0,0.5,0,9,0.03910113,0.118594594,0.15056473
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,0,1.0,0.75,0,10,0.3920917,0.3371364,0.33414856
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,1,0.0,0.75,0,10,0.26542237,0.28344586,0.21707694
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,2,0.0,0.75,0,10,0.20868543,0.20742744,0.28119606
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,3,0.0,0.75,0,10,0.13380049,0.17199028,0.16757844
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,0,1.0,0.0,0,11,0.6637546,0.5915375,0.33414856
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,1,0.0,0.0,0,11,0.112560816,0.14767203,0.21707694
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,2,0.0,0.0,0,11,0.20306914,0.22392546,0.28119606
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,3,0.0,0.0,0,11,0.020615526,0.036864996,0.16757844
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,0,1.0,0.5,0,12,0.60689616,0.52526283,0.33414856
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,1,0.0,0.5,0,12,0.112274714,0.14152731,0.21707694
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,2,0.0,0.5,0,12,0.18913259,0.20208271,0.28119606
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,3,0.0,0.5,0,12,0.091696516,0.13112715,0.16757844
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,0,1.0,1.0,1,13,0.14707464,0.25,0.20925912
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,1,0.0,1.0,1,13,0.23942684,0.25,0.19341023
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,2,0.0,1.0,1,13,0.2683115,0.25,0.22582293
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,3,0.0,1.0,1,13,0.345187,0.25,0.3715077
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,0,0.0,0.5,1,14,0.29233563,0.4288347,0.20355555
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,1,1.0,0.5,1,14,0.48543307,0.32116684,0.33685663
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,2,0.0,0.5,1,14,0.19094248,0.14294371,0.38916606
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,3,0.0,0.5,1,14,0.031288877,0.10705473,0.07042177
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,0,0.0,0.0,1,15,0.42722765,0.65779835,0.12876756
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,1,1.0,0.0,1,15,0.34533778,0.20694555,0.24367993
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,2,0.0,0.0,1,15,0.15961039,0.09426167,0.29147318
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,3,0.0,0.0,1,15,0.067824185,0.040994413,0.33607936
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,0,0.5,0.5,1,0,0.23947357,0.48149168,0.1286344
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,1,0.5,0.5,1,0,0.39940804,0.27006632,0.2864702
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,2,0.0,0.5,1,0,0.18722118,0.12824191,0.2924477
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,3,0.0,0.5,1,0,0.1738972,0.120200075,0.2924477
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,0,0.0,1.0,1,1,0.11903306,0.25,0.16286738
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,1,0.26,1.0,1,1,0.24347265,0.25,0.1797055
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,2,0.34,1.0,1,1,0.31874716,0.25,0.32871354
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,3,0.4,1.0,1,1,0.31874716,0.25,0.32871354
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,0,0.0,0.5,1,2,0.16279984,0.36768344,0.15651591
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,1,0.97,0.5,1,2,0.5123885,0.36768344,0.27469712
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,2,0.03,0.5,1,2,0.22633418,0.16670328,0.33210656
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,3,0.0,0.5,1,2,0.09847744,0.09792989,0.23668042
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,0,0.0,0.0,1,3,0.26119736,0.2639722,0.23889197
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,1,1.0,0.0,1,3,0.40915117,0.41923046,0.18120253
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,2,0.0,0.0,1,3,0.24468061,0.2329789,0.2551034
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,3,0.0,0.0,1,3,0.084970854,0.0838184,0.32480204
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,0,0.0,1.0,1,4,0.08755587,0.25,0.13190788
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,1,0.53,1.0,1,4,0.29991692,0.25,0.27989146
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,2,0.21,1.0,1,4,0.2930709,0.25,0.26577282
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,3,0.26,1.0,1,4,0.3194563,0.25,0.32242784
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,0,0.95,0.75,0,5,0.6431407,0.30694607,0.5867184
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,1,0.05,0.75,0,5,0.1760814,0.30694607,0.17135929
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,2,0.0,0.75,0,5,0.11753118,0.2298809,0.14495234
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,3,0.0,0.75,0,5,0.063246675,0.1562269,0.09697003
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,0,0.85,0.5,0,6,0.7656652,0.43124253,0.5332686
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,1,0.09,0.5,0,6,0.13228753,0.29785565,0.14287584
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,2,0.06,0.5,0,6,0.06289628,0.16324608,0.1483173
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,3,0.0,0.5,0,6,0.03915096,0.10765582,0.17553829
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,0,0.59,0.75,1,7,0.12672274,0.30782774,0.12967655
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,1,0.34,0.75,1,7,0.3828092,0.30782774,0.24540012
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,2,0.07,0.75,1,7,0.2973542,0.2305412,0.29161182
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,3,0.0,0.75,1,7,0.19311383,0.15380332,0.33331156
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,0,0.2,0.0,1,8,0.33924252,0.50773275,0.17468572
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,1,0.8,0.0,1,8,0.5457997,0.40289125,0.19652925
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,2,0.0,0.0,1,8,0.075066015,0.057733793,0.3297754
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,3,0.0,0.0,1,8,0.039891828,0.031642232,0.29900968
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,0,1.0,0.0,0,9,0.8987691,0.65715486,0.5360845
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,1,0.0,0.0,0,9,0.06741578,0.2067431,0.15964441
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,2,0.0,0.0,0,9,0.024137523,0.09159175,0.1537064
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,3,0.0,0.0,0,9,0.009677649,0.044510312,0.15056473
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,0,0.9,0.5,0,10,0.4950851,0.42632025,0.33414856
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,1,0.1,0.5,0,10,0.27500987,0.30134565,0.21707694
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,2,0.0,0.5,0,10,0.15146638,0.16138276,0.28119606
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,3,0.0,0.5,0,10,0.07843861,0.110951304,0.16757844
34d93cc8-4149-5b12-8609-f3768e4c931e,oysters,75,low,0,1.0,0.75,0,11,0.38599193,0.3343497,0.33414856
34d93cc8-4149-5b12-8609-f3768e4c931e,oysters,75,low,1,0.0,0.75,0,11,0.2144108,0.23633602,0.21707694
34d93cc8-4149-5b12-8609-f3768e4c931e,oysters,75,low,2,0.0,0.75,0,11,0.2709672,0.26225948,0.28119606
34d93cc8-4149-5b12-8609-f3768e4c931e,oysters,75,low,3,0.0,0.75,0,11,0.12863007,0.16705479,0.16757844
34d93cc8-4149-5b12-8609-f3768e4c931e,social,0,low,0,1.0,0.0,0,12,0.8493041,0.7794634,0.33414856
34d93cc8-4149-5b12-8609-f3768e4c931e,social,0,low,1,0.0,0.0,0,12,0.035234407,0.056587808,0.21707694
34d93cc8-4149-5b12-8609-f3768e4c931e,social,0,low,2,0.0,0.0,0,12,0.089082964,0.11537208,0.28119606
34d93cc8-4149-5b12-8609-f3768e4c931e,social,0,low,3,0.0,0.0,0,12,0.0263785,0.048576657,0.16757844
34d93cc8-4149-5b12-8609-f3768e4c931e,soup,100,low,0,0.0,1.0,0,13,0.17362975,0.25,0.23815203
34d93cc8-4149-5b12-8609-f3768e4c931e,soup,100,low,1,0.0,1.0,0,13,0.2453381,0.25,0.1958818
34d93cc8-4149-5b12-8609-f3768e4c931e,soup,100,low,2,0.0,1.0,0,13,0.25918442,0.25,0.21785945
34d93cc8-4149-5b12-8609-f3768e4c931e,soup,100,low,3,1.0,1.0,0,13,0.32184774,0.25,0.34810668
34d93cc8-4149-5b12-8609-f3768e4c931e,takeout,75,high,0,0.0,0.75,1,14,0.22645856,0.33985913,0.20355555
34d93cc8-4149-5b12-8609-f3768e4c931e,takeout,75,high,1,0.84,0.75,1,14,0.44340876,0.29411647,0.33685663
34d93cc8-4149-5b12-8609-f3768e4c931e,takeout,75,high,2,0.16,0.75,1,14,0.27667347,0.19621694,0.38916606
34d93cc8-4149-5b12-8609-f3768e4c931e,takeout,75,high,3,0.0,0.75,1,14,0.053459246,0.16980751,0.07042177
34d93cc8-4149-5b12-8609-f3768e4c931e,wedding,100,low,0,0.66,1.0,0,15,0.35934514,0.25,0.38534912
34d93cc8-4149-5b12-8609-f3768e4c931e,wedding,100,low,1,0.0,1.0,0,15,0.22333397,0.25,0.19825226
34d93cc8-4149-5b12-8609-f3768e4c931e,wedding,100,low,2,0.0,1.0,0,15,0.23569697,0.25,0.22370173
34d93cc8-4149-5b12-8609-f3768e4c931e,wedding,100,low,3,0.34,1.0,0,15,0.18162395,0.25,0.19269688
350a7c7e-68ed-54a0-8502-6495f7d24e0b,apples,0,low,0,0.44,0.0,0,0,0.7595177,0.6906733,0.3136445
350a7c7e-68ed-54a0-8502-6495f7d24e0b,apples,0,low,1,0.32,0.0,0,0,0.18107297,0.21728812,0.2421264
350a7c7e-68ed-54a0-8502-6495f7d24e0b,apples,0,low,2,0.18,0.0,0,0,0.031893667,0.048995376,0.22211455
350a7c7e-68ed-54a0-8502-6495f7d24e0b,apples,0,low,3,0.06,0.0,0,0,0.02751564,0.043043204,0.22211455
350a7c7e-68ed-54a0-8502-6495f7d24e0b,basketball,75,low,0,0.52,0.75,0,1,0.39520195,0.3363785,0.3181553
350a7c7e-68ed-54a0-8502-6495f7d24e0b,basketball,75,low,1,0.33,0.75,0,1,0.26167867,0.31748003,0.14637017
350a7c7e-68ed-54a0-8502-6495f7d24e0b,basketball,75,low,2,0.1,0.75,0,1,0.17721193,0.17807299,0.26773727
350a7c7e-68ed-54a0-8502-6495f7d24e0b,basketball,75,low,3,0.05,0.75,0,1,0.16590743,0.16806845,0.26773727
350a7c7e-68ed-54a0-8502-6495f7d24e0b,birthday,50,low,0,0.23,0.5,0,2,0.29287946,0.36768344,0.2528255
350a7c7e-68ed-54a0-8502-6495f7d24e0b,birthday,50,low,1,0.64,0.5,0,2,0.41811138,0.36768344,0.2313618
350a7c7e-68ed-54a0-8502-6495f7d24e0b,birthday,50,low,2,0.07,0.5,0,2,0.19964781,0.16670328,0.29824653
350a7c7e-68ed-54a0-8502-6495f7d24e0b,birthday,50,low,3,0.06,0.5,0,2,0.08936141,0.09792989,0.21756616
350a7c7e-68ed-54a0-8502-6495f7d24e0b,brunch,50,high,0,0.08,0.5,1,3,0.2607661,0.26573268,0.23889197
350a7c7e-68ed-54a0-8502-6495f7d24e0b,brunch,50,high,1,0.6,0.5,1,3,0.31380332,0.33488238,0.18120253
350a7c7e-68ed-54a0-8502-6495f7d24e0b,brunch,50,high,2,0.24,0.5,1,3,0.26230058,0.24964574,0.2551034
350a7c7e-68ed-54a0-8502-6495f7d24e0b,brunch,50,high,3,0.08,0.5,1,3,0.16312996,0.14973922,0.32480204
350a7c7e-68ed-54a0-8502-6495f7d24e0b,cooking,100,low,0,0.48,1.0,0,4,0.5668325,0.25,0.5675585
350a7c7e-68ed-54a0-8502-6495f7d24e0b,cooking,100,low,1,0.3,1.0,0,4,0.16102678,0.25,0.15489687
350a7c7e-68ed-54a0-8502-6495f7d24e0b,cooking,100,low,2,0.16,1.0,0,4,0.13983785,0.25,0.13345996
350a7c7e-68ed-54a0-8502-6495f7d24e0b,cooking,100,low,3,0.06,1.0,0,4,0.13230288,0.25,0.14408466
350a7c7e-68ed-54a0-8502-6495f7d24e0b,dip,75,high,0,0.11,0.75,1,5,0.12673855,0.30694607,0.1530172
350a7c7e-68ed-54a0-8502-6495f7d24e0b,dip,75,high,1,0.55,0.75,1,5,0.46527433,0.30694607,0.3792246
350a7c7e-68ed-54a0-8502-6495f7d24e0b,dip,75,high,2,0.28,0.75,1,5,0.27599648,0.2298809,0.29107267
350a7c7e-68ed-54a0-8502-6495f7d24e0b,dip,75,high,3,0.06,0.75,1,5,0.13199061,0.1562269,0.17668554
350a7c7e-68ed-54a0-8502-6495f7d24e0b,drinks,100,high,0,0.1,1.0,1,6,0.17428413,0.25,0.202087
350a7c7e-68ed-54a0-8502-6495f7d24e0b,drinks,100,high,1,0.16,1.0,1,6,0.28592435,0.25,0.24425714
350a7c7e-68ed-54a0-8502-6495f7d24e0b,drinks,100,high,2,0.25,1.0,1,6,0.26982328,0.25,0.25355974
350a7c7e-68ed-54a0-8502-6495f7d24e0b,drinks,100,high,3,0.49,1.0,1,6,0.26996818,0.25,0.30009612
350a7c7e-68ed-54a0-8502-6495f7d24e0b,driving,75,high,0,0.65,0.75,1,7,0.12672274,0.30782774,0.12967655
350a7c7e-68ed-54a0-8502-6495f7d24e0b,driving,75,high,1,0.23,0.75,1,7,0.3828092,0.30782774,0.24540012
350a7c7e-68ed-54a0-8502-6495f7d24e0b,driving,75,high,2,0.08,0.75,1,7,0.2973542,0.2305412,0.29161182
350a7c7e-68ed-54a0-8502-6495f7d24e0b,driving,75,high,3,0.04,0.75,1,7,0.19311383,0.15380332,0.33331156
350a7c7e-68ed-54a0-8502-6495f7d24e0b,fair,0,high,0,0.09,0.0,1,8,0.33924252,0.50773275,0.17468572
350a7c7e-68ed-54a0-8502-6495f7d24e0b,fair,0,high,1,0.76,0.0,1,8,0.5457997,0.40289125,0.19652925
350a7c7e-68ed-54a0-8502-6495f7d24e0b,fair,0,high,2,0.08,0.0,1,8,0.075066015,0.057733793,0.3297754
350a7c7e-68ed-54a0-8502-6495f7d24e0b,fair,0,high,3,0.07,0.0,1,8,0.039891828,0.031642232,0.29900968
350a7c7e-68ed-54a0-8502-6495f7d24e0b,gala,75,low,0,0.53,0.75,0,9,0.6877571,0.34842137,0.5360845
350a7c7e-68ed-54a0-8502-6495f7d24e0b,gala,75,low,1,0.13,0.75,0,9,0.13866147,0.26094297,0.15964441
350a7c7e-68ed-54a0-8502-6495f7d24e0b,gala,75,low,2,0.18,0.75,0,9,0.09958401,0.21288837,0.1537064
350a7c7e-68ed-54a0-8502-6495f7d24e0b,gala,75,low,3,0.16,0.75,0,9,0.073997475,0.17774731,0.15056473
350a7c7e-68ed-54a0-8502-6495f7d24e0b,hike,100,low,0,0.44,1.0,0,10,0.28687164,0.25,0.33414856
350a7c7e-68ed-54a0-8502-6495f7d24e0b,hike,100,low,1,0.18,1.0,0,10,0.23665677,0.25,0.21707694
350a7c7e-68ed-54a0-8502-6495f7d24e0b,hike,100,low,2,0.27,1.0,0,10,0.2656196,0.25,0.28119606
350a7c7e-68ed-54a0-8502-6495f7d24e0b,hike,100,low,3,0.11,1.0,0,10,0.210852,0.25,0.16757844
350a7c7e-68ed-54a0-8502-6495f7d24e0b,oysters,50,high,0,0.12,0.5,1,11,0.22761706,0.42291442,0.15699454
350a7c7e-68ed-54a0-8502-6495f7d24e0b,oysters,50,high,1,0.58,0.5,1,11,0.3080933,0.21130534,0.29422295
350a7c7e-68ed-54a0-8502-6495f7d24e0b,oysters,50,high,2,0.11,0.5,1,11,0.32258478,0.26020345,0.29601872
350a7c7e-68ed-54a0-8502-6495f7d24e0b,oysters,50,high,3,0.19,0.5,1,11,0.1417049,0.10557678,0.25276384
350a7c7e-68ed-54a0-8502-6495f7d24e0b,social,0,high,0,0.26,0.0,1,12,0.6908702,0.7794634,0.18664925
350a7c7e-68ed-54a0-8502-6495f7d24e0b,social,0,high,1,0.56,0.0,1,12,0.07631937,0.056587808,0.27168483
350a7c7e-68ed-54a0-8502-6495f7d24e0b,social,0,high,2,0.11,0.0,1,12,0.17148155,0.11537208,0.3193363
350a7c7e-68ed-54a0-8502-6495f7d24e0b,social,0,high,3,0.07,0.0,1,12,0.06132889,0.048576657,0.22232969
350a7c7e-68ed-54a0-8502-6495f7d24e0b,soup,0,low,0,0.49,0.0,0,13,0.37485316,0.45128077,0.23815203
350a7c7e-68ed-54a0-8502-6495f7d24e0b,soup,0,low,1,0.32,0.0,0,13,0.529666,0.45128077,0.1958818
350a7c7e-68ed-54a0-8502-6495f7d24e0b,soup,0,low,2,0.11,0.0,0,13,0.06611899,0.06931438,0.21785945
350a7c7e-68ed-54a0-8502-6495f7d24e0b,soup,0,low,3,0.08,0.0,0,13,0.029361904,0.028124105,0.34810668
350a7c7e-68ed-54a0-8502-6495f7d24e0b,takeout,50,low,0,0.31,0.5,0,14,0.5550624,0.4288347,0.38557768
350a7c7e-68ed-54a0-8502-6495f7d24e0b,takeout,50,low,1,0.44,0.5,0,14,0.300442,0.32116684,0.25342757
350a7c7e-68ed-54a0-8502-6495f7d24e0b,takeout,50,low,2,0.22,0.5,0,14,0.11817724,0.14294371,0.29278153
350a7c7e-68ed-54a0-8502-6495f7d24e0b,takeout,50,low,3,0.03,0.5,0,14,0.026318345,0.10705473,0.06821322
350a7c7e-68ed-54a0-8502-6495f7d24e0b,wedding,100,high,0,0.07,1.0,1,15,0.08928823,0.25,0.12876756
350a7c7e-68ed-54a0-8502-6495f7d24e0b,wedding,100,high,1,0.29,1.0,1,15,0.2697255,0.25,0.24367993
350a7c7e-68ed-54a0-8502-6495f7d24e0b,wedding,100,high,2,0.37,1.0,1,15,0.30554014,0.25,0.29147315
350a7c7e-68ed-54a0-8502-6495f7d24e0b,wedding,100,high,3,0.27,1.0,1,15,0.33544615,0.25,0.33607936
35589abc-155b-52b6-99e4-8f8c00abbbb2,apples,50,high,0,0.07,0.5,1,0,0.23947357,0.48149168,0.1286344
35589abc-155b-52b6-99e4-8f8c00abbbb2,apples,50,high,1,0.9,0.5,1,0,0.39940804,0.27006632,0.2864702
35589abc-155b-52b6-99e4-8f8c00abbbb2,apples,50,high,2,0.03,0.5,1,0,0.18722118,0.12824191,0.2924477
35589abc-155b-52b6-99e4-8f8c00abbbb2,apples,50,high,3,0.0,0.5,1,0,0.1738972,0.120200075,0.2924477
35589abc-155b-52b6-99e4-8f8c00abbbb2,basketball,50,low,0,0.71,0.5,0,1,0.49324396,0.41310722,0.3181553
35589abc-155b-52b6-99e4-8f8c00abbbb2,basketball,50,low,1,0.29,0.5,0,1,0.30576226,0.3679926,0.14637017
35589abc-155b-52b6-99e4-8f8c00abbbb2,basketball,50,low,2,0.0,0.5,0,1,0.10711171,0.11577169,0.26773727
35589abc-155b-52b6-99e4-8f8c00abbbb2,basketball,50,low,3,0.0,0.5,0,1,0.09388206,0.10312851,0.26773727
35589abc-155b-52b6-99e4-8f8c00abbbb2,birthday,100,low,0,0.0,1.0,0,2,0.18228932,0.25,0.2528255
35589abc-155b-52b6-99e4-8f8c00abbbb2,birthday,100,low,1,0.38,1.0,0,2,0.26023415,0.25,0.2313618
35589abc-155b-52b6-99e4-8f8c00abbbb2,birthday,100,low,2,0.61,1.0,0,2,0.30616552,0.25,0.29824653
35589abc-155b-52b6-99e4-8f8c00abbbb2,birthday,100,low,3,0.01,1.0,0,2,0.251311,0.25,0.21756616
35589abc-155b-52b6-99e4-8f8c00abbbb2,brunch,100,high,0,0.04,1.0,1,3,0.23766634,0.25,0.23889197
35589abc-155b-52b6-99e4-8f8c00abbbb2,brunch,100,high,1,0.15,1.0,1,3,0.2197179,0.25,0.18120253
35589abc-155b-52b6-99e4-8f8c00abbbb2,brunch,100,high,2,0.28,1.0,1,3,0.25670427,0.25,0.2551034
35589abc-155b-52b6-99e4-8f8c00abbbb2,brunch,100,high,3,0.53,1.0,1,3,0.28591147,0.25,0.32480204
35589abc-155b-52b6-99e4-8f8c00abbbb2,cooking,100,high,0,0.0,1.0,1,4,0.08755587,0.25,0.13190788
35589abc-155b-52b6-99e4-8f8c00abbbb2,cooking,100,high,1,0.96,1.0,1,4,0.29991692,0.25,0.27989146
35589abc-155b-52b6-99e4-8f8c00abbbb2,cooking,100,high,2,0.04,1.0,1,4,0.2930709,0.25,0.26577282
35589abc-155b-52b6-99e4-8f8c00abbbb2,cooking,100,high,3,0.0,1.0,1,4,0.3194563,0.25,0.32242784
35589abc-155b-52b6-99e4-8f8c00abbbb2,dip,75,low,0,0.1,0.75,0,5,0.6431407,0.30694607,0.5867184
35589abc-155b-52b6-99e4-8f8c00abbbb2,dip,75,low,1,0.9,0.75,0,5,0.1760814,0.30694607,0.17135929
35589abc-155b-52b6-99e4-8f8c00abbbb2,dip,75,low,2,0.0,0.75,0,5,0.11753118,0.2298809,0.14495234
35589abc-155b-52b6-99e4-8f8c00abbbb2,dip,75,low,3,0.0,0.75,0,5,0.063246675,0.1562269,0.09697003
35589abc-155b-52b6-99e4-8f8c00abbbb2,drinks,50,high,0,0.02,0.5,1,6,0.3441289,0.43124253,0.202087
35589abc-155b-52b6-99e4-8f8c00abbbb2,drinks,50,high,1,0.98,0.5,1,6,0.37025478,0.29785565,0.24425714
35589abc-155b-52b6-99e4-8f8c00abbbb2,drinks,50,high,2,0.0,0.5,1,6,0.17603809,0.16324608,0.25355974
35589abc-155b-52b6-99e4-8f8c00abbbb2,drinks,50,high,3,0.0,0.5,1,6,0.109578215,0.10765582,0.30009612
35589abc-155b-52b6-99e4-8f8c00abbbb2,driving,50,low,0,0.93,0.5,0,7,0.40886587,0.35580403,0.3133099
35589abc-155b-52b6-99e4-8f8c00abbbb2,driving,50,low,1,0.07,0.5,0,7,0.33729678,0.35580403,0.2035393
35589abc-155b-52b6-99e4-8f8c00abbbb2,driving,50,low,2,0.0,0.5,0,7,0.18843785,0.19956873,0.24186811
35589abc-155b-52b6-99e4-8f8c00abbbb2,driving,50,low,3,0.0,0.5,0,7,0.06539947,0.08882328,0.24128272
35589abc-155b-52b6-99e4-8f8c00abbbb2,fair,75,high,0,0.08,0.75,1,8,0.17723809,0.33067092,0.17468572
35589abc-155b-52b6-99e4-8f8c00abbbb2,fair,75,high,1,0.59,0.75,1,8,0.34750536,0.3120931,0.19652925
35589abc-155b-52b6-99e4-8f8c00abbbb2,fair,75,high,2,0.23,0.75,1,8,0.2516378,0.19201924,0.3297754
35589abc-155b-52b6-99e4-8f8c00abbbb2,fair,75,high,3,0.1,0.75,1,8,0.22361875,0.16521671,0.29900968
35589abc-155b-52b6-99e4-8f8c00abbbb2,gala,0,high,0,0.38,0.0,1,9,0.3980836,0.65715486,0.11399251
35589abc-155b-52b6-99e4-8f8c00abbbb2,gala,0,high,1,0.61,0.0,1,9,0.38646227,0.2067431,0.27977657
35589abc-155b-52b6-99e4-8f8c00abbbb2,gala,0,high,2,0.01,0.0,1,9,0.14267962,0.09159175,0.27626434
35589abc-155b-52b6-99e4-8f8c00abbbb2,gala,0,high,3,0.0,0.0,1,9,0.072774485,0.044510312,0.32996657
35589abc-155b-52b6-99e4-8f8c00abbbb2,hike,100,low,0,0.99,1.0,0,10,0.28687164,0.25,0.33414856
35589abc-155b-52b6-99e4-8f8c00abbbb2,hike,100,low,1,0.01,1.0,0,10,0.23665677,0.25,0.21707694
35589abc-155b-52b6-99e4-8f8c00abbbb2,hike,100,low,2,0.0,1.0,0,10,0.2656196,0.25,0.28119606
35589abc-155b-52b6-99e4-8f8c00abbbb2,hike,100,low,3,0.0,1.0,0,10,0.210852,0.25,0.16757844
