subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,2,0.05,0.0,0,7,0.27619094,0.3177331,0.19674534
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,3,0.05,0.0,0,7,0.07076693,0.0798985,0.2365822
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,0,0.26,1.0,0,8,0.32083365,0.25,0.34971687
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,1,0.21,1.0,0,8,0.22425845,0.25,0.19267271
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,2,0.24,1.0,0,8,0.22611131,0.25,0.21264362
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,3,0.29,1.0,0,8,0.22879653,0.25,0.24496682
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,0,0.07,0.5,1,9,0.24008575,0.30907723,0.17165151
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,1,0.07,0.5,1,9,0.3183982,0.29017934,0.26699448
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,2,0.07,0.5,1,9,0.28104085,0.2557793,0.2704513
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,3,0.79,0.5,1,9,0.16047522,0.14496411,0.29090264
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,0,0.73,1.0,0,10,0.32042515,0.25,0.3455957
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,1,0.09,1.0,0,10,0.22703849,0.25,0.2240981
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,2,0.09,1.0,0,10,0.22622772,0.25,0.21469182
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,3,0.09,1.0,0,10,0.22630867,0.25,0.21561438
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,0,0.11,0.75,1,11,0.22909759,0.29325712,0.19789505
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,1,0.11,0.75,1,11,0.27233207,0.2504651,0.25708354
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,2,0.41,0.75,1,11,0.2612479,0.23964414,0.2649172
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,3,0.37,0.75,1,11,0.23732245,0.21663365,0.28010422
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,0,0.11,0.75,0,12,0.3513157,0.27752718,0.3365428
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,1,0.13,0.75,0,12,0.24848121,0.27752718,0.21359879
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,2,0.11,0.75,0,12,0.22666305,0.25246707,0.22010742
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,3,0.65,0.75,0,12,0.17354007,0.19247857,0.22975099
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,0,0.52,0.5,0,13,0.4350589,0.3527833,0.34728843
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,1,0.16,0.5,0,13,0.23982649,0.27409798,0.22713533
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,2,0.16,0.5,0,13,0.18155476,0.20765549,0.2232727
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,3,0.16,0.5,0,13,0.14355989,0.16546322,0.20230351
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,0,0.04,0.0,1,14,0.30341992,0.37808263,0.20408137
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,1,0.88,0.0,1,14,0.3740397,0.33326188,0.2811615
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,2,0.04,0.0,1,14,0.22504817,0.20117839,0.26625943
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,3,0.04,0.0,1,14,0.09749224,0.08747705,0.24849775
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,0,0.06,1.0,1,15,0.19326264,0.25,0.20377164
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,1,0.06,1.0,1,15,0.27018285,0.25,0.2804941
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,2,0.06,1.0,1,15,0.26916984,0.25,0.2681451
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,3,0.82,1.0,1,15,0.26738468,0.25,0.24758919
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,0,0.01,1.0,0,0,0.3194672,0.25,0.3336831
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,1,0.1,1.0,0,0,0.22595516,0.25,0.2117838
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,2,0.1,1.0,0,0,0.22717097,0.25,0.22585349
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,3,0.79,1.0,0,0,0.22740676,0.25,0.22867958
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,0,0.11,0.75,1,1,0.22997221,0.2940599,0.20070885
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,1,0.15,0.75,1,1,0.3015142,0.2760802,0.27216268
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,2,0.45,0.75,1,1,0.24918967,0.22847235,0.26638958
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,3,0.29,0.75,1,1,0.21932389,0.20138751,0.2607389
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,0,0.77,0.0,0,2,0.48777556,0.40341184,0.34331954
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,1,0.11,0.0,0,2,0.26567164,0.308724,0.23297454
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,2,0.1,0.0,0,2,0.15781663,0.183565,0.22686231
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,3,0.02,0.0,0,2,0.088736184,0.1042992,0.19684358
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,0,0.14,0.5,0,3,0.44115222,0.35908505,0.336108
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,1,0.27,0.5,0,3,0.23612376,0.27204135,0.20879786
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,2,0.5,0.5,0,3,0.17505537,0.20045471,0.22266917
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,3,0.09,0.5,0,3,0.14766864,0.16841888,0.23242496
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,0,0.24,0.0,1,4,0.34622633,0.42608845,0.19424544
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,1,0.39,0.0,1,4,0.3497397,0.30691418,0.2749385
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,2,0.25,0.0,1,4,0.18605089,0.16330953,0.2691065
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,3,0.12,0.0,1,4,0.11798307,0.103687786,0.26170948
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,0,0.14,0.75,0,5,0.36069524,0.28450903,0.35173145
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,1,0.05,0.75,0,5,0.2443107,0.275674,0.19378263
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,2,0.68,0.75,0,5,0.21735768,0.24299352,0.21580316
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,3,0.13,0.75,0,5,0.17763633,0.19682346,0.2386828
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,0,0.22,0.75,0,6,0.36616266,0.28966707,0.34864593
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,1,0.22,0.75,0,6,0.23502757,0.26517856,0.19878626
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,2,0.51,0.75,0,6,0.22032604,0.24677534,0.2165867
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,3,0.05,0.75,0,6,0.17848381,0.19837908,0.23598106
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,0,0.26,0.5,1,7,0.23708527,0.30156034,0.20443244
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,1,0.47,0.5,1,7,0.287199,0.26247805,0.2655762
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,2,0.14,0.5,1,7,0.31502372,0.29035807,0.24063398
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,3,0.13,0.5,1,7,0.16069198,0.14560355,0.28935736
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,0,0.39,0.0,1,8,0.29723635,0.3697926,0.20456322
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,1,0.22,0.0,1,8,0.3432652,0.3099108,0.23568033
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,2,0.38,0.0,1,8,0.24949877,0.22323069,0.26010907
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,3,0.01,0.0,1,8,0.109999724,0.09706592,0.29964733
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,0,0.05,1.0,1,9,0.19052465,0.25,0.17165151
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,1,0.05,1.0,1,9,0.26908472,0.25,0.26699448
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,2,0.04,1.0,1,9,0.2693737,0.25,0.2704513
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,3,0.86,1.0,1,9,0.27101693,0.25,0.29090264
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,0,0.02,0.5,0,10,0.44743222,0.36440808,0.3455957
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,1,0.39,0.5,0,10,0.2314366,0.26581854,0.2240981
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,2,0.44,0.5,0,10,0.17264085,0.19885786,0.21469182
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,3,0.15,0.5,0,10,0.14849035,0.1709155,0.21561438
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,0,0.59,0.0,0,11,0.5249638,0.43940058,0.34034157
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,1,0.34,0.0,0,11,0.19752054,0.23380578,0.21142784
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,2,0.05,0.0,0,11,0.16602199,0.19594476,0.2178703
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,3,0.02,0.0,0,11,0.111493655,0.13084894,0.23036025
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,0,0.05,1.0,1,12,0.1925562,0.25,0.19521567
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,1,0.16,1.0,1,12,0.2683779,0.25,0.2590988
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,2,0.35,1.0,1,12,0.26905084,0.25,0.26699388
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,3,0.44,1.0,1,12,0.27001506,0.25,0.27869168
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,0,0.02,1.0,0,13,0.3205793,0.25,0.34728843
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,1,0.11,1.0,0,13,0.22731028,0.25,0.22713533
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,2,0.25,1.0,0,13,0.22698526,0.25,0.2232727
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,3,0.62,1.0,0,13,0.22512521,0.25,0.20230351
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,0,0.06,0.75,1,14,0.22199956,0.2843676,0.20408137
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,1,0.29,0.75,1,14,0.30076426,0.27553692,0.2811615
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,2,0.43,0.75,1,14,0.26398897,0.24287273,0.26625943
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,3,0.22,0.75,1,14,0.2132472,0.19722272,0.24849775
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,0,0.11,0.5,1,15,0.27559993,0.34659636,0.20377164
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,1,0.38,0.5,1,15,0.31899804,0.28682855,0.2804941
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,2,0.18,0.5,1,15,0.22623251,0.20401374,0.2681451
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,3,0.33,0.5,1,15,0.1791695,0.16256142,0.24758919
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,0,0.12,0.75,0,0,0.37631688,0.300019,0.3336831
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,1,0.12,0.75,0,0,0.22741318,0.25624028,0.2117838
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,2,0.24,0.75,0,0,0.20961663,0.23487385,0.22585349
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,3,0.52,0.75,0,0,0.18665335,0.2088669,0.22867958
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,0,0.15,0.5,1,1,0.26829326,0.33850807,0.20070885
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,1,0.15,0.5,1,1,0.3303,0.2983788,0.27216268
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,2,0.55,0.5,1,1,0.22601119,0.20434532,0.26638958
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,3,0.15,0.5,1,1,0.17539553,0.15876783,0.2607389
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,0,0.66,1.0,0,2,0.32028368,0.25,0.34331954
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,1,0.18,1.0,0,2,0.22780044,0.25,0.23297454
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,2,0.08,1.0,0,2,0.22729574,0.25,0.22686231
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,3,0.08,1.0,0,2,0.2246201,0.25,0.19684358
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,0,0.12,0.0,0,3,0.5602576,0.4749325,0.336108
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,1,0.21,0.0,0,3,0.22733742,0.27258822,0.20879786
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,2,0.46,0.0,0,3,0.12428307,0.14800276,0.22266917
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,3,0.21,0.0,0,3,0.08812191,0.104476556,0.23242496
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,0,0.14,1.0,1,4,0.19247305,0.25,0.19424544
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,1,0.2,1.0,1,4,0.2697054,0.25,0.2749385
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,2,0.41,1.0,1,4,0.26922342,0.25,0.2691065
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,3,0.25,1.0,1,4,0.2685981,0.25,0.26170948
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,0,0.73,0.5,0,5,0.39805275,0.31777325,0.35173145
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,1,0.09,0.5,0,5,0.2612618,0.29834363,0.19378263
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,2,0.09,0.5,0,5,0.20494676,0.23180063,0.21580316
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,3,0.09,0.5,0,5,0.13573866,0.15208241,0.2386828
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,0,0.16,0.5,0,6,0.41073078,0.32972077,0.34864593
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,1,0.33,0.5,0,6,0.2413987,0.27632794,0.19878626
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,2,0.35,0.5,0,6,0.21063066,0.23930486,0.2165867
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,3,0.16,0.5,0,6,0.13723984,0.15464638,0.23598106
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,0,0.15,0.0,1,7,0.27306956,0.34272292,0.20443244
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,1,0.15,0.0,1,7,0.2880167,0.25964546,0.2655762
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,2,0.4,0.0,1,7,0.3493911,0.3177331,0.24063398
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,3,0.3,0.0,1,7,0.08952263,0.0798985,0.28935736
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,0,0.47,1.0,1,8,0.19336852,0.25,0.20456322
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,1,0.09,1.0,1,8,0.26634702,0.25,0.23568033
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,2,0.35,1.0,1,8,0.26854765,0.25,0.26010907
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,3,0.09,1.0,1,8,0.27173683,0.25,0.29964733
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,0,0.64,0.75,1,9,0.21597567,0.28062296,0.17165151
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,1,0.12,0.75,1,9,0.29558057,0.27190858,0.26699448
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,2,0.12,0.75,1,9,0.2778487,0.25528327,0.2704513
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,3,0.12,0.75,1,9,0.21059509,0.1921852,0.29090264
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,0,0.16,0.0,0,10,0.5732575,0.48783508,0.3455957
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,1,0.33,0.0,0,10,0.21646433,0.25957784,0.2240981
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,2,0.31,0.0,0,10,0.12088242,0.14527223,0.21469182
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,3,0.2,0.0,0,10,0.08939579,0.10731489,0.21561438
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,0,0.38,1.0,0,11,0.32000914,0.25,0.34034157
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,1,0.34,1.0,0,11,0.22593398,0.25,0.21142784
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,2,0.14,1.0,0,11,0.2265005,0.25,0.2178703
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,3,0.14,1.0,0,11,0.22755635,0.25,0.23036025
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,0,0.14,0.75,1,12,0.21558434,0.27752718,0.19521567
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,1,0.14,0.75,1,12,0.3004737,0.27752718,0.2590988
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,2,0.37,0.75,1,12,0.27409023,0.25246707,0.26699388
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,3,0.35,0.75,1,12,0.20985176,0.19247857,0.27869168
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,0,0.1,0.75,0,13,0.3773369,0.2999831,0.34728843
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,1,0.51,0.75,0,13,0.2359096,0.26442087,0.22713533
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,2,0.29,0.75,0,13,0.20511155,0.23015188,0.2232727
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,3,0.1,0.75,0,13,0.18164194,0.20544404,0.20230351
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,0,0.13,0.5,1,14,0.25027272,0.3175289,0.20408137
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,1,0.24,0.5,1,14,0.32856464,0.29811424,0.2811615
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,2,0.28,0.5,1,14,0.25428054,0.2316224,0.26625943
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,3,0.35,0.5,1,14,0.16688207,0.15273443,0.24849775
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,0,0.19,0.0,1,15,0.36395374,0.44418618,0.20377164
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,1,0.21,0.0,1,15,0.34878212,0.3042018,0.2804941
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,2,0.41,0.0,1,15,0.17608388,0.15389904,0.2681451
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,towel,0,high,3,0.19,0.0,1,15,0.11118024,0.09771293,0.24758919
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,0,0.13,0.75,1,0,0.23441686,0.300019,0.19320717
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,1,0.21,0.75,1,0,0.2791541,0.25624028,0.25643304
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,2,0.62,0.75,1,0,0.25730848,0.23487385,0.27346894
8f3ed398-3a66-5497-9967-5e3d1a46068d,bed,75,high,3,0.04,0.75,1,0,0.22912057,0.2088669,0.27689084
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,0,0.48,0.75,0,1,0.37048373,0.2940599,0.34431136
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,1,0.33,0.75,0,1,0.24649514,0.2760802,0.2232653
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,2,0.13,0.75,0,1,0.20371857,0.22847235,0.2185294
8f3ed398-3a66-5497-9967-5e3d1a46068d,blanket,75,low,3,0.06,0.75,0,1,0.17930257,0.20138751,0.21389396
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,0,0.12,1.0,0,2,0.32028368,0.25,0.34331954
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,1,0.3,1.0,0,2,0.22780044,0.25,0.23297454
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,2,0.29,1.0,0,2,0.22729574,0.25,0.22686231
8f3ed398-3a66-5497-9967-5e3d1a46068d,breakup,100,low,3,0.29,1.0,0,2,0.2246201,0.25,0.19684358
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,0,0.88,0.0,1,3,0.39266628,0.4749325,0.19490984
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,1,0.04,0.0,1,3,0.31397855,0.27258822,0.2532055
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,2,0.04,0.0,1,3,0.17164889,0.14800276,0.27002698
8f3ed398-3a66-5497-9967-5e3d1a46068d,chapstick,0,high,3,0.04,0.0,1,3,0.12170628,0.104476556,0.28185767
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,0,0.15,1.0,1,4,0.19247305,0.25,0.19424544
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,1,0.26,1.0,1,4,0.2697054,0.25,0.2749385
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,2,0.25,1.0,1,4,0.26922342,0.25,0.2691065
8f3ed398-3a66-5497-9967-5e3d1a46068d,gossip,100,high,3,0.34,1.0,1,4,0.2685981,0.25,0.26170948
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,0,0.24,0.5,0,5,0.39805275,0.31777325,0.35173145
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,1,0.21,0.5,0,5,0.2612618,0.29834363,0.19378263
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,2,0.21,0.5,0,5,0.20494676,0.23180063,0.21580316
8f3ed398-3a66-5497-9967-5e3d1a46068d,hairbrush,50,low,3,0.34,0.5,0,5,0.13573866,0.15208241,0.2386828
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,0,0.1,0.5,1,6,0.2612907,0.32972077,0.20379752
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,1,0.3,0.5,1,6,0.302618,0.27632794,0.24299248
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,2,0.55,0.5,1,6,0.26404712,0.23930486,0.26475137
8f3ed398-3a66-5497-9967-5e3d1a46068d,harmonica,50,high,3,0.05,0.5,1,6,0.17204422,0.15464638,0.28845868
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,0,0.14,0.5,0,7,0.37979922,0.30156034,0.34953406
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,1,0.2,0.5,0,7,0.2334744,0.26247805,0.21713842
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,2,0.58,0.5,0,7,0.25609413,0.29035807,0.19674534
8f3ed398-3a66-5497-9967-5e3d1a46068d,hat,50,low,3,0.08,0.5,0,7,0.1306323,0.14560355,0.2365822
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,0,0.68,0.0,0,8,0.45458373,0.3697926,0.34971687
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,1,0.13,0.0,0,8,0.26640883,0.3099108,0.19267271
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,2,0.11,0.0,0,8,0.19363649,0.22323069,0.21264362
8f3ed398-3a66-5497-9967-5e3d1a46068d,home,0,low,3,0.08,0.0,0,8,0.085370995,0.09706592,0.24496682
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,0,0.28,0.75,1,9,0.21597567,0.28062296,0.17165151
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,1,0.3,0.75,1,9,0.29558057,0.27190858,0.26699448
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,2,0.39,0.75,1,9,0.2778487,0.25528327,0.2704513
8f3ed398-3a66-5497-9967-5e3d1a46068d,locker-room,75,high,3,0.03,0.75,1,9,0.21059509,0.1921852,0.29090264
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,0,0.73,0.0,0,10,0.5732575,0.48783508,0.3455957
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,1,0.04,0.0,0,10,0.21646433,0.25957784,0.2240981
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,2,0.06,0.0,0,10,0.12088242,0.14527223,0.21469182
8f3ed398-3a66-5497-9967-5e3d1a46068d,navigation,0,low,3,0.17,0.0,0,10,0.08939579,0.10731489,0.21561438
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,0,0.0,1.0,1,11,0.1927786,0.25,0.19789505
8f3ed398-3a66-5497-9967-5e3d1a46068d,payment,100,high,1,0.24,1.0,1,11,0.26820767,0.25,0.25708354
