subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma
9731c791-3bef-584c-9c2c-7a024629e6ea,drinks,0,high,3,0.0,0.0,1,6,0.039946947
9731c791-3bef-584c-9c2c-7a024629e6ea,driving,50,high,0,0.0,0.5,1,7,0.16074733
9731c791-3bef-584c-9c2c-7a024629e6ea,driving,50,high,1,1.0,0.5,1,7,0.4870178
9731c791-3bef-584c-9c2c-7a024629e6ea,driving,50,high,2,0.0,0.5,1,7,0.25592417
9731c791-3bef-584c-9c2c-7a024629e6ea,driving,50,high,3,0.0,0.5,1,7,0.09631069
9731c791-3bef-584c-9c2c-7a024629e6ea,fair,50,high,0,0.0,0.5,1,8,0.24886383
9731c791-3bef-584c-9c2c-7a024629e6ea,fair,50,high,1,1.0,0.5,1,8,0.45617265
9731c791-3bef-584c-9c2c-7a024629e6ea,fair,50,high,2,0.0,0.5,1,8,0.17059332
9731c791-3bef-584c-9c2c-7a024629e6ea,fair,50,high,3,0.0,0.5,1,8,0.124370255
9731c791-3bef-584c-9c2c-7a024629e6ea,gala,100,high,0,0.05,1.0,1,9,0.08383131
9731c791-3bef-584c-9c2c-7a024629e6ea,gala,100,high,1,0.05,1.0,1,9,0.30393267
9731c791-3bef-584c-9c2c-7a024629e6ea,gala,100,high,2,0.05,1.0,1,9,0.28360444
9731c791-3bef-584c-9c2c-7a024629e6ea,gala,100,high,3,0.85,1.0,1,9,0.32863158
9731c791-3bef-584c-9c2c-7a024629e6ea,hike,100,low,0,0.34,1.0,0,10,0.28530428
9731c791-3bef-584c-9c2c-7a024629e6ea,hike,100,low,1,0.33,1.0,0,10,0.2372631
9731c791-3bef-584c-9c2c-7a024629e6ea,hike,100,low,2,0.0,1.0,0,10,0.26501876
9731c791-3bef-584c-9c2c-7a024629e6ea,hike,100,low,3,0.33,1.0,0,10,0.21241388
9731c791-3bef-584c-9c2c-7a024629e6ea,oysters,50,low,0,0.67,0.5,0,11,0.5016542
9731c791-3bef-584c-9c2c-7a024629e6ea,oysters,50,low,1,0.33,0.5,0,11,0.17642859
9731c791-3bef-584c-9c2c-7a024629e6ea,oysters,50,low,2,0.0,0.5,0,11,0.2551191
9731c791-3bef-584c-9c2c-7a024629e6ea,oysters,50,low,3,0.0,0.5,0,11,0.066798165
9731c791-3bef-584c-9c2c-7a024629e6ea,social,100,high,0,0.0,1.0,1,12,0.13305385
9731c791-3bef-584c-9c2c-7a024629e6ea,social,100,high,1,1.0,1.0,1,12,0.29350144
9731c791-3bef-584c-9c2c-7a024629e6ea,social,100,high,2,0.0,1.0,1,12,0.29148328
9731c791-3bef-584c-9c2c-7a024629e6ea,social,100,high,3,0.0,1.0,1,12,0.28196135
9731c791-3bef-584c-9c2c-7a024629e6ea,soup,75,high,0,0.47,0.75,1,13,0.22527981
9731c791-3bef-584c-9c2c-7a024629e6ea,soup,75,high,1,0.53,0.75,1,13,0.3707575
9731c791-3bef-584c-9c2c-7a024629e6ea,soup,75,high,2,0.0,0.75,1,13,0.21040073
9731c791-3bef-584c-9c2c-7a024629e6ea,soup,75,high,3,0.0,0.75,1,13,0.19356199
9731c791-3bef-584c-9c2c-7a024629e6ea,takeout,75,low,0,0.85,0.75,0,14,0.4908885
9731c791-3bef-584c-9c2c-7a024629e6ea,takeout,75,low,1,0.0,0.75,0,14,0.3014709
9731c791-3bef-584c-9c2c-7a024629e6ea,takeout,75,low,2,0.15,0.75,0,14,0.16536646
9731c791-3bef-584c-9c2c-7a024629e6ea,takeout,75,low,3,0.0,0.75,0,14,0.042274114
9731c791-3bef-584c-9c2c-7a024629e6ea,wedding,100,low,0,0.95,1.0,0,15,0.35762483
9731c791-3bef-584c-9c2c-7a024629e6ea,wedding,100,low,1,0.0,1.0,0,15,0.22430809
9731c791-3bef-584c-9c2c-7a024629e6ea,wedding,100,low,2,0.0,1.0,0,15,0.2361927
9731c791-3bef-584c-9c2c-7a024629e6ea,wedding,100,low,3,0.05,1.0,0,15,0.18187447
9b510722-9e86-5165-b450-35129609909a,apples,50,high,0,0.2,0.5,1,0,0.25700086
9b510722-9e86-5165-b450-35129609909a,apples,50,high,1,0.55,0.5,1,0,0.4043876
9b510722-9e86-5165-b450-35129609909a,apples,50,high,2,0.25,0.5,1,0,0.17610174
9b510722-9e86-5165-b450-35129609909a,apples,50,high,3,0.0,0.5,1,0,0.1625098
9b510722-9e86-5165-b450-35129609909a,basketball,100,high,0,0.0,1.0,1,1,0.11880685
9b510722-9e86-5165-b450-35129609909a,basketball,100,high,1,0.06,1.0,1,1,0.24552351
9b510722-9e86-5165-b450-35129609909a,basketball,100,high,2,0.48,1.0,1,1,0.31783482
9b510722-9e86-5165-b450-35129609909a,basketball,100,high,3,0.46,1.0,1,1,0.3178348
9b510722-9e86-5165-b450-35129609909a,birthday,75,high,0,0.01,0.75,1,2,0.13972035
9b510722-9e86-5165-b450-35129609909a,birthday,75,high,1,0.2,0.75,1,2,0.44225538
9b510722-9e86-5165-b450-35129609909a,birthday,75,high,2,0.7,0.75,1,2,0.270476
9b510722-9e86-5165-b450-35129609909a,birthday,75,high,3,0.09,0.75,1,2,0.14754832
9b510722-9e86-5165-b450-35129609909a,brunch,100,low,0,0.39,1.0,0,3,0.25663456
9b510722-9e86-5165-b450-35129609909a,brunch,100,low,1,0.0,1.0,0,3,0.21827695
9b510722-9e86-5165-b450-35129609909a,brunch,100,low,2,0.01,1.0,0,3,0.2570134
9b510722-9e86-5165-b450-35129609909a,brunch,100,low,3,0.6,1.0,0,3,0.26807508
9b510722-9e86-5165-b450-35129609909a,cooking,0,high,0,0.0,0.0,1,4,0.32258898
9b510722-9e86-5165-b450-35129609909a,cooking,0,high,1,1.0,0.0,1,4,0.41451508
9b510722-9e86-5165-b450-35129609909a,cooking,0,high,2,0.0,0.0,1,4,0.17586832
9b510722-9e86-5165-b450-35129609909a,cooking,0,high,3,0.0,0.0,1,4,0.08702758
9b510722-9e86-5165-b450-35129609909a,dip,0,low,0,1.0,0.0,0,5,0.7331288
9b510722-9e86-5165-b450-35129609909a,dip,0,low,1,0.0,0.0,0,5,0.20262736
9b510722-9e86-5165-b450-35129609909a,dip,0,low,2,0.0,0.0,0,5,0.055230852
9b510722-9e86-5165-b450-35129609909a,dip,0,low,3,0.0,0.0,0,5,0.00901291
9b510722-9e86-5165-b450-35129609909a,drinks,50,low,0,0.96,0.5,0,6,0.7762677
9b510722-9e86-5165-b450-35129609909a,drinks,50,low,1,0.04,0.5,0,6,0.13067015
9b510722-9e86-5165-b450-35129609909a,drinks,50,low,2,0.0,0.5,0,6,0.05837057
9b510722-9e86-5165-b450-35129609909a,drinks,50,low,3,0.0,0.5,0,6,0.034691554
9b510722-9e86-5165-b450-35129609909a,driving,0,low,0,1.0,0.0,0,7,0.46846104
9b510722-9e86-5165-b450-35129609909a,driving,0,low,1,0.0,0.0,0,7,0.38957903
9b510722-9e86-5165-b450-35129609909a,driving,0,low,2,0.0,0.0,0,7,0.12279496
9b510722-9e86-5165-b450-35129609909a,driving,0,low,3,0.0,0.0,0,7,0.019165
9b510722-9e86-5165-b450-35129609909a,fair,75,low,0,0.03,0.75,0,8,0.49065667
9b510722-9e86-5165-b450-35129609909a,fair,75,low,1,0.12,0.75,0,8,0.28788748
9b510722-9e86-5165-b450-35129609909a,fair,75,low,2,0.46,0.75,0,8,0.15803565
9b510722-9e86-5165-b450-35129609909a,fair,75,low,3,0.39,0.75,0,8,0.06342018
9b510722-9e86-5165-b450-35129609909a,gala,100,high,0,0.0,1.0,1,9,0.08383131
9b510722-9e86-5165-b450-35129609909a,gala,100,high,1,0.02,1.0,1,9,0.30393267
9b510722-9e86-5165-b450-35129609909a,gala,100,high,2,0.02,1.0,1,9,0.28360444
9b510722-9e86-5165-b450-35129609909a,gala,100,high,3,0.96,1.0,1,9,0.32863158
9b510722-9e86-5165-b450-35129609909a,hike,0,high,0,0.04,0.0,1,10,0.31990948
9b510722-9e86-5165-b450-35129609909a,hike,0,high,1,0.96,0.0,1,10,0.5216798
9b510722-9e86-5165-b450-35129609909a,hike,0,high,2,0.0,0.0,1,10,0.108692184
9b510722-9e86-5165-b450-35129609909a,hike,0,high,3,0.0,0.0,1,10,0.049718577
9b510722-9e86-5165-b450-35129609909a,oysters,100,low,0,0.0,1.0,0,11,0.28530428
9b510722-9e86-5165-b450-35129609909a,oysters,100,low,1,0.39,1.0,0,11,0.237263
9b510722-9e86-5165-b450-35129609909a,oysters,100,low,2,0.56,1.0,0,11,0.2650189
9b510722-9e86-5165-b450-35129609909a,oysters,100,low,3,0.05,1.0,0,11,0.21241386
9b510722-9e86-5165-b450-35129609909a,social,75,low,0,1.0,0.75,0,12,0.48559067
9b510722-9e86-5165-b450-35129609909a,social,75,low,1,0.0,0.75,0,12,0.1562225
9b510722-9e86-5165-b450-35129609909a,social,75,low,2,0.0,0.75,0,12,0.22584657
9b510722-9e86-5165-b450-35129609909a,social,75,low,3,0.0,0.75,0,12,0.13234024
9b510722-9e86-5165-b450-35129609909a,soup,50,high,0,0.37,0.5,1,13,0.2746141
9b510722-9e86-5165-b450-35129609909a,soup,50,high,1,0.63,0.5,1,13,0.4519501
9b510722-9e86-5165-b450-35129609909a,soup,50,high,2,0.0,0.5,1,13,0.15815441
9b510722-9e86-5165-b450-35129609909a,soup,50,high,3,0.0,0.5,1,13,0.11528138
9b510722-9e86-5165-b450-35129609909a,takeout,75,high,0,0.0,0.75,1,14,0.2439953
9b510722-9e86-5165-b450-35129609909a,takeout,75,high,1,1.0,0.75,1,14,0.45767552
9b510722-9e86-5165-b450-35129609909a,takeout,75,high,2,0.0,0.75,1,14,0.2510497
9b510722-9e86-5165-b450-35129609909a,takeout,75,high,3,0.0,0.75,1,14,0.047279578
9b510722-9e86-5165-b450-35129609909a,wedding,50,low,0,0.48,0.5,0,15,0.62692803
9b510722-9e86-5165-b450-35129609909a,wedding,50,low,1,0.11,0.5,0,15,0.19194227
9b510722-9e86-5165-b450-35129609909a,wedding,50,low,2,0.37,0.5,0,15,0.124107055
9b510722-9e86-5165-b450-35129609909a,wedding,50,low,3,0.04,0.5,0,15,0.057022646
9d8068da-6426-58cc-98ed-cb465d02a5aa,apples,75,high,0,0.1,0.75,1,0,0.17327306
9d8068da-6426-58cc-98ed-cb465d02a5aa,apples,75,high,1,0.39,0.75,1,0,0.36745417
9d8068da-6426-58cc-98ed-cb465d02a5aa,apples,75,high,2,0.31,0.75,1,0,0.23502025
9d8068da-6426-58cc-98ed-cb465d02a5aa,apples,75,high,3,0.2,0.75,1,0,0.22425258
9d8068da-6426-58cc-98ed-cb465d02a5aa,basketball,100,high,0,0.05,1.0,1,1,0.11880685
9d8068da-6426-58cc-98ed-cb465d02a5aa,basketball,100,high,1,0.35,1.0,1,1,0.24552351
9d8068da-6426-58cc-98ed-cb465d02a5aa,basketball,100,high,2,0.45,1.0,1,1,0.31783482
9d8068da-6426-58cc-98ed-cb465d02a5aa,basketball,100,high,3,0.15,1.0,1,1,0.3178348
9d8068da-6426-58cc-98ed-cb465d02a5aa,birthday,100,high,0,0.05,1.0,1,2,0.09661102
9d8068da-6426-58cc-98ed-cb465d02a5aa,birthday,100,high,1,0.27,1.0,1,2,0.30580187
9d8068da-6426-58cc-98ed-cb465d02a5aa,birthday,100,high,2,0.47,1.0,1,2,0.3316454
9d8068da-6426-58cc-98ed-cb465d02a5aa,birthday,100,high,3,0.21,1.0,1,2,0.2659417
9d8068da-6426-58cc-98ed-cb465d02a5aa,brunch,75,low,0,0.35,0.75,0,3,0.27379805
9d8068da-6426-58cc-98ed-cb465d02a5aa,brunch,75,low,1,0.3,0.75,0,3,0.2753374
9d8068da-6426-58cc-98ed-cb465d02a5aa,brunch,75,low,2,0.2,0.75,0,3,0.262078
9d8068da-6426-58cc-98ed-cb465d02a5aa,brunch,75,low,3,0.15,0.75,0,3,0.18878654
9d8068da-6426-58cc-98ed-cb465d02a5aa,cooking,0,low,0,0.4,0.0,0,4,0.8578861
9d8068da-6426-58cc-98ed-cb465d02a5aa,cooking,0,low,1,0.4,0.0,0,4,0.09232124
9d8068da-6426-58cc-98ed-cb465d02a5aa,cooking,0,low,2,0.15,0.0,0,4,0.03482614
9d8068da-6426-58cc-98ed-cb465d02a5aa,cooking,0,low,3,0.05,0.0,0,4,0.014966578
9d8068da-6426-58cc-98ed-cb465d02a5aa,dip,50,high,0,0.16,0.5,1,5,0.1520621
9d8068da-6426-58cc-98ed-cb465d02a5aa,dip,50,high,1,0.55,0.5,1,5,0.5578234
9d8068da-6426-58cc-98ed-cb465d02a5aa,dip,50,high,2,0.2,0.5,1,5,0.22538151
9d8068da-6426-58cc-98ed-cb465d02a5aa,dip,50,high,3,0.09,0.5,1,5,0.06473294
9d8068da-6426-58cc-98ed-cb465d02a5aa,drinks,100,low,0,0.55,1.0,0,6,0.56589127
9d8068da-6426-58cc-98ed-cb465d02a5aa,drinks,100,low,1,0.2,1.0,0,6,0.15074226
9d8068da-6426-58cc-98ed-cb465d02a5aa,drinks,100,low,2,0.15,1.0,0,6,0.14196308
9d8068da-6426-58cc-98ed-cb465d02a5aa,drinks,100,low,3,0.1,1.0,0,6,0.14140333
9d8068da-6426-58cc-98ed-cb465d02a5aa,driving,75,high,0,0.14,0.75,1,7,0.1351035
9d8068da-6426-58cc-98ed-cb465d02a5aa,driving,75,high,1,0.45,0.75,1,7,0.40932438
9d8068da-6426-58cc-98ed-cb465d02a5aa,driving,75,high,2,0.26,0.75,1,7,0.28989655
9d8068da-6426-58cc-98ed-cb465d02a5aa,driving,75,high,3,0.15,0.75,1,7,0.16567567
9d8068da-6426-58cc-98ed-cb465d02a5aa,fair,50,low,0,0.34,0.5,0,8,0.5556539
9d8068da-6426-58cc-98ed-cb465d02a5aa,fair,50,low,1,0.41,0.5,0,8,0.30713385
9d8068da-6426-58cc-98ed-cb465d02a5aa,fair,50,low,2,0.15,0.5,0,8,0.10212145
9d8068da-6426-58cc-98ed-cb465d02a5aa,fair,50,low,3,0.1,0.5,0,8,0.035090752
9d8068da-6426-58cc-98ed-cb465d02a5aa,gala,75,low,0,0.6,0.75,0,9,0.71443945
9d8068da-6426-58cc-98ed-cb465d02a5aa,gala,75,low,1,0.2,0.75,0,9,0.13299528
9d8068da-6426-58cc-98ed-cb465d02a5aa,gala,75,low,2,0.1,0.75,0,9,0.08963433
9d8068da-6426-58cc-98ed-cb465d02a5aa,gala,75,low,3,0.1,0.75,0,9,0.06293091
9d8068da-6426-58cc-98ed-cb465d02a5aa,hike,0,high,0,0.25,0.0,1,10,0.31990948
9d8068da-6426-58cc-98ed-cb465d02a5aa,hike,0,high,1,0.49,0.0,1,10,0.5216798
9d8068da-6426-58cc-98ed-cb465d02a5aa,hike,0,high,2,0.15,0.0,1,10,0.108692184
9d8068da-6426-58cc-98ed-cb465d02a5aa,hike,0,high,3,0.11,0.0,1,10,0.049718577
9d8068da-6426-58cc-98ed-cb465d02a5aa,oysters,100,low,0,0.1,1.0,0,11,0.28530428
9d8068da-6426-58cc-98ed-cb465d02a5aa,oysters,100,low,1,0.25,1.0,0,11,0.237263
9d8068da-6426-58cc-98ed-cb465d02a5aa,oysters,100,low,2,0.29,1.0,0,11,0.2650189
9d8068da-6426-58cc-98ed-cb465d02a5aa,oysters,100,low,3,0.36,1.0,0,11,0.21241386
9d8068da-6426-58cc-98ed-cb465d02a5aa,social,0,low,0,0.65,0.0,0,12,0.82478136
9d8068da-6426-58cc-98ed-cb465d02a5aa,social,0,low,1,0.15,0.0,0,12,0.042306297
9d8068da-6426-58cc-98ed-cb465d02a5aa,social,0,low,2,0.1,0.0,0,12,0.10070582
9d8068da-6426-58cc-98ed-cb465d02a5aa,social,0,low,3,0.1,0.0,0,12,0.032206487
9d8068da-6426-58cc-98ed-cb465d02a5aa,soup,50,low,0,0.35,0.5,0,13,0.30933502
9d8068da-6426-58cc-98ed-cb465d02a5aa,soup,50,low,1,0.4,0.5,0,13,0.44212443
9d8068da-6426-58cc-98ed-cb465d02a5aa,soup,50,low,2,0.15,0.5,0,13,0.14588597
9d8068da-6426-58cc-98ed-cb465d02a5aa,soup,50,low,3,0.1,0.5,0,13,0.102654584
9d8068da-6426-58cc-98ed-cb465d02a5aa,takeout,50,high,0,0.27,0.5,1,14,0.30358016
9d8068da-6426-58cc-98ed-cb465d02a5aa,takeout,50,high,1,0.5,0.5,1,14,0.49050692
9d8068da-6426-58cc-98ed-cb465d02a5aa,takeout,50,high,2,0.17,0.5,1,14,0.17717181
9d8068da-6426-58cc-98ed-cb465d02a5aa,takeout,50,high,3,0.06,0.5,1,14,0.028741147
9d8068da-6426-58cc-98ed-cb465d02a5aa,wedding,0,high,0,0.59,0.0,1,15,0.3970557
9d8068da-6426-58cc-98ed-cb465d02a5aa,wedding,0,high,1,0.26,0.0,1,15,0.35221374
9d8068da-6426-58cc-98ed-cb465d02a5aa,wedding,0,high,2,0.1,0.0,1,15,0.17262787
9d8068da-6426-58cc-98ed-cb465d02a5aa,wedding,0,high,3,0.05,0.0,1,15,0.07810264
9d913cc0-3f13-534e-90f5-0770d2a46ac4,apples,50,high,0,0.17,0.5,1,0,0.25700086
9d913cc0-3f13-534e-90f5-0770d2a46ac4,apples,50,high,1,0.29,0.5,1,0,0.4043876
9d913cc0-3f13-534e-90f5-0770d2a46ac4,apples,50,high,2,0.31,0.5,1,0,0.17610174
9d913cc0-3f13-534e-90f5-0770d2a46ac4,apples,50,high,3,0.23,0.5,1,0,0.1625098
9d913cc0-3f13-534e-90f5-0770d2a46ac4,basketball,0,low,0,0.41,0.0,0,1,0.59798855
9d913cc0-3f13-534e-90f5-0770d2a46ac4,basketball,0,low,1,0.3,0.0,0,1,0.33563203
9d913cc0-3f13-534e-90f5-0770d2a46ac4,basketball,0,low,2,0.2,0.0,0,1,0.03724604
9d913cc0-3f13-534e-90f5-0770d2a46ac4,basketball,0,low,3,0.09,0.0,0,1,0.02913338
9d913cc0-3f13-534e-90f5-0770d2a46ac4,birthday,100,low,0,0.05,1.0,0,2,0.18114941
9d913cc0-3f13-534e-90f5-0770d2a46ac4,birthday,100,low,1,0.18,1.0,0,2,0.26089072
9d913cc0-3f13-534e-90f5-0770d2a46ac4,birthday,100,low,2,0.29,1.0,0,2,0.30576038
9d913cc0-3f13-534e-90f5-0770d2a46ac4,birthday,100,low,3,0.48,1.0,0,2,0.2521995
9d913cc0-3f13-534e-90f5-0770d2a46ac4,brunch,100,low,0,0.09,1.0,0,3,0.25663456
9d913cc0-3f13-534e-90f5-0770d2a46ac4,brunch,100,low,1,0.15,1.0,0,3,0.21827695
9d913cc0-3f13-534e-90f5-0770d2a46ac4,brunch,100,low,2,0.29,1.0,0,3,0.2570134
9d913cc0-3f13-534e-90f5-0770d2a46ac4,brunch,100,low,3,0.47,1.0,0,3,0.26807508
9d913cc0-3f13-534e-90f5-0770d2a46ac4,cooking,75,high,0,0.2,0.75,1,4,0.14785571
9d913cc0-3f13-534e-90f5-0770d2a46ac4,cooking,75,high,1,0.29,0.75,1,4,0.3630791
9d913cc0-3f13-534e-90f5-0770d2a46ac4,cooking,75,high,2,0.22,0.75,1,4,0.26713452
9d913cc0-3f13-534e-90f5-0770d2a46ac4,cooking,75,high,3,0.29,0.75,1,4,0.22193062
9d913cc0-3f13-534e-90f5-0770d2a46ac4,dip,50,low,0,0.1,0.5,0,5,0.6932131
9d913cc0-3f13-534e-90f5-0770d2a46ac4,dip,50,low,1,0.4,0.5,0,5,0.19159518
9d913cc0-3f13-534e-90f5-0770d2a46ac4,dip,50,low,2,0.3,0.5,0,5,0.08706623
9d913cc0-3f13-534e-90f5-0770d2a46ac4,dip,50,low,3,0.2,0.5,0,5,0.028125498
9d913cc0-3f13-534e-90f5-0770d2a46ac4,drinks,100,high,0,0.1,1.0,1,6,0.17412922
9d913cc0-3f13-534e-90f5-0770d2a46ac4,drinks,100,high,1,0.22,1.0,1,6,0.28677985
9d913cc0-3f13-534e-90f5-0770d2a46ac4,drinks,100,high,2,0.27,1.0,1,6,0.2700779
9d913cc0-3f13-534e-90f5-0770d2a46ac4,drinks,100,high,3,0.41,1.0,1,6,0.269013
9d913cc0-3f13-534e-90f5-0770d2a46ac4,driving,0,low,0,0.4,0.0,0,7,0.46846104
9d913cc0-3f13-534e-90f5-0770d2a46ac4,driving,0,low,1,0.3,0.0,0,7,0.38957903
9d913cc0-3f13-534e-90f5-0770d2a46ac4,driving,0,low,2,0.2,0.0,0,7,0.12279496
9d913cc0-3f13-534e-90f5-0770d2a46ac4,driving,0,low,3,0.1,0.0,0,7,0.019165
9d913cc0-3f13-534e-90f5-0770d2a46ac4,fair,0,high,0,0.43,0.0,1,8,0.32640508
9d913cc0-3f13-534e-90f5-0770d2a46ac4,fair,0,high,1,0.32,0.0,1,8,0.540167
9d913cc0-3f13-534e-90f5-0770d2a46ac4,fair,0,high,2,0.17,0.0,1,8,0.08559175
9d913cc0-3f13-534e-90f5-0770d2a46ac4,fair,0,high,3,0.08,0.0,1,8,0.047836132
9d913cc0-3f13-534e-90f5-0770d2a46ac4,gala,75,low,0,0.09,0.75,0,9,0.71443945
9d913cc0-3f13-534e-90f5-0770d2a46ac4,gala,75,low,1,0.23,0.75,0,9,0.13299528
9d913cc0-3f13-534e-90f5-0770d2a46ac4,gala,75,low,2,0.42,0.75,0,9,0.08963433
9d913cc0-3f13-534e-90f5-0770d2a46ac4,gala,75,low,3,0.26,0.75,0,9,0.06293091
9d913cc0-3f13-534e-90f5-0770d2a46ac4,hike,75,low,0,0.08,0.75,0,10,0.4188641
9d913cc0-3f13-534e-90f5-0770d2a46ac4,hike,75,low,1,0.39,0.75,0,10,0.2709454
9d913cc0-3f13-534e-90f5-0770d2a46ac4,hike,75,low,2,0.24,0.75,0,10,0.19254148
9d913cc0-3f13-534e-90f5-0770d2a46ac4,hike,75,low,3,0.29,0.75,0,10,0.117649004
9d913cc0-3f13-534e-90f5-0770d2a46ac4,oysters,100,high,0,0.05,1.0,1,11,0.10516431
9d913cc0-3f13-534e-90f5-0770d2a46ac4,oysters,100,high,1,0.15,1.0,1,11,0.31489423
9d913cc0-3f13-534e-90f5-0770d2a46ac4,oysters,100,high,2,0.3,1.0,1,11,0.25911844
9d913cc0-3f13-534e-90f5-0770d2a46ac4,oysters,100,high,3,0.5,1.0,1,11,0.32082298
9d913cc0-3f13-534e-90f5-0770d2a46ac4,social,75,high,0,0.1,0.75,1,12,0.26838598
9d913cc0-3f13-534e-90f5-0770d2a46ac4,social,75,high,1,0.23,0.75,1,12,0.22903113
9d913cc0-3f13-534e-90f5-0770d2a46ac4,social,75,high,2,0.36,0.75,1,12,0.2943885
9d913cc0-3f13-534e-90f5-0770d2a46ac4,social,75,high,3,0.31,0.75,1,12,0.20819436
9d913cc0-3f13-534e-90f5-0770d2a46ac4,soup,50,low,0,0.39,0.5,0,13,0.30933502
9d913cc0-3f13-534e-90f5-0770d2a46ac4,soup,50,low,1,0.09,0.5,0,13,0.44212443
9d913cc0-3f13-534e-90f5-0770d2a46ac4,soup,50,low,2,0.33,0.5,0,13,0.14588597
9d913cc0-3f13-534e-90f5-0770d2a46ac4,soup,50,low,3,0.19,0.5,0,13,0.102654584
9d913cc0-3f13-534e-90f5-0770d2a46ac4,takeout,0,high,0,0.05,0.0,1,14,0.39998376
9d913cc0-3f13-534e-90f5-0770d2a46ac4,takeout,0,high,1,0.26,0.0,1,14,0.5005222
9d913cc0-3f13-534e-90f5-0770d2a46ac4,takeout,0,high,2,0.29,0.0,1,14,0.088389106
9d913cc0-3f13-534e-90f5-0770d2a46ac4,takeout,0,high,3,0.4,0.0,1,14,0.011104971
9d913cc0-3f13-534e-90f5-0770d2a46ac4,wedding,50,high,0,0.1,0.5,1,15,0.23947777
9d913cc0-3f13-534e-90f5-0770d2a46ac4,wedding,50,high,1,0.4,0.5,1,15,0.35416168
9d913cc0-3f13-534e-90f5-0770d2a46ac4,wedding,50,high,2,0.2,0.5,1,15,0.2457274
9d913cc0-3f13-534e-90f5-0770d2a46ac4,wedding,50,high,3,0.3,0.5,1,15,0.16063312
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,apples,50,low,0,0.43,0.5,0,0,0.56864893
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,apples,50,low,1,0.08,0.5,0,0,0.24850366
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,apples,50,low,2,0.37,0.5,0,0,0.09509347
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,apples,50,low,3,0.12,0.5,0,0,0.08775395
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,basketball,100,low,0,0.0,1.0,0,1,0.27969223
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,basketball,100,low,1,0.88,1.0,0,1,0.20069663
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,basketball,100,low,2,0.06,1.0,0,1,0.25980562
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,basketball,100,low,3,0.06,1.0,0,1,0.25980556
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,birthday,50,high,0,0.01,0.5,1,2,0.16706371
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,birthday,50,high,1,0.72,0.5,1,2,0.5288051
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,birthday,50,high,2,0.24,0.5,1,2,0.21500385
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,birthday,50,high,3,0.03,0.5,1,2,0.08912745
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,brunch,0,high,0,0.01,0.0,1,3,0.26180592
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,brunch,0,high,1,0.47,0.0,1,3,0.39796382
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,brunch,0,high,2,0.39,0.0,1,3,0.24755734
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,brunch,0,high,3,0.13,0.0,1,3,0.09267295
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,cooking,100,high,0,0.01,1.0,1,4,0.08743349
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,cooking,100,high,1,0.91,1.0,1,4,0.30014092
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,cooking,100,high,2,0.07,1.0,1,4,0.2935727
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,cooking,100,high,3,0.01,1.0,1,4,0.3188529
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,dip,50,high,0,0.02,0.5,1,5,0.1520621
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,dip,50,high,1,0.17,0.5,1,5,0.5578234
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,dip,50,high,2,0.64,0.5,1,5,0.22538151
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,dip,50,high,3,0.17,0.5,1,5,0.06473294
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,drinks,50,low,0,0.85,0.5,0,6,0.7762677
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,drinks,50,low,1,0.03,0.5,0,6,0.13067015
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,drinks,50,low,2,0.06,0.5,0,6,0.05837057
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,drinks,50,low,3,0.06,0.5,0,6,0.034691554
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,driving,75,high,0,0.69,0.75,1,7,0.1351035
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,driving,75,high,1,0.04,0.75,1,7,0.40932438
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,driving,75,high,2,0.2,0.75,1,7,0.28989655
9e859b14-6fad-5bd8-9ab0-aaceaeb41118,driving,75,high,3,0.07,0.75,1,7,0.16567567
