subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
d847c1ab-03f1-5c32-bc70-e304793fe6a6,dip,75,high,2,0.61,0.75,1,5,0.2700022,0.22223717,0.29656643,0.2848795,0.23751555,0.3422735
d847c1ab-03f1-5c32-bc70-e304793fe6a6,dip,75,high,3,0.13,0.75,1,5,0.19388479,0.15986168,0.29656637,0.15498503,0.12947237,0.15059902
d847c1ab-03f1-5c32-bc70-e304793fe6a6,drinks,100,low,0,0.06,1.0,0,6,0.43908402,0.25,0.47263944,0.4823128,0.28503573,0.5696002
d847c1ab-03f1-5c32-bc70-e304793fe6a6,drinks,100,low,1,0.47,1.0,0,6,0.18697195,0.25,0.1757868,0.20115918,0.27771735,0.20815894
d847c1ab-03f1-5c32-bc70-e304793fe6a6,drinks,100,low,2,0.22,1.0,0,6,0.18697202,0.25,0.17578687,0.1720404,0.23760746,0.13672125
d847c1ab-03f1-5c32-bc70-e304793fe6a6,drinks,100,low,3,0.25,1.0,0,6,0.18697204,0.25,0.17578687,0.14448762,0.19963941,0.08551963
d847c1ab-03f1-5c32-bc70-e304793fe6a6,driving,75,low,0,0.6,0.75,0,7,0.51251197,0.30895054,0.4726396,0.52422297,0.32028887,0.52016795
d847c1ab-03f1-5c32-bc70-e304793fe6a6,driving,75,low,1,0.35,0.75,0,7,0.21823908,0.30895054,0.17578675,0.23559086,0.33619988,0.23235552
d847c1ab-03f1-5c32-bc70-e304793fe6a6,driving,75,low,2,0.0,0.75,0,7,0.15671448,0.22223717,0.17578676,0.15501398,0.2215459,0.17045486
d847c1ab-03f1-5c32-bc70-e304793fe6a6,driving,75,low,3,0.05,0.75,0,7,0.1125345,0.15986168,0.17578682,0.085172154,0.12196531,0.077021636
d847c1ab-03f1-5c32-bc70-e304793fe6a6,fair,0,high,0,0.0,0.0,1,8,0.3909975,0.59975576,0.11030073,0.37801817,0.58565587,0.14239028
d847c1ab-03f1-5c32-bc70-e304793fe6a6,fair,0,high,1,0.84,0.0,1,8,0.44313213,0.29054633,0.29656634,0.45129624,0.30012298,0.35947737
d847c1ab-03f1-5c32-bc70-e304793fe6a6,fair,0,high,2,0.14,0.0,1,8,0.100953616,0.06670513,0.29656652,0.117408685,0.07850554,0.36774465
d847c1ab-03f1-5c32-bc70-e304793fe6a6,fair,0,high,3,0.02,0.0,1,8,0.0649168,0.042992834,0.2965665,0.053276878,0.0357156,0.13038775
d847c1ab-03f1-5c32-bc70-e304793fe6a6,gala,75,low,0,0.76,0.75,0,9,0.5558115,0.34706742,0.4726396,0.57445586,0.36577442,0.53335536
d847c1ab-03f1-5c32-bc70-e304793fe6a6,gala,75,low,1,0.13,0.75,0,9,0.16995451,0.24965572,0.1757868,0.15535864,0.23144841,0.13748075
d847c1ab-03f1-5c32-bc70-e304793fe6a6,gala,75,low,2,0.09,0.75,0,9,0.1521919,0.22369216,0.17578681,0.14030887,0.20911337,0.1371941
d847c1ab-03f1-5c32-bc70-e304793fe6a6,gala,75,low,3,0.02,0.75,0,9,0.122041985,0.17958467,0.17578682,0.12987663,0.1936638,0.19196984
d847c1ab-03f1-5c32-bc70-e304793fe6a6,hike,75,high,0,0.07,0.75,1,10,0.19049181,0.3553337,0.11030073,0.19701208,0.36386603,0.14021084
d847c1ab-03f1-5c32-bc70-e304793fe6a6,hike,75,high,1,0.36,0.75,1,10,0.32123572,0.2556019,0.29656637,0.35128888,0.27806348,0.39115533
d847c1ab-03f1-5c32-bc70-e304793fe6a6,hike,75,high,2,0.44,0.75,1,10,0.2575975,0.20520246,0.29656646,0.23926711,0.18963134,0.23993626
d847c1ab-03f1-5c32-bc70-e304793fe6a6,hike,75,high,3,0.13,0.75,1,10,0.23067494,0.18386191,0.29656643,0.21243192,0.16843912,0.22869755
d847c1ab-03f1-5c32-bc70-e304793fe6a6,oysters,50,high,0,0.86,0.5,1,11,0.23012486,0.41157448,0.11030073,0.24288774,0.4276977,0.16155636
d847c1ab-03f1-5c32-bc70-e304793fe6a6,oysters,50,high,1,0.06,0.5,1,11,0.2786683,0.21296285,0.29656637,0.26746076,0.20218249,0.27883115
d847c1ab-03f1-5c32-bc70-e304793fe6a6,oysters,50,high,2,0.08,0.5,1,11,0.3475122,0.26526833,0.29656646,0.36248887,0.27372566,0.36659402
d847c1ab-03f1-5c32-bc70-e304793fe6a6,oysters,50,high,3,0.0,0.5,1,11,0.14369467,0.11019434,0.29656643,0.12716268,0.0963942,0.1930185
d847c1ab-03f1-5c32-bc70-e304793fe6a6,social,0,low,0,1.0,0.0,0,12,0.84023356,0.68934953,0.47263965,0.83660847,0.68523705,0.5489086
d847c1ab-03f1-5c32-bc70-e304793fe6a6,social,0,low,1,0.0,0.0,0,12,0.095133744,0.18456542,0.17578675,0.09360396,0.18002754,0.1523158
d847c1ab-03f1-5c32-bc70-e304793fe6a6,social,0,low,2,0.0,0.0,0,12,0.039337374,0.07666979,0.17578681,0.04501888,0.08685072,0.1873037
d847c1ab-03f1-5c32-bc70-e304793fe6a6,social,0,low,3,0.0,0.0,0,12,0.025295343,0.049415264,0.17578676,0.024768725,0.04788463,0.11147185
d847c1ab-03f1-5c32-bc70-e304793fe6a6,soup,100,high,0,0.07,1.0,1,13,0.12429798,0.25,0.110300735,0.14565,0.28472564,0.17153488
d847c1ab-03f1-5c32-bc70-e304793fe6a6,soup,100,high,1,0.34,1.0,1,13,0.2919006,0.25,0.29656637,0.26952225,0.22568065,0.2339293
d847c1ab-03f1-5c32-bc70-e304793fe6a6,soup,100,high,2,0.0,1.0,1,13,0.29190063,0.25,0.2965664,0.32033098,0.26811096,0.3721486
d847c1ab-03f1-5c32-bc70-e304793fe6a6,soup,100,high,3,0.59,1.0,1,13,0.29190075,0.25,0.29656655,0.26449677,0.22148275,0.22238718
d847c1ab-03f1-5c32-bc70-e304793fe6a6,takeout,0,high,0,0.11,0.0,1,14,0.34079373,0.547218,0.11030073,0.3350102,0.5398283,0.15645264
d847c1ab-03f1-5c32-bc70-e304793fe6a6,takeout,0,high,1,0.55,0.0,1,14,0.5146335,0.3526934,0.29656643,0.52758956,0.364524,0.41021633
d847c1ab-03f1-5c32-bc70-e304793fe6a6,takeout,0,high,2,0.34,0.0,1,14,0.08799126,0.060861856,0.29656655,0.0983695,0.06842081,0.3474524
d847c1ab-03f1-5c32-bc70-e304793fe6a6,takeout,0,high,3,0.0,0.0,1,14,0.05658151,0.039226726,0.2965663,0.039030887,0.027226916,0.08587866
d847c1ab-03f1-5c32-bc70-e304793fe6a6,wedding,100,high,0,0.11,1.0,1,15,0.124297954,0.25,0.11030071,0.13471395,0.26664802,0.14117938
d847c1ab-03f1-5c32-bc70-e304793fe6a6,wedding,100,high,1,0.39,1.0,1,15,0.29190066,0.25,0.2965664,0.2929273,0.24825458,0.29706538
d847c1ab-03f1-5c32-bc70-e304793fe6a6,wedding,100,high,2,0.2,1.0,1,15,0.2919007,0.25,0.29656643,0.30166146,0.25563824,0.32148007
d847c1ab-03f1-5c32-bc70-e304793fe6a6,wedding,100,high,3,0.3,1.0,1,15,0.29190072,0.25,0.29656646,0.2706973,0.2294591,0.24027517
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,apples,100,low,0,1.0,1.0,0,0,0.4390842,0.25,0.47263965,0.4545677,0.26292643,0.50183696
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,apples,100,low,1,0.0,1.0,0,0,0.18697193,0.25,0.17578678,0.18678334,0.25239608,0.17619386
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,apples,100,low,2,0.0,1.0,0,0,0.18697192,0.25,0.17578678,0.19593379,0.26472983,0.20036851
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,apples,100,low,3,0.0,1.0,0,0,0.18697192,0.25,0.17578678,0.16271509,0.21994765,0.12160065
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,basketball,0,high,0,0.0,0.0,1,1,0.2717058,0.46655548,0.11030072,0.27515042,0.46964496,0.15739875
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,basketball,0,high,1,1.0,0.0,1,1,0.63807225,0.46655548,0.2965663,0.63293123,0.46249577,0.38528404
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,basketball,0,high,2,0.0,0.0,1,1,0.04511096,0.03344452,0.2965665,0.048083052,0.035493728,0.2569393
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,basketball,0,high,3,0.0,0.0,1,1,0.04511096,0.03344452,0.2965665,0.043835368,0.03236554,0.20037791
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,birthday,0,high,0,0.0,0.0,1,2,0.2416134,0.42745593,0.11030073,0.21270838,0.38664153,0.096076034
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,birthday,0,high,1,1.0,0.0,1,2,0.56740344,0.42745593,0.29656634,0.58309805,0.45355532,0.3768441
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,birthday,0,high,2,0.0,0.0,1,2,0.15086833,0.11444642,0.29656643,0.16291389,0.12736101,0.31918624
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,birthday,0,high,3,0.0,0.0,1,2,0.040114745,0.03064171,0.29656646,0.04127969,0.03244208,0.20789362
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,brunch,75,low,0,0.64,0.75,0,3,0.51310664,0.30943537,0.4726396,0.5273077,0.32292503,0.5095412
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,brunch,75,low,1,0.36,0.75,0,3,0.1924438,0.27272537,0.17578676,0.16720675,0.23941754,0.12184306
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,brunch,75,low,2,0.0,0.75,0,3,0.17138223,0.2430246,0.17578682,0.1778312,0.25463435,0.19128259
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,brunch,75,low,3,0.0,0.75,0,3,0.12306723,0.1748147,0.17578688,0.1276544,0.18302307,0.17733315
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,cooking,50,low,0,0.0,0.5,0,4,0.6502103,0.4407776,0.47263965,0.5418589,0.33567286,0.23792975
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,cooking,50,low,1,1.0,0.5,0,4,0.16662996,0.26597574,0.17578676,0.2276488,0.32968485,0.3096144
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,cooking,50,low,2,0.0,0.5,0,4,0.10954097,0.17523348,0.17578675,0.12908448,0.18731627,0.18925425
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,cooking,50,low,3,0.0,0.5,0,4,0.07361876,0.11801314,0.17578678,0.10140782,0.14732598,0.2632016
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,dip,100,high,0,0.0,1.0,1,5,0.12429798,0.25,0.11030074,0.12169479,0.24453866,0.10302538
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,dip,100,high,1,0.68,1.0,1,5,0.2919007,0.25,0.29656646,0.3336023,0.28685957,0.40410206
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,dip,100,high,2,0.32,1.0,1,5,0.2919007,0.25,0.29656643,0.3136189,0.269717,0.3422735
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,dip,100,high,3,0.0,1.0,1,5,0.2919006,0.25,0.29656637,0.23108402,0.1988848,0.15059902
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,drinks,100,low,0,0.22,1.0,0,6,0.43908402,0.25,0.47263944,0.4823128,0.28503573,0.5696002
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,drinks,100,low,1,0.0,1.0,0,6,0.18697195,0.25,0.1757868,0.20115918,0.27771735,0.20815894
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,drinks,100,low,2,0.0,1.0,0,6,0.18697202,0.25,0.17578687,0.1720404,0.23760746,0.13672125
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,drinks,100,low,3,0.78,1.0,0,6,0.18697204,0.25,0.17578687,0.14448762,0.19963941,0.08551963
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,driving,0,low,0,0.4,0.0,0,7,0.6372875,0.42745593,0.4726396,0.6270544,0.4181872,0.52016795
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,driving,0,low,1,0.6,0.0,0,7,0.2713713,0.42745593,0.17578675,0.28180426,0.43896154,0.23235552
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,driving,0,low,2,0.0,0.0,0,7,0.072155595,0.11444642,0.17578676,0.07463498,0.1168606,0.17045486
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,driving,0,low,3,0.0,0.0,0,7,0.019185632,0.03064171,0.17578682,0.016506372,0.025990589,0.077021636
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,fair,0,low,0,0.0,0.0,0,8,0.77977294,0.59975576,0.4726397,0.7683246,0.58565587,0.51936466
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,fair,0,low,1,1.0,0.0,0,8,0.16024514,0.29054633,0.17578672,0.16809852,0.30012298,0.201464
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,fair,0,low,2,0.0,0.0,0,8,0.03650678,0.06670513,0.17578684,0.043732293,0.07850554,0.20609729
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,fair,0,low,3,0.0,0.0,0,8,0.023475172,0.042992834,0.17578681,0.019844534,0.0357156,0.07307398
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,gala,75,low,0,1.0,0.75,0,9,0.5558115,0.34706742,0.4726396,0.57445586,0.36577442,0.53335536
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,gala,75,low,1,0.0,0.75,0,9,0.16995451,0.24965572,0.1757868,0.15535864,0.23144841,0.13748075
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,gala,75,low,2,0.0,0.75,0,9,0.1521919,0.22369216,0.17578681,0.14030887,0.20911337,0.1371941
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,gala,75,low,3,0.0,0.75,0,9,0.122041985,0.17958467,0.17578682,0.12987663,0.1936638,0.19196984
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,hike,50,high,0,0.2,0.5,1,10,0.27669826,0.47199413,0.11030073,0.27496022,0.46884683,0.14021084
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,hike,50,high,1,0.8,0.5,1,10,0.33506605,0.24422605,0.29656637,0.36199474,0.2648654,0.39115533
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,hike,50,high,2,0.0,0.5,1,10,0.21545964,0.15740879,0.29656646,0.20141633,0.14767918,0.23993626
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,hike,50,high,3,0.0,0.5,1,10,0.17277604,0.12637101,0.29656643,0.16162868,0.118608564,0.22869755
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,oysters,50,low,0,0.85,0.5,0,11,0.6224261,0.41157448,0.47263965,0.63643676,0.4276977,0.55635494
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,oysters,50,low,1,0.15,0.5,0,11,0.13666876,0.21296285,0.17578675,0.12843393,0.20218249,0.14753772
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,oysters,50,low,2,0.0,0.5,0,11,0.17043224,0.26526833,0.17578681,0.17406617,0.27372566,0.19397563
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,oysters,50,low,3,0.0,0.5,0,11,0.07047293,0.11019434,0.17578678,0.061063163,0.0963942,0.10213174
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,social,50,high,0,1.0,0.5,1,12,0.27669826,0.47199413,0.11030072,0.2881347,0.48503646,0.15751797
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,social,50,high,1,0.0,0.5,1,12,0.33506608,0.24422605,0.2965664,0.3226828,0.23317869,0.28447303
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,social,50,high,2,0.0,0.5,1,12,0.21545964,0.15740879,0.2965665,0.23255655,0.16829358,0.3498183
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,social,50,high,3,0.0,0.5,1,12,0.17277604,0.12637101,0.29656643,0.15662594,0.11349126,0.20819072
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,soup,100,high,0,0.0,1.0,1,13,0.12429798,0.25,0.110300735,0.14565,0.28472564,0.17153488
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,soup,100,high,1,0.56,1.0,1,13,0.2919006,0.25,0.29656637,0.26952225,0.22568065,0.2339293
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,soup,100,high,2,0.24,1.0,1,13,0.29190063,0.25,0.2965664,0.32033098,0.26811096,0.3721486
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,soup,100,high,3,0.2,1.0,1,13,0.29190075,0.25,0.29656655,0.26449677,0.22148275,0.22238718
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,takeout,75,high,0,0.0,0.75,1,14,0.17648591,0.33434424,0.11030073,0.1926724,0.35758442,0.15645264
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,takeout,75,high,1,0.63,0.75,1,14,0.37114188,0.29957327,0.29656643,0.4109574,0.32663092,0.41021633
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,takeout,75,high,2,0.28,0.75,1,14,0.2386577,0.19308122,0.29656655,0.25782073,0.20528255,0.3474524
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,takeout,75,high,3,0.09,0.75,1,14,0.21371448,0.17300126,0.2965663,0.1385495,0.110502094,0.08587866
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,wedding,75,high,0,0.0,0.75,1,15,0.17909454,0.33828434,0.11030071,0.18676558,0.34876528,0.14117938
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,wedding,75,high,1,1.0,0.75,1,15,0.30201596,0.24333782,0.2965664,0.29985064,0.24004018,0.29706538
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,wedding,75,high,2,0.0,0.75,1,15,0.302016,0.24333782,0.29656643,0.3087912,0.24717952,0.32148007
d8b3a6ed-1126-57e6-9e79-e9a60816a91f,wedding,75,high,3,0.0,0.75,1,15,0.2168735,0.17504,0.29656646,0.20459256,0.1640151,0.24027517
da0f168e-2e19-5c58-b50d-eefc4629b8d7,apples,100,high,0,0.0,1.0,1,0,0.12429795,0.25,0.11030071,0.13249509,0.26292643,0.13403691
da0f168e-2e19-5c58-b50d-eefc4629b8d7,apples,100,high,1,0.01,1.0,1,0,0.2919007,0.25,0.29656643,0.29707718,0.25239608,0.30628002
da0f168e-2e19-5c58-b50d-eefc4629b8d7,apples,100,high,2,0.41,1.0,1,0,0.29190066,0.25,0.2965664,0.31163087,0.26472983,0.34830314
da0f168e-2e19-5c58-b50d-eefc4629b8d7,apples,100,high,3,0.58,1.0,1,0,0.29190066,0.25,0.2965664,0.25879684,0.21994765,0.21137995
da0f168e-2e19-5c58-b50d-eefc4629b8d7,basketball,50,low,0,0.98,0.5,0,1,0.6052286,0.39440307,0.4726397,0.6144192,0.40509045,0.54868615
da0f168e-2e19-5c58-b50d-eefc4629b8d7,basketball,50,low,1,0.02,0.5,0,1,0.25771984,0.39440307,0.17578672,0.2590128,0.39892396,0.20636575
da0f168e-2e19-5c58-b50d-eefc4629b8d7,basketball,50,low,2,0.0,0.5,0,1,0.0685258,0.1055969,0.17578684,0.06620844,0.10251011,0.13762178
da0f168e-2e19-5c58-b50d-eefc4629b8d7,basketball,50,low,3,0.0,0.5,0,1,0.0685258,0.1055969,0.17578684,0.060359545,0.09347552,0.10732638
da0f168e-2e19-5c58-b50d-eefc4629b8d7,birthday,100,high,0,0.0,1.0,1,2,0.12429796,0.25,0.11030073,0.117431894,0.237149,0.096076034
da0f168e-2e19-5c58-b50d-eefc4629b8d7,birthday,100,high,1,0.0,1.0,1,2,0.2919006,0.25,0.29656634,0.32191637,0.278191,0.3768441
da0f168e-2e19-5c58-b50d-eefc4629b8d7,birthday,100,high,2,0.5,1.0,1,2,0.2919007,0.25,0.29656643,0.302633,0.26156646,0.31918624
da0f168e-2e19-5c58-b50d-eefc4629b8d7,birthday,100,high,3,0.5,1.0,1,2,0.29190072,0.25,0.29656646,0.2580188,0.22309352,0.20789362
da0f168e-2e19-5c58-b50d-eefc4629b8d7,brunch,0,low,0,0.9,0.0,0,3,0.6847795,0.47944126,0.4726396,0.69121116,0.48846054,0.5095412
da0f168e-2e19-5c58-b50d-eefc4629b8d7,brunch,0,low,1,0.1,0.0,0,3,0.17548905,0.2893063,0.17578676,0.15463237,0.25585526,0.12184306
da0f168e-2e19-5c58-b50d-eefc4629b8d7,brunch,0,low,2,0.0,0.0,0,3,0.110381715,0.18241337,0.17578682,0.11959923,0.1981467,0.19128259
da0f168e-2e19-5c58-b50d-eefc4629b8d7,brunch,0,low,3,0.0,0.0,0,3,0.02934968,0.04883908,0.17578688,0.03455722,0.057537522,0.17733315
da0f168e-2e19-5c58-b50d-eefc4629b8d7,cooking,100,low,0,0.96,1.0,0,4,0.43908426,0.25,0.47263965,0.35018387,0.18759046,0.23792975
da0f168e-2e19-5c58-b50d-eefc4629b8d7,cooking,100,low,1,0.0,1.0,0,4,0.18697193,0.25,0.17578676,0.23424768,0.29280564,0.3096144
da0f168e-2e19-5c58-b50d-eefc4629b8d7,cooking,100,low,2,0.0,1.0,0,4,0.18697192,0.25,0.17578675,0.19505346,0.2439231,0.18925425
da0f168e-2e19-5c58-b50d-eefc4629b8d7,cooking,100,low,3,0.04,1.0,0,4,0.18697195,0.25,0.17578678,0.220515,0.27568084,0.2632016
da0f168e-2e19-5c58-b50d-eefc4629b8d7,dip,0,low,0,0.97,0.0,0,5,0.6372875,0.42745593,0.4726397,0.5975606,0.3883481,0.42776465
da0f168e-2e19-5c58-b50d-eefc4629b8d7,dip,0,low,1,0.03,0.0,0,5,0.2713713,0.42745593,0.1757868,0.3001989,0.4555573,0.25780162
da0f168e-2e19-5c58-b50d-eefc4629b8d7,dip,0,low,2,0.0,0.0,0,5,0.07215558,0.11444642,0.17578678,0.08387364,0.12792319,0.21835738
da0f168e-2e19-5c58-b50d-eefc4629b8d7,dip,0,low,3,0.0,0.0,0,5,0.01918562,0.03064171,0.17578675,0.018366925,0.028171487,0.09607641
da0f168e-2e19-5c58-b50d-eefc4629b8d7,drinks,75,low,0,0.55,0.75,0,6,0.53341514,0.3270156,0.47263944,0.56232977,0.35449004,0.5696002
da0f168e-2e19-5c58-b50d-eefc4629b8d7,drinks,75,low,1,0.27,0.75,0,6,0.20340095,0.29300684,0.1757868,0.21197715,0.3122998,0.20815894
da0f168e-2e19-5c58-b50d-eefc4629b8d7,drinks,75,low,2,0.0,0.75,0,6,0.14605942,0.21076837,0.17578687,0.1338568,0.19752431,0.13672125
da0f168e-2e19-5c58-b50d-eefc4629b8d7,drinks,75,low,3,0.18,0.75,0,6,0.117124386,0.16920918,0.17578687,0.09183633,0.13568588,0.08551963
da0f168e-2e19-5c58-b50d-eefc4629b8d7,driving,50,low,0,0.12,0.5,0,7,0.5686277,0.3590441,0.4726396,0.5693742,0.36112496,0.52016795
da0f168e-2e19-5c58-b50d-eefc4629b8d7,driving,50,low,1,0.81,0.5,0,7,0.24213444,0.3590441,0.17578675,0.25588223,0.3790646,0.23235552
da0f168e-2e19-5c58-b50d-eefc4629b8d7,driving,50,low,2,0.04,0.5,0,7,0.124856055,0.18578182,0.17578676,0.1243121,0.18465933,0.17045486
da0f168e-2e19-5c58-b50d-eefc4629b8d7,driving,50,low,3,0.03,0.5,0,7,0.06438175,0.09612994,0.17578682,0.050431382,0.075151145,0.077021636
da0f168e-2e19-5c58-b50d-eefc4629b8d7,fair,75,high,0,0.0,0.75,1,8,0.18114077,0.34138972,0.11030073,0.19030842,0.35405374,0.14239028
da0f168e-2e19-5c58-b50d-eefc4629b8d7,fair,75,high,1,0.62,0.75,1,8,0.35455546,0.28481355,0.29656634,0.3747802,0.29868916,0.35947737
da0f168e-2e19-5c58-b50d-eefc4629b8d7,fair,75,high,2,0.35,0.75,1,8,0.24495232,0.19714992,0.29656652,0.26936516,0.21496506,0.36774465
da0f168e-2e19-5c58-b50d-eefc4629b8d7,fair,75,high,3,0.03,0.75,1,8,0.21935135,0.17664683,0.2965665,0.1655462,0.13229205,0.13038775
da0f168e-2e19-5c58-b50d-eefc4629b8d7,gala,75,high,0,0.05,0.75,1,9,0.18493184,0.34706742,0.1103007,0.1983261,0.36577442,0.14938216
da0f168e-2e19-5c58-b50d-eefc4629b8d7,gala,75,high,1,0.42,0.75,1,9,0.3118598,0.24965572,0.2965664,0.29267693,0.23144841,0.25060517
da0f168e-2e19-5c58-b50d-eefc4629b8d7,gala,75,high,2,0.05,0.75,1,9,0.27926612,0.22369216,0.29656643,0.26432505,0.20911337,0.25008267
da0f168e-2e19-5c58-b50d-eefc4629b8d7,gala,75,high,3,0.48,0.75,1,9,0.22394222,0.17958467,0.29656646,0.24467191,0.1936638,0.34993
da0f168e-2e19-5c58-b50d-eefc4629b8d7,hike,0,high,0,0.61,0.0,1,10,0.48812774,0.68934953,0.11030073,0.4631954,0.66695863,0.14021084
da0f168e-2e19-5c58-b50d-eefc4629b8d7,hike,0,high,1,0.39,0.0,1,10,0.30479687,0.18456542,0.29656637,0.33244383,0.2059097,0.39115533
da0f168e-2e19-5c58-b50d-eefc4629b8d7,hike,0,high,2,0.0,0.0,1,10,0.12603214,0.07666979,0.29656646,0.123440735,0.07674086,0.23993626
da0f168e-2e19-5c58-b50d-eefc4629b8d7,hike,0,high,3,0.0,0.0,1,10,0.0810432,0.049415264,0.29656643,0.080920056,0.050390802,0.22869755
da0f168e-2e19-5c58-b50d-eefc4629b8d7,oysters,0,high,0,0.2,0.0,1,11,0.3621221,0.5698559,0.11030073,0.36339128,0.57030654,0.16155636
da0f168e-2e19-5c58-b50d-eefc4629b8d7,oysters,0,high,1,0.79,0.0,1,11,0.22611637,0.15257238,0.29656637,0.21814767,0.1473325,0.27883115
da0f168e-2e19-5c58-b50d-eefc4629b8d7,oysters,0,high,2,0.0,0.0,1,11,0.35163882,0.23672217,0.29656646,0.36191896,0.24397351,0.36659402
da0f168e-2e19-5c58-b50d-eefc4629b8d7,oysters,0,high,3,0.01,0.0,1,11,0.060122646,0.0408495,0.29656643,0.056542095,0.03838748,0.1930185
da0f168e-2e19-5c58-b50d-eefc4629b8d7,social,100,low,0,0.17,1.0,0,12,0.4390842,0.25,0.47263965,0.47209227,0.2767778,0.5489086
da0f168e-2e19-5c58-b50d-eefc4629b8d7,social,100,low,1,0.04,1.0,0,12,0.18697187,0.25,0.17578675,0.1777279,0.24347933,0.1523158
da0f168e-2e19-5c58-b50d-eefc4629b8d7,social,100,low,2,0.7,1.0,0,12,0.18697196,0.25,0.17578681,0.19193785,0.2628966,0.1873037
da0f168e-2e19-5c58-b50d-eefc4629b8d7,social,100,low,3,0.09,1.0,0,12,0.1869719,0.25,0.17578676,0.15824202,0.21684629,0.11147185
da0f168e-2e19-5c58-b50d-eefc4629b8d7,soup,50,high,0,0.09,0.5,1,13,0.2653323,0.45776355,0.110300735,0.2874276,0.48419243,0.17153488
da0f168e-2e19-5c58-b50d-eefc4629b8d7,soup,50,high,1,0.82,0.5,1,13,0.34330392,0.2529945,0.29656637,0.3080932,0.22279787,0.2339293
da0f168e-2e19-5c58-b50d-eefc4629b8d7,soup,50,high,2,0.06,0.5,1,13,0.22568484,0.16668105,0.2965664,0.24935427,0.1805237,0.3721486
da0f168e-2e19-5c58-b50d-eefc4629b8d7,soup,50,high,3,0.03,0.5,1,13,0.16567893,0.12256094,0.29656655,0.15512495,0.11248604,0.22238718
da0f168e-2e19-5c58-b50d-eefc4629b8d7,takeout,75,low,0,0.51,0.75,0,14,0.5416843,0.33434424,0.47263965,0.5656452,0.35758442,0.54691464
