subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma,pred_access_full_typed_gamma,pred_access_full_gamma_alpha,pred_access_full_gamma_vpow
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,3,0.0,0.0,1,14,0.05597413,0.052226625,0.056212142,0.058183618
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,0,0.01,1.0,1,15,0.18378663,0.18391876,0.18293646,0.1921935
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,1,0.05,1.0,1,15,0.29333365,0.29373196,0.29404444,0.2863414
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,2,0.29,1.0,1,15,0.2575309,0.25749123,0.2575834,0.24257754
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,3,0.65,1.0,1,15,0.26534885,0.264858,0.26543576,0.27888754
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,0,0.09,0.5,1,0,0.24225992,0.24621601,0.23985809,0.26153773
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,1,0.09,0.5,1,0,0.25693864,0.25732335,0.25655088,0.23712716
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,2,0.38,0.5,1,0,0.26466325,0.2635814,0.26561505,0.25922868
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,3,0.44,0.5,1,0,0.23613821,0.2328792,0.23797597,0.24210645
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,0,0.17,0.5,0,1,0.33336887,0.337901,0.33247945,0.3419527
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,1,0.17,0.5,0,1,0.27693343,0.27864346,0.27619568,0.2814004
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,2,0.33,0.5,0,1,0.21203423,0.20973426,0.21258135,0.2076703
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,3,0.33,0.5,0,1,0.17766352,0.1737213,0.1787436,0.16897655
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,0,0.1,0.75,0,2,0.36749586,0.36749622,0.3686305,0.3900571
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,1,0.53,0.75,0,2,0.3102895,0.31037232,0.31078765,0.28788358
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,2,0.27,0.75,0,2,0.20022337,0.20034385,0.19963872,0.21276206
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,3,0.1,0.75,0,2,0.12199128,0.12178761,0.12094309,0.10929739
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,0,0.07,1.0,1,3,0.1707859,0.17067738,0.16974956,0.17719729
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,1,0.07,1.0,1,3,0.24725607,0.24684167,0.24705994,0.2356676
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,2,0.07,1.0,1,3,0.28173876,0.28181562,0.28216484,0.28336638
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,3,0.79,1.0,1,3,0.30021927,0.30066532,0.3010257,0.30376875
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,0,0.1,0.75,1,4,0.18278523,0.18203892,0.18126352,0.1864529
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,1,0.1,0.75,1,4,0.25950256,0.25908002,0.2591156,0.24149795
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,2,0.52,0.75,1,4,0.282531,0.28290984,0.28327915,0.27991074
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,3,0.28,0.75,1,4,0.2751812,0.27597123,0.27634174,0.29213837
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,0,0.88,0.0,0,5,0.43025687,0.4369543,0.4301578,0.42456698
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,1,0.04,0.0,0,5,0.32411483,0.32506496,0.32335255,0.32258853
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,2,0.04,0.0,0,5,0.19045392,0.18634354,0.19099736,0.20075245
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,3,0.04,0.0,0,5,0.055174362,0.051637284,0.055492304,0.05209201
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,0,0.15,0.0,1,6,0.3630126,0.37113804,0.36101046,0.3475488
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,1,0.77,0.0,1,6,0.31306747,0.31293258,0.31320786,0.3098497
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,2,0.05,0.0,1,6,0.24339516,0.24006203,0.24444821,0.25460854
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,3,0.03,0.0,1,6,0.080524735,0.07586736,0.08133353,0.08799293
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,0,0.85,0.0,0,7,0.35418648,0.3582206,0.3538532,0.35748085
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,1,0.05,0.0,0,7,0.27185488,0.2702406,0.27230155,0.26741952
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,2,0.05,0.0,0,7,0.32537025,0.32620344,0.32498315,0.33045676
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,3,0.05,0.0,0,7,0.04858842,0.04533535,0.048862107,0.044642862
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,0,0.26,1.0,0,8,0.4041246,0.4053374,0.40687415,0.39930686
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,1,0.21,1.0,0,8,0.17006029,0.16914211,0.1687647,0.17455995
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,2,0.24,1.0,0,8,0.20872952,0.20822798,0.20788787,0.22222945
6389b091-156f-5161-b52d-cf810f06fe43,home,100,low,3,0.29,1.0,0,8,0.21708563,0.21729256,0.21647334,0.20390375
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,0,0.07,0.5,1,9,0.18370396,0.18499811,0.18157545,0.19935124
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,1,0.07,0.5,1,9,0.2951753,0.29750493,0.29447109,0.28021085
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,2,0.07,0.5,1,9,0.29155156,0.29240298,0.2917373,0.2835327
6389b091-156f-5161-b52d-cf810f06fe43,locker-room,50,high,3,0.79,0.5,1,9,0.22956918,0.22509396,0.23221621,0.23690516
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,0,0.73,1.0,0,10,0.3122761,0.31296304,0.3133827,0.28962788
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,1,0.09,1.0,0,10,0.25241312,0.25239745,0.25240144,0.25659245
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,2,0.09,1.0,0,10,0.22335748,0.22302388,0.22288203,0.23230681
6389b091-156f-5161-b52d-cf810f06fe43,navigation,100,low,3,0.09,1.0,0,10,0.21195334,0.21161567,0.21133381,0.22147286
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,0,0.11,0.75,1,11,0.16841719,0.1677509,0.16680348,0.1555694
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,1,0.11,0.75,1,11,0.27500015,0.27461073,0.2751219,0.2884751
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,2,0.41,0.75,1,11,0.26688367,0.2668916,0.26712912,0.2593298
6389b091-156f-5161-b52d-cf810f06fe43,payment,75,high,3,0.37,0.75,1,11,0.289699,0.29074678,0.29094547,0.2966257
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,0,0.11,0.75,0,12,0.3949094,0.39667472,0.3968425,0.40864563
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,1,0.13,0.75,0,12,0.23460287,0.23473355,0.23376465,0.2318564
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,2,0.11,0.75,0,12,0.20237704,0.20199265,0.20156842,0.20903951
6389b091-156f-5161-b52d-cf810f06fe43,sauna,75,low,3,0.65,0.75,0,12,0.16811064,0.16659907,0.16782443,0.15045847
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,0,0.52,0.5,0,13,0.39045578,0.39582184,0.39008865,0.3923746
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,1,0.16,0.5,0,13,0.27974063,0.27995047,0.27973002,0.27027178
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,2,0.16,0.5,0,13,0.21088402,0.20834328,0.21140209,0.20388897
6389b091-156f-5161-b52d-cf810f06fe43,sleeping-bag,50,low,3,0.16,0.5,0,13,0.118919656,0.11588433,0.118779264,0.13346471
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,0,0.04,0.0,1,14,0.29327837,0.297377,0.29123282,0.27270877
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,1,0.88,0.0,1,14,0.4580503,0.46180207,0.4594157,0.48298055
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,2,0.04,0.0,1,14,0.19269718,0.18859428,0.19313934,0.18612708
6389b091-156f-5161-b52d-cf810f06fe43,sunscreen,0,high,3,0.04,0.0,1,14,0.05597413,0.052226625,0.056212142,0.058183618
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,0,0.06,1.0,1,15,0.18378663,0.18391876,0.18293646,0.1921935
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,1,0.06,1.0,1,15,0.29333365,0.29373196,0.29404444,0.2863414
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,2,0.06,1.0,1,15,0.2575309,0.25749123,0.2575834,0.24257754
6389b091-156f-5161-b52d-cf810f06fe43,towel,100,high,3,0.82,1.0,1,15,0.26534885,0.264858,0.26543576,0.27888754
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,0,0.01,1.0,0,0,0.2618546,0.2620625,0.2620695,0.26171654
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,1,0.1,1.0,0,0,0.230609,0.23023342,0.23025829,0.2277412
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,2,0.1,1.0,0,0,0.25366715,0.25371477,0.25372672,0.2527748
65cee937-8ec0-521f-ac2d-7d8f08423bad,bed,100,low,3,0.79,1.0,0,0,0.25386924,0.2539893,0.2539455,0.25776747
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,0,0.11,0.75,1,1,0.18896674,0.19002795,0.18751998,0.19338997
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,1,0.15,0.75,1,1,0.26880056,0.26980844,0.26844597,0.24847308
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,2,0.45,0.75,1,1,0.27384514,0.27334127,0.27449366,0.2716143
65cee937-8ec0-521f-ac2d-7d8f08423bad,blanket,75,high,3,0.29,0.75,1,1,0.26838753,0.26682234,0.2695404,0.2865226
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,0,0.77,0.0,0,2,0.5464853,0.5327849,0.5472489,0.5726613
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,1,0.11,0.0,0,2,0.32151157,0.3236834,0.3214999,0.2941671
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,2,0.1,0.0,0,2,0.102809235,0.11015093,0.10235018,0.10749682
65cee937-8ec0-521f-ac2d-7d8f08423bad,breakup,0,low,3,0.02,0.0,0,2,0.029193848,0.033380784,0.02890095,0.025674872
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,0,0.14,0.5,0,3,0.25684294,0.26096573,0.25447297,0.27328068
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,1,0.27,0.5,0,3,0.271124,0.27195346,0.27060112,0.2598446
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,2,0.5,0.5,0,3,0.23696312,0.23514633,0.23789018,0.22606204
65cee937-8ec0-521f-ac2d-7d8f08423bad,chapstick,50,low,3,0.09,0.5,0,3,0.23506995,0.2319345,0.2370357,0.24081263
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,0,0.24,0.0,1,4,0.39091268,0.37128755,0.38878998,0.40471685
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,1,0.39,0.0,1,4,0.3563363,0.35279888,0.35686377,0.33609897
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,2,0.25,0.0,1,4,0.16548002,0.17714629,0.16643,0.16571608
65cee937-8ec0-521f-ac2d-7d8f08423bad,gossip,0,high,3,0.12,0.0,1,4,0.08727103,0.098767266,0.087916285,0.09346814
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,0,0.14,0.75,0,5,0.25843117,0.2599163,0.25799385,0.25532517
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,1,0.05,0.75,0,5,0.23084676,0.23069273,0.22996207,0.23016436
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,2,0.68,0.75,0,5,0.26819208,0.26794344,0.26853493,0.28380293
65cee937-8ec0-521f-ac2d-7d8f08423bad,hairbrush,75,low,3,0.13,0.75,0,5,0.24253002,0.24144754,0.24350914,0.23070754
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,0,0.22,0.75,0,6,0.24958725,0.2510589,0.24893972,0.26227105
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,1,0.22,0.75,0,6,0.24380572,0.24359277,0.24327964,0.24700053
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,2,0.51,0.75,0,6,0.25446296,0.25430307,0.25451323,0.24786958
65cee937-8ec0-521f-ac2d-7d8f08423bad,harmonica,75,low,3,0.05,0.75,0,6,0.252144,0.25104526,0.25326744,0.24285886
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,0,0.26,0.5,1,7,0.21016869,0.21210125,0.2085693,0.20842317
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,1,0.47,0.5,1,7,0.3099017,0.3107893,0.31034133,0.32192898
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,2,0.14,0.5,1,7,0.27458462,0.27569523,0.27364838,0.2695378
65cee937-8ec0-521f-ac2d-7d8f08423bad,hat,50,high,3,0.13,0.5,1,7,0.20534493,0.20141417,0.20744096,0.20011
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,0,0.39,0.0,1,8,0.33961323,0.32902583,0.3383317,0.33417094
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,1,0.22,0.0,1,8,0.35895833,0.3540359,0.3591956,0.36369288
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,2,0.38,0.0,1,8,0.24430165,0.25157794,0.24517211,0.23808104
65cee937-8ec0-521f-ac2d-7d8f08423bad,home,0,high,3,0.01,0.0,1,8,0.057126835,0.065360285,0.057300612,0.06405517
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,0,0.05,1.0,1,9,0.15050025,0.14987682,0.14917806,0.16268723
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,1,0.05,1.0,1,9,0.25297618,0.25283834,0.25286514,0.23927318
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,2,0.04,1.0,1,9,0.2734492,0.27345997,0.27367508,0.26507053
65cee937-8ec0-521f-ac2d-7d8f08423bad,locker-room,100,high,3,0.86,1.0,1,9,0.32307434,0.32382485,0.3242817,0.3329691
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,0,0.02,0.5,0,10,0.39932114,0.39388296,0.3987727,0.37459037
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,1,0.39,0.5,0,10,0.25762692,0.2575357,0.25748366,0.2645984
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,2,0.44,0.5,0,10,0.18527122,0.18761687,0.1855324,0.19449222
65cee937-8ec0-521f-ac2d-7d8f08423bad,navigation,50,low,3,0.15,0.5,0,10,0.15778063,0.16096444,0.15821123,0.16631898
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,0,0.59,0.0,0,11,0.48975557,0.46472403,0.48853117,0.50007635
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,1,0.34,0.0,0,11,0.22607416,0.23148936,0.22636406,0.22459666
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,2,0.05,0.0,0,11,0.17283396,0.18099801,0.17314337,0.16369732
65cee937-8ec0-521f-ac2d-7d8f08423bad,payment,0,low,3,0.02,0.0,0,11,0.11133633,0.12278859,0.1119613,0.11162967
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,0,0.05,1.0,1,12,0.16031633,0.16017775,0.15916705,0.15151547
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,1,0.16,1.0,1,12,0.23959,0.23927855,0.2392749,0.22107121
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,2,0.35,1.0,1,12,0.28172275,0.28171974,0.2820979,0.28105342
65cee937-8ec0-521f-ac2d-7d8f08423bad,sauna,100,high,3,0.44,1.0,1,12,0.31837088,0.3188239,0.3194601,0.34635994
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,0,0.02,1.0,0,13,0.3154583,0.31614473,0.31655836,0.31528595
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,1,0.11,1.0,0,13,0.27067557,0.2707658,0.2709091,0.26031712
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,2,0.25,1.0,0,13,0.24882434,0.2487317,0.2486951,0.23969772
65cee937-8ec0-521f-ac2d-7d8f08423bad,sleeping-bag,100,low,3,0.62,1.0,0,13,0.16504176,0.16435772,0.16383746,0.18469924
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,0,0.06,0.75,1,14,0.17330302,0.17400533,0.17187437,0.15985796
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,1,0.29,0.75,1,14,0.3209572,0.3223869,0.3214956,0.3358973
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,2,0.43,0.75,1,14,0.2669565,0.26675647,0.26719815,0.25647986
65cee937-8ec0-521f-ac2d-7d8f08423bad,sunscreen,75,high,3,0.22,0.75,1,14,0.2387833,0.23685123,0.23943192,0.24776483
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,0,0.11,0.5,1,15,0.23842967,0.24183968,0.23625802,0.24964081
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,1,0.38,0.5,1,15,0.3324036,0.33476394,0.33258584,0.32466635
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,2,0.18,0.5,1,15,0.2287687,0.22685301,0.22947574,0.21535802
65cee937-8ec0-521f-ac2d-7d8f08423bad,towel,50,high,3,0.33,0.5,1,15,0.20039803,0.19654335,0.20168036,0.21033478
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,0,0.12,0.75,0,0,0.27984005,0.28153902,0.27940315,0.27987835
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,1,0.12,0.75,0,0,0.23303396,0.23282723,0.2325991,0.23020868
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,2,0.24,0.75,0,0,0.24853635,0.24814817,0.2487883,0.2476926
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,bed,75,low,3,0.52,0.75,0,0,0.23858964,0.23748554,0.23920941,0.24222033
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,0,0.15,0.5,1,1,0.22831427,0.23165806,0.22614646,0.23503356
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,1,0.15,0.5,1,1,0.30348614,0.3062172,0.3028105,0.28210407
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,2,0.55,0.5,1,1,0.252288,0.2503292,0.25337386,0.25141132
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,blanket,50,high,3,0.15,0.5,1,1,0.21591158,0.21179551,0.2176692,0.23145105
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,0,0.66,1.0,0,2,0.35421643,0.3549185,0.35585076,0.37633032
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,1,0.18,1.0,0,2,0.30625933,0.30656737,0.30695263,0.2844645
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,2,0.08,1.0,0,2,0.20695016,0.20672858,0.2061352,0.22022106
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,breakup,100,low,3,0.08,1.0,0,2,0.13257405,0.13178551,0.13106133,0.11898407
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,0,0.12,0.0,0,3,0.49550954,0.5077381,0.4936379,0.51962084
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,1,0.21,0.0,0,3,0.2868692,0.28463575,0.28731984,0.27050346
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,2,0.46,0.0,0,3,0.12949154,0.12443589,0.13016932,0.12131277
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,chapstick,0,low,3,0.21,0.0,0,3,0.08812964,0.08319024,0.08887288,0.08856293
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,0,0.14,1.0,1,4,0.17090626,0.17079769,0.1698729,0.17401575
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,1,0.2,1.0,1,4,0.24980323,0.24987932,0.24973918,0.23208714
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,2,0.41,1.0,1,4,0.28762668,0.2877268,0.28815743,0.2845871
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,gossip,100,high,3,0.25,1.0,1,4,0.2916639,0.29159617,0.29223052,0.30931002
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,0,0.73,0.5,0,5,0.2966327,0.3001232,0.29572147,0.2927377
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,1,0.09,0.5,0,5,0.2561406,0.25705704,0.25492686,0.2550587
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,2,0.09,0.5,0,5,0.2598499,0.25891474,0.26043767,0.27446502
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hairbrush,50,low,3,0.09,0.5,0,5,0.18737677,0.18390504,0.188914,0.17773856
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,0,0.16,0.5,0,6,0.2924552,0.29624966,0.29120752,0.3061243
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,1,0.33,0.5,0,6,0.25981617,0.26015323,0.25916398,0.26209155
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,2,0.35,0.5,0,6,0.25100735,0.2504054,0.25123906,0.24337344
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,harmonica,50,low,3,0.16,0.5,0,6,0.19672136,0.19319168,0.19838944,0.18841076
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,0,0.15,0.0,1,7,0.28588414,0.28935596,0.28456867,0.28313354
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,1,0.15,0.0,1,7,0.3121848,0.31097433,0.31326428,0.3235908
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,2,0.4,0.0,1,7,0.34413218,0.34562168,0.3439054,0.33727935
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,hat,0,high,3,0.3,0.0,1,7,0.057798848,0.05404806,0.058261625,0.05599641
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,0,0.47,1.0,1,8,0.19986369,0.20012762,0.19921672,0.19216728
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,1,0.09,1.0,1,8,0.2724019,0.27167457,0.27256495,0.2699182
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,2,0.35,1.0,1,8,0.29727083,0.29723892,0.29797876,0.28377154
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,home,100,high,3,0.09,1.0,1,8,0.23046358,0.23095892,0.23023953,0.254143
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,0,0.64,0.75,1,9,0.15883166,0.15885891,0.15716146,0.17189789
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,1,0.12,0.75,1,9,0.26400864,0.26476857,0.26353943,0.2499882
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,2,0.12,0.75,1,9,0.27905673,0.27951813,0.27914068,0.27077198
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,locker-room,75,high,3,0.12,0.75,1,9,0.29810295,0.29685438,0.30015844,0.3073419
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,0,0.16,0.0,0,10,0.65448916,0.62942755,0.65481627,0.63227016
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,1,0.33,0.0,0,10,0.21336833,0.22135662,0.21316816,0.22523692
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,2,0.31,0.0,0,10,0.08188806,0.09114846,0.08180217,0.08819509
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,navigation,0,low,3,0.2,0.0,0,10,0.050254434,0.05806737,0.050213445,0.05429789
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,0,0.38,1.0,0,11,0.21870612,0.21885052,0.21828564,0.22465944
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,1,0.34,1.0,0,11,0.25030994,0.24999346,0.2502386,0.2509333
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,2,0.14,1.0,0,11,0.24675904,0.24660172,0.24666561,0.23603873
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,payment,100,low,3,0.14,1.0,0,11,0.28422487,0.2845543,0.2848102,0.28836852
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,0,0.14,0.75,1,12,0.16841213,0.1689251,0.16693868,0.159786
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,1,0.14,0.75,1,12,0.25168902,0.25234562,0.25095797,0.23313847
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,2,0.37,0.75,1,12,0.2861762,0.28651562,0.28645107,0.28654695
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sauna,75,high,3,0.35,0.75,1,12,0.29372266,0.29221365,0.29565227,0.3205286
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,0,0.1,0.75,0,13,0.33379236,0.33597782,0.33423024,0.33415103
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,1,0.51,0.75,0,13,0.27386603,0.27415982,0.27395415,0.26373908
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,2,0.29,0.75,0,13,0.23965806,0.23879492,0.23983365,0.23110674
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sleeping-bag,75,low,3,0.1,0.75,0,13,0.15268354,0.15106744,0.15198201,0.17100312
66a3a06d-558b-5a29-8ca4-509d5a6a72f6,sunscreen,50,high,0,0.13,0.5,1,14,0.19918355,0.20115598,0.19724602,0.18421195
