subject_id,scenario_label,intimacy,effort,action,p_action,intimacy_scaled,effort_condition,action_idx,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
71df1681-c34e-5290-831b-932e6a3aa1d8,birthday,0,high,2,0.0,0.0,1,1,2,0.12581354,0.14243989,0.5000001,0.118438534,0.14052056,0.3674085
71df1681-c34e-5290-831b-932e6a3aa1d8,brunch,75,low,1,0.1,0.75,0,0,3,0.5228228,0.58490384,0.4999999,0.57169,0.62199455,0.63710237
71df1681-c34e-5290-831b-932e6a3aa1d8,brunch,75,low,2,0.9,0.75,0,1,3,0.47717717,0.4150962,0.50000006,0.42830992,0.37800542,0.36289766
71df1681-c34e-5290-831b-932e6a3aa1d8,cooking,50,low,1,1.0,0.5,0,0,4,0.7986849,0.740738,0.49999997,0.8227358,0.75784796,0.63757825
71df1681-c34e-5290-831b-932e6a3aa1d8,cooking,50,low,2,0.0,0.5,0,1,4,0.20131515,0.25926206,0.50000006,0.17726421,0.24215198,0.36242172
71df1681-c34e-5290-831b-932e6a3aa1d8,dip,100,high,1,0.23,1.0,1,0,5,0.27611265,0.5,0.49999982,0.31746927,0.546479,0.63710225
71df1681-c34e-5290-831b-932e6a3aa1d8,dip,100,high,2,0.77,1.0,1,1,5,0.7238874,0.5,0.5000002,0.6825307,0.45352098,0.36289775
71df1681-c34e-5290-831b-932e6a3aa1d8,drinks,100,low,1,0.0,1.0,0,0,6,0.4354094,0.5,0.49999997,0.49243572,0.546479,0.63710237
71df1681-c34e-5290-831b-932e6a3aa1d8,drinks,100,low,2,1.0,1.0,0,1,6,0.5645906,0.5,0.50000006,0.50756425,0.45352098,0.36289763
71df1681-c34e-5290-831b-932e6a3aa1d8,driving,0,low,1,1.0,0.0,0,0,7,0.9395859,0.8838729,0.49999997,0.938787,0.8762716,0.58490276
71df1681-c34e-5290-831b-932e6a3aa1d8,driving,0,low,2,0.0,0.0,0,1,7,0.060414102,0.1161271,0.50000006,0.06121298,0.12372838,0.4150972
71df1681-c34e-5290-831b-932e6a3aa1d8,fair,0,low,1,1.0,0.0,0,0,8,0.88354474,0.8726558,0.49999985,0.8703162,0.85710037,0.5322634
71df1681-c34e-5290-831b-932e6a3aa1d8,fair,0,low,2,0.0,0.0,0,1,8,0.11645525,0.12734424,0.5000002,0.12968378,0.14289966,0.4677367
71df1681-c34e-5290-831b-932e6a3aa1d8,gala,75,low,1,1.0,0.75,0,0,9,0.61466116,0.6282937,0.49999994,0.65828353,0.6600113,0.63710237
71df1681-c34e-5290-831b-932e6a3aa1d8,gala,75,low,2,0.0,0.75,0,1,9,0.38533884,0.37170628,0.50000006,0.34171644,0.33998865,0.36289763
71df1681-c34e-5290-831b-932e6a3aa1d8,hike,50,high,1,1.0,0.5,1,0,10,0.50306827,0.6282937,0.49999985,0.5272561,0.6474535,0.5975681
71df1681-c34e-5290-831b-932e6a3aa1d8,hike,50,high,2,0.0,0.5,1,1,10,0.4969317,0.37170628,0.5000002,0.47274396,0.35254648,0.40243188
71df1681-c34e-5290-831b-932e6a3aa1d8,oysters,50,low,1,1.0,0.5,0,0,11,0.7409539,0.7235868,0.4999999,0.7693491,0.74283445,0.63710237
71df1681-c34e-5290-831b-932e6a3aa1d8,oysters,50,low,2,0.0,0.5,0,1,11,0.25904608,0.27641317,0.50000006,0.23065084,0.2571655,0.36289766
71df1681-c34e-5290-831b-932e6a3aa1d8,social,50,high,1,1.0,0.5,1,0,12,0.67655575,0.7288052,0.49999985,0.6490776,0.707671,0.4894034
71df1681-c34e-5290-831b-932e6a3aa1d8,social,50,high,2,0.0,0.5,1,1,12,0.32344428,0.27119482,0.5000001,0.35092244,0.292329,0.5105966
71df1681-c34e-5290-831b-932e6a3aa1d8,soup,100,high,1,0.0,1.0,1,0,13,0.31988522,0.5,0.49999985,0.2863338,0.47573543,0.42722067
71df1681-c34e-5290-831b-932e6a3aa1d8,soup,100,high,2,1.0,1.0,1,1,13,0.6801148,0.5,0.5000002,0.71366614,0.5242646,0.5727794
71df1681-c34e-5290-831b-932e6a3aa1d8,takeout,75,high,1,0.09,0.75,1,0,14,0.48578614,0.6282937,0.49999985,0.52713704,0.6600113,0.6371023
71df1681-c34e-5290-831b-932e6a3aa1d8,takeout,75,high,2,0.91,0.75,1,1,14,0.51421386,0.37170628,0.5000002,0.472863,0.33998865,0.36289775
71df1681-c34e-5290-831b-932e6a3aa1d8,wedding,75,high,1,0.1,0.75,1,0,15,0.48753217,0.61616176,0.49999985,0.5128488,0.63667697,0.5975681
71df1681-c34e-5290-831b-932e6a3aa1d8,wedding,75,high,2,0.9,0.75,1,1,15,0.5124678,0.38383824,0.5000002,0.48715124,0.363323,0.40243188
81685221-69c7-5d43-aa79-162f1b645d80,apples,50,low,1,0.65,0.5,0,0,0,0.84672576,0.740738,0.50000006,0.85639215,0.74410063,0.5849029
81685221-69c7-5d43-aa79-162f1b645d80,apples,50,low,2,0.35,0.5,0,1,0,0.15327418,0.25926206,0.49999997,0.14360785,0.25589943,0.41509712
81685221-69c7-5d43-aa79-162f1b645d80,basketball,75,high,1,0.7,0.75,1,0,1,0.40623707,0.6282937,0.4999998,0.31818134,0.56227857,0.335455
81685221-69c7-5d43-aa79-162f1b645d80,basketball,75,high,2,0.3,0.75,1,1,1,0.59376293,0.37170628,0.50000024,0.6818186,0.43772143,0.664545
81685221-69c7-5d43-aa79-162f1b645d80,birthday,75,high,1,0.75,0.75,1,0,2,0.48365915,0.61035216,0.49999985,0.5254815,0.64284855,0.63259155
81685221-69c7-5d43-aa79-162f1b645d80,birthday,75,high,2,0.25,0.75,1,1,2,0.51634085,0.38964784,0.5000001,0.4745185,0.35715148,0.3674085
81685221-69c7-5d43-aa79-162f1b645d80,brunch,0,low,1,1.0,0.0,0,0,3,0.8351512,0.7976625,0.4999999,0.8512756,0.807326,0.63710237
81685221-69c7-5d43-aa79-162f1b645d80,brunch,0,low,2,0.0,0.0,0,1,3,0.1648488,0.20233746,0.50000006,0.14872436,0.192674,0.36289766
81685221-69c7-5d43-aa79-162f1b645d80,cooking,100,low,1,0.85,1.0,0,0,4,0.4540341,0.5,0.49999997,0.51234514,0.546648,0.63757825
81685221-69c7-5d43-aa79-162f1b645d80,cooking,100,low,2,0.15,1.0,0,1,4,0.5459659,0.5,0.50000006,0.4876549,0.45335194,0.36242172
81685221-69c7-5d43-aa79-162f1b645d80,dip,50,high,1,0.8,0.5,1,0,5,0.64534795,0.740738,0.49999982,0.6726459,0.7577228,0.63710225
81685221-69c7-5d43-aa79-162f1b645d80,dip,50,high,2,0.2,0.5,1,1,5,0.3546521,0.25926206,0.5000002,0.32735407,0.2422772,0.36289775
81685221-69c7-5d43-aa79-162f1b645d80,drinks,50,low,1,0.8,0.5,0,0,6,0.76593155,0.7253331,0.49999997,0.79313445,0.7443499,0.63710237
81685221-69c7-5d43-aa79-162f1b645d80,drinks,50,low,2,0.2,0.5,0,1,6,0.2340685,0.27466685,0.50000006,0.20686556,0.2556501,0.36289763
81685221-69c7-5d43-aa79-162f1b645d80,driving,75,low,1,0.9,0.75,0,0,7,0.6174224,0.62419844,0.49999997,0.64017063,0.6398251,0.58490276
81685221-69c7-5d43-aa79-162f1b645d80,driving,75,low,2,0.1,0.75,0,1,7,0.38257757,0.3758016,0.50000006,0.3598294,0.36017486,0.4150972
81685221-69c7-5d43-aa79-162f1b645d80,fair,75,low,1,0.3,0.75,0,0,8,0.46954423,0.6180222,0.49999985,0.4653191,0.61773926,0.5322634
81685221-69c7-5d43-aa79-162f1b645d80,fair,75,low,2,0.7,0.75,0,1,8,0.53045577,0.3819778,0.5000002,0.5346809,0.3822607,0.4677367
81685221-69c7-5d43-aa79-162f1b645d80,gala,0,low,1,1.0,0.0,0,0,9,0.9432496,0.8908658,0.49999994,0.9470528,0.8903202,0.63710237
81685221-69c7-5d43-aa79-162f1b645d80,gala,0,low,2,0.0,0.0,0,1,9,0.056750465,0.10913422,0.50000006,0.052947227,0.109679796,0.36289763
81685221-69c7-5d43-aa79-162f1b645d80,hike,100,high,1,0.25,1.0,1,0,10,0.31670275,0.5,0.49999985,0.34667903,0.5326967,0.5975681
81685221-69c7-5d43-aa79-162f1b645d80,hike,100,high,2,0.75,1.0,1,1,10,0.6832973,0.5,0.5000002,0.65332097,0.46730322,0.40243188
81685221-69c7-5d43-aa79-162f1b645d80,oysters,100,low,1,1.0,1.0,0,0,11,0.40580374,0.5,0.4999999,0.4607899,0.546479,0.63710237
81685221-69c7-5d43-aa79-162f1b645d80,oysters,100,low,2,0.0,1.0,0,1,11,0.5941963,0.5,0.50000006,0.5392101,0.45352098,0.36289766
81685221-69c7-5d43-aa79-162f1b645d80,social,100,high,1,0.45,1.0,1,0,12,0.32446074,0.5,0.49999985,0.31346792,0.49648902,0.4894034
81685221-69c7-5d43-aa79-162f1b645d80,social,100,high,2,0.55,1.0,1,1,12,0.6755392,0.5,0.5000001,0.6865321,0.50351095,0.5105966
81685221-69c7-5d43-aa79-162f1b645d80,soup,50,high,1,0.9,0.5,1,0,13,0.63542897,0.70684063,0.49999985,0.58228815,0.6687311,0.42722067
81685221-69c7-5d43-aa79-162f1b645d80,soup,50,high,2,0.1,0.5,1,1,13,0.36457098,0.2931594,0.5000002,0.41771182,0.33126888,0.5727794
81685221-69c7-5d43-aa79-162f1b645d80,takeout,0,high,1,1.0,0.0,1,0,14,0.90778196,0.8908658,0.49999985,0.91190016,0.8903202,0.6371023
81685221-69c7-5d43-aa79-162f1b645d80,takeout,0,high,2,0.0,0.0,1,1,14,0.09221807,0.10913422,0.5000002,0.08809985,0.109679796,0.36289775
81685221-69c7-5d43-aa79-162f1b645d80,wedding,0,high,1,0.9,0.0,1,0,15,0.8872917,0.8691147,0.49999985,0.88702285,0.86423963,0.5975681
81685221-69c7-5d43-aa79-162f1b645d80,wedding,0,high,2,0.1,0.0,1,1,15,0.112708226,0.13088536,0.5000002,0.11297719,0.13576037,0.40243188
9747dd5a-241d-5a91-ab57-7b552e481223,apples,0,low,1,1.0,0.0,0,0,0,0.9634425,0.8908658,0.50000006,0.96342903,0.8830022,0.5849029
9747dd5a-241d-5a91-ab57-7b552e481223,apples,0,low,2,0.0,0.0,0,1,0,0.036557466,0.10913422,0.49999997,0.03657093,0.11699779,0.41509712
9747dd5a-241d-5a91-ab57-7b552e481223,basketball,50,high,1,1.0,0.5,1,0,1,0.59909517,0.740738,0.4999998,0.49516502,0.6742136,0.335455
9747dd5a-241d-5a91-ab57-7b552e481223,basketball,50,high,2,0.0,0.5,1,1,1,0.40090486,0.25926206,0.50000024,0.504835,0.32578638,0.664545
9747dd5a-241d-5a91-ab57-7b552e481223,birthday,50,high,1,0.2,0.5,1,0,2,0.64624476,0.7104531,0.49999985,0.67636347,0.730171,0.63259155
9747dd5a-241d-5a91-ab57-7b552e481223,birthday,50,high,2,0.8,0.5,1,1,2,0.35375524,0.2895469,0.5000001,0.3236365,0.26982898,0.3674085
9747dd5a-241d-5a91-ab57-7b552e481223,brunch,100,low,1,0.0,1.0,0,0,3,0.39674285,0.5,0.4999999,0.45102078,0.546479,0.63710237
9747dd5a-241d-5a91-ab57-7b552e481223,brunch,100,low,2,1.0,1.0,0,1,3,0.6032572,0.5,0.50000006,0.54897916,0.45352098,0.36289766
9747dd5a-241d-5a91-ab57-7b552e481223,cooking,75,low,1,0.75,0.75,0,0,4,0.6449365,0.6282937,0.49999997,0.68830186,0.6601644,0.63757825
9747dd5a-241d-5a91-ab57-7b552e481223,cooking,75,low,2,0.25,0.75,0,1,4,0.3550635,0.37170628,0.50000006,0.31169817,0.3398356,0.36242172
9747dd5a-241d-5a91-ab57-7b552e481223,dip,0,high,1,1.0,0.0,1,0,5,0.89670444,0.8908658,0.49999982,0.9007673,0.8903202,0.63710225
9747dd5a-241d-5a91-ab57-7b552e481223,dip,0,high,2,0.0,0.0,1,1,5,0.10329561,0.10913422,0.5000002,0.09923265,0.109679796,0.36289775
9747dd5a-241d-5a91-ab57-7b552e481223,drinks,0,low,1,0.25,0.0,0,0,6,0.93281597,0.87458754,0.49999997,0.9380866,0.8755501,0.63710237
9747dd5a-241d-5a91-ab57-7b552e481223,drinks,0,low,2,0.75,0.0,0,1,6,0.06718405,0.1254125,0.50000006,0.06191334,0.12444993,0.36289763
9747dd5a-241d-5a91-ab57-7b552e481223,driving,50,low,1,0.5,0.5,0,0,7,0.7744865,0.73396116,0.49999997,0.7848482,0.738,0.58490276
9747dd5a-241d-5a91-ab57-7b552e481223,driving,50,low,2,0.5,0.5,0,1,7,0.2255135,0.2660388,0.50000006,0.21515182,0.26200002,0.4150972
9747dd5a-241d-5a91-ab57-7b552e481223,fair,50,low,1,1.0,0.5,0,0,8,0.6443196,0.7235868,0.49999985,0.63226706,0.7144535,0.5322634
9747dd5a-241d-5a91-ab57-7b552e481223,fair,50,low,2,0.0,0.5,0,1,8,0.3556804,0.27641317,0.5000002,0.367733,0.28554648,0.4677367
9747dd5a-241d-5a91-ab57-7b552e481223,gala,100,low,1,0.0,1.0,0,0,9,0.4220676,0.5,0.49999994,0.47822696,0.546479,0.63710237
9747dd5a-241d-5a91-ab57-7b552e481223,gala,100,low,2,1.0,1.0,0,1,9,0.5779324,0.5,0.50000006,0.52177304,0.45352098,0.36289763
9747dd5a-241d-5a91-ab57-7b552e481223,hike,75,high,1,0.0,0.75,1,0,10,0.4065258,0.56523895,0.49999985,0.43480617,0.59131867,0.5975681
9747dd5a-241d-5a91-ab57-7b552e481223,hike,75,high,2,1.0,0.75,1,1,10,0.5934742,0.43476108,0.5000002,0.56519383,0.4086814,0.40243188
9747dd5a-241d-5a91-ab57-7b552e481223,oysters,75,low,1,1.0,0.75,0,0,11,0.5829259,0.6180222,0.4999999,0.6280215,0.65103775,0.63710237
9747dd5a-241d-5a91-ab57-7b552e481223,oysters,75,low,2,0.0,0.75,0,1,11,0.41707414,0.3819778,0.50000006,0.37197852,0.34896222,0.36289766
9747dd5a-241d-5a91-ab57-7b552e481223,social,75,high,1,1.0,0.75,1,0,12,0.5005802,0.6211152,0.49999985,0.47889146,0.6070736,0.4894034
9747dd5a-241d-5a91-ab57-7b552e481223,social,75,high,2,0.0,0.75,1,1,12,0.4994198,0.37888476,0.5000001,0.5211085,0.39292642,0.5105966
9747dd5a-241d-5a91-ab57-7b552e481223,soup,0,high,1,1.0,0.0,1,0,13,0.8659318,0.85323185,0.49999985,0.828865,0.81787825,0.42722067
9747dd5a-241d-5a91-ab57-7b552e481223,soup,0,high,2,0.0,0.0,1,1,13,0.13406822,0.1467681,0.5000002,0.17113501,0.18212177,0.5727794
9747dd5a-241d-5a91-ab57-7b552e481223,takeout,100,high,1,0.0,1.0,1,0,14,0.3019329,0.5,0.49999985,0.34657088,0.546479,0.6371023
9747dd5a-241d-5a91-ab57-7b552e481223,takeout,100,high,2,1.0,1.0,1,1,14,0.69806707,0.5,0.5000002,0.65342915,0.45352098,0.36289775
9747dd5a-241d-5a91-ab57-7b552e481223,wedding,100,high,1,0.0,1.0,1,0,15,0.31988522,0.5,0.49999985,0.35015613,0.5326967,0.5975681
9747dd5a-241d-5a91-ab57-7b552e481223,wedding,100,high,2,1.0,1.0,1,1,15,0.6801148,0.5,0.5000002,0.64984393,0.46730322,0.40243188
a826959a-6fdc-56fe-90c3-6be3245f94b7,apples,50,high,1,0.45,0.5,1,0,0,0.61805874,0.740738,0.4999998,0.598735,0.728595,0.5254276
a826959a-6fdc-56fe-90c3-6be3245f94b7,apples,50,high,2,0.55,0.5,1,1,0,0.38194126,0.25926206,0.50000024,0.40126505,0.27140498,0.4745725
a826959a-6fdc-56fe-90c3-6be3245f94b7,basketball,0,high,1,0.7,0.0,1,0,1,0.8769842,0.8908658,0.4999998,0.8124886,0.8430483,0.335455
a826959a-6fdc-56fe-90c3-6be3245f94b7,basketball,0,high,2,0.3,0.0,1,1,1,0.12301587,0.10913422,0.50000024,0.18751134,0.15695173,0.664545
a826959a-6fdc-56fe-90c3-6be3245f94b7,birthday,0,high,1,0.4,0.0,1,0,2,0.8741865,0.8575601,0.49999985,0.8815615,0.8594794,0.63259155
a826959a-6fdc-56fe-90c3-6be3245f94b7,birthday,0,high,2,0.6,0.0,1,1,2,0.12581354,0.14243989,0.5000001,0.118438534,0.14052056,0.3674085
a826959a-6fdc-56fe-90c3-6be3245f94b7,brunch,50,low,1,0.75,0.5,0,0,3,0.6460599,0.6650485,0.4999999,0.68439573,0.69202244,0.63710237
a826959a-6fdc-56fe-90c3-6be3245f94b7,brunch,50,low,2,0.25,0.5,0,1,3,0.3539401,0.33495146,0.50000006,0.31560433,0.30797762,0.36289766
a826959a-6fdc-56fe-90c3-6be3245f94b7,cooking,50,high,1,0.65,0.5,1,0,4,0.70756966,0.740738,0.49999985,0.734533,0.7577228,0.63710225
a826959a-6fdc-56fe-90c3-6be3245f94b7,cooking,50,high,2,0.35,0.5,1,1,4,0.2924303,0.25926206,0.5000001,0.26546702,0.2422772,0.36289772
a826959a-6fdc-56fe-90c3-6be3245f94b7,dip,75,low,1,0.7,0.75,0,0,5,0.74147046,0.6282937,0.50000006,0.7810496,0.6606185,0.6389895
a826959a-6fdc-56fe-90c3-6be3245f94b7,dip,75,low,2,0.3,0.75,0,1,5,0.2585295,0.37170628,0.49999994,0.21895039,0.3393815,0.36101052
a826959a-6fdc-56fe-90c3-6be3245f94b7,drinks,75,low,1,0.3,0.75,0,0,6,0.6136859,0.6190543,0.49999997,0.6585484,0.65194005,0.63710237
a826959a-6fdc-56fe-90c3-6be3245f94b7,drinks,75,low,2,0.7,0.75,0,1,6,0.3863141,0.38094574,0.50000006,0.3414516,0.34805992,0.36289763
a826959a-6fdc-56fe-90c3-6be3245f94b7,driving,75,high,1,0.4,0.75,1,0,7,0.5255702,0.6282937,0.49999985,0.5446354,0.6431694,0.58390987
a826959a-6fdc-56fe-90c3-6be3245f94b7,driving,75,high,2,0.6,0.75,1,1,7,0.4744298,0.37170628,0.5000001,0.45536456,0.35683063,0.41609022
a826959a-6fdc-56fe-90c3-6be3245f94b7,fair,75,high,1,0.2,0.75,1,0,8,0.44788682,0.6040927,0.49999985,0.43687287,0.5991637,0.5136438
a826959a-6fdc-56fe-90c3-6be3245f94b7,fair,75,high,2,0.8,0.75,1,1,8,0.5521132,0.3959073,0.5000002,0.56312716,0.40083632,0.48635623
a826959a-6fdc-56fe-90c3-6be3245f94b7,gala,100,low,1,0.05,1.0,0,0,9,0.4220676,0.5,0.49999994,0.47822696,0.546479,0.63710237
a826959a-6fdc-56fe-90c3-6be3245f94b7,gala,100,low,2,0.95,1.0,0,1,9,0.5779324,0.5,0.50000006,0.52177304,0.45352098,0.36289763
a826959a-6fdc-56fe-90c3-6be3245f94b7,hike,100,low,1,0.3,1.0,0,0,10,0.44780892,0.5,0.49999997,0.5055629,0.546479,0.6371024
a826959a-6fdc-56fe-90c3-6be3245f94b7,hike,100,low,2,0.7,1.0,0,1,10,0.55219114,0.5,0.50000006,0.49443704,0.45352098,0.3628976
a826959a-6fdc-56fe-90c3-6be3245f94b7,oysters,100,high,1,0.15,1.0,1,0,11,0.27611265,0.5,0.4999998,0.3091319,0.53903985,0.615934
a826959a-6fdc-56fe-90c3-6be3245f94b7,oysters,100,high,2,0.85,1.0,1,1,11,0.7238874,0.5,0.5000002,0.69086814,0.46096015,0.38406602
a826959a-6fdc-56fe-90c3-6be3245f94b7,social,100,high,1,0.35,1.0,1,0,12,0.32446074,0.5,0.49999985,0.31346792,0.49648902,0.4894034
a826959a-6fdc-56fe-90c3-6be3245f94b7,social,100,high,2,0.65,1.0,1,1,12,0.6755392,0.5,0.5000001,0.6865321,0.50351095,0.5105966
a826959a-6fdc-56fe-90c3-6be3245f94b7,soup,0,low,1,0.9,0.0,0,0,13,0.8724579,0.84053254,0.4999999,0.8750194,0.8376882,0.59756815
a826959a-6fdc-56fe-90c3-6be3245f94b7,soup,0,low,2,0.1,0.0,0,1,13,0.12754211,0.15946749,0.5000001,0.124980584,0.16231178,0.40243182
a826959a-6fdc-56fe-90c3-6be3245f94b7,takeout,50,low,1,0.65,0.5,0,0,14,0.7859309,0.740738,0.49999997,0.81048363,0.7577228,0.6371024
a826959a-6fdc-56fe-90c3-6be3245f94b7,takeout,50,low,2,0.35,0.5,0,1,14,0.21406917,0.25926206,0.50000006,0.18951632,0.2422772,0.3628976
a826959a-6fdc-56fe-90c3-6be3245f94b7,wedding,0,low,1,0.85,0.0,0,0,15,0.91977274,0.8575601,0.49999997,0.9217842,0.8534524,0.5975683
a826959a-6fdc-56fe-90c3-6be3245f94b7,wedding,0,low,2,0.15,0.0,0,1,15,0.08022724,0.1424399,0.50000006,0.078215785,0.14654765,0.40243176
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,apples,75,low,1,0.84,0.75,0,0,0,0.7166509,0.6282937,0.50000006,0.7393977,0.6434802,0.5849029
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,apples,75,low,2,0.16,0.75,0,1,0,0.28334916,0.37170628,0.49999997,0.2606023,0.3565198,0.41509712
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,basketball,100,low,1,0.5,1.0,0,0,1,0.39674285,0.5,0.4999999,0.44506618,0.54185915,0.62400687
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,basketball,100,low,2,0.5,1.0,0,1,1,0.6032572,0.5,0.50000006,0.55493385,0.45814088,0.37599316
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,birthday,100,high,1,0.84,1.0,1,0,2,0.32446074,0.5,0.49999985,0.3697986,0.54488087,0.63259155
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,birthday,100,high,2,0.16,1.0,1,1,2,0.6755392,0.5,0.5000001,0.63020134,0.45511916,0.3674085
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,brunch,0,high,1,0.05,0.0,1,0,3,0.8256773,0.80214316,0.4999999,0.84164,0.8112514,0.6371023
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,brunch,0,high,2,0.95,0.0,1,1,3,0.17432268,0.19785678,0.5000001,0.15836003,0.18874857,0.36289766
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,cooking,100,high,1,0.8,1.0,1,0,4,0.3365137,0.5,0.49999985,0.38512313,0.546479,0.63710225
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,cooking,100,high,2,0.2,1.0,1,1,4,0.6634863,0.5,0.5000001,0.61487687,0.45352098,0.36289772
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,dip,75,high,1,0.56,0.75,1,0,5,0.45447958,0.6282937,0.49999982,0.49434403,0.6600113,0.63710225
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,dip,75,high,2,0.44,0.75,1,1,5,0.5455204,0.37170628,0.5000002,0.505656,0.33998865,0.36289775
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,drinks,50,high,1,0.09,0.5,1,0,6,0.5547437,0.71830684,0.4999998,0.5649506,0.72625023,0.59338844
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,drinks,50,high,2,0.91,0.5,1,1,6,0.4452563,0.28169313,0.50000024,0.4350494,0.27374974,0.40661153
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,driving,75,high,1,0.18,0.75,1,0,7,0.5255702,0.6282937,0.49999985,0.5446354,0.6431694,0.58390987
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,driving,75,high,2,0.82,0.75,1,1,7,0.4744298,0.37170628,0.5000001,0.45536456,0.35683063,0.41609022
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,fair,100,low,1,0.55,1.0,0,0,8,0.3019329,0.5,0.49999985,0.3057959,0.5107019,0.5322634
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,fair,100,low,2,0.45,1.0,0,1,8,0.69806707,0.5,0.5000002,0.6942041,0.48929814,0.4677367
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,gala,50,low,1,0.42,0.5,0,0,9,0.776986,0.740738,0.49999994,0.8019388,0.7577228,0.63710237
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,gala,50,low,2,0.58,0.5,0,1,9,0.223014,0.25926206,0.50000006,0.19806126,0.2422772,0.36289763
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,hike,0,high,1,0.17,0.0,1,0,10,0.68858516,0.740738,0.49999985,0.70097274,0.7473927,0.5975681
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,hike,0,high,2,0.83,0.0,1,1,10,0.31141487,0.25926206,0.5000002,0.2990273,0.25260726,0.40243188
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,oysters,0,low,1,0.8,0.0,0,0,11,0.92295605,0.8726558,0.4999999,0.9286704,0.8738076,0.63710237
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,oysters,0,low,2,0.2,0.0,0,1,11,0.077044,0.12734424,0.50000006,0.071329586,0.12619239,0.36289766
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,social,0,low,1,0.7,0.0,0,0,12,0.96193755,0.8908658,0.5,0.9626707,0.8847841,0.59756833
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,social,0,low,2,0.3,0.0,0,1,12,0.03806242,0.10913422,0.49999997,0.037329316,0.11521593,0.40243167
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,soup,75,low,1,0.47,0.75,0,0,13,0.5168496,0.60241765,0.4999999,0.5453584,0.62445766,0.59756815
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,soup,75,low,2,0.53,0.75,0,1,13,0.48315045,0.39758235,0.5000001,0.45464155,0.37554237,0.40243182
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,takeout,50,high,1,0.85,0.5,1,0,14,0.67356837,0.740738,0.49999985,0.7008726,0.7577228,0.6371023
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,takeout,50,high,2,0.15,0.5,1,1,14,0.3264317,0.25926206,0.5000002,0.29912743,0.2422772,0.36289775
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,wedding,50,low,1,0.57,0.5,0,0,15,0.75088614,0.7104531,0.49999997,0.7679281,0.720402,0.5975683
aa8d17ef-a7c9-52b7-aff8-0cb48e7faf45,wedding,50,low,2,0.43,0.5,0,1,15,0.24911387,0.28954694,0.50000006,0.23207188,0.27959797,0.40243176
ca19059e-1f9e-561e-9097-e83562f50d37,apples,75,low,1,0.9,0.75,0,0,0,0.7166509,0.6282937,0.50000006,0.7393977,0.6434802,0.5849029
ca19059e-1f9e-561e-9097-e83562f50d37,apples,75,low,2,0.1,0.75,0,1,0,0.28334916,0.37170628,0.49999997,0.2606023,0.3565198,0.41509712
ca19059e-1f9e-561e-9097-e83562f50d37,basketball,0,high,1,1.0,0.0,1,0,1,0.8769842,0.8908658,0.4999998,0.8124886,0.8430483,0.335455
ca19059e-1f9e-561e-9097-e83562f50d37,basketball,0,high,2,0.0,0.0,1,1,1,0.12301587,0.10913422,0.50000024,0.18751134,0.15695173,0.664545
ca19059e-1f9e-561e-9097-e83562f50d37,birthday,50,low,1,0.98,0.5,0,0,2,0.7311678,0.713324,0.4999999,0.7611676,0.73392993,0.63710237
ca19059e-1f9e-561e-9097-e83562f50d37,birthday,50,low,2,0.02,0.5,0,1,2,0.26883215,0.28667602,0.50000006,0.2388324,0.26607004,0.36289766
ca19059e-1f9e-561e-9097-e83562f50d37,brunch,50,low,1,0.98,0.5,0,0,3,0.6460599,0.6650485,0.4999999,0.68439573,0.69202244,0.63710237
ca19059e-1f9e-561e-9097-e83562f50d37,brunch,50,low,2,0.02,0.5,0,1,3,0.3539401,0.33495146,0.50000006,0.31560433,0.30797762,0.36289766
