subject_id,scenario_label,stimulus_index,action_condition,intimacy_condition,stage,desire_rating,effort_rating
bd967bd1-bd00-52dc-a776-95ecee88d2d9,breakup,1,no_share,somewhat_intimate,prior,0.65,0.8
bd967bd1-bd00-52dc-a776-95ecee88d2d9,breakup,1,no_share,somewhat_intimate,posterior,0.24,0.86
bd967bd1-bd00-52dc-a776-95ecee88d2d9,sleeping-bag,2,low_risk_share,max_formal,prior,0.8,0.5
bd967bd1-bd00-52dc-a776-95ecee88d2d9,sleeping-bag,2,low_risk_share,max_formal,posterior,0.87,0.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,towel,3,high_risk_share,somewhat_intimate,prior,0.99,0.99
bd967bd1-bd00-52dc-a776-95ecee88d2d9,towel,3,high_risk_share,somewhat_intimate,posterior,0.95,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,home,4,high_risk_share,max_formal,prior,0.0,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,home,4,high_risk_share,max_formal,posterior,0.56,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,hairbrush,5,no_share,max_intimate,prior,1.0,0.17
bd967bd1-bd00-52dc-a776-95ecee88d2d9,hairbrush,5,no_share,max_intimate,posterior,0.98,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,earbuds,6,high_risk_share,somewhat_formal,prior,0.5,0.43
bd967bd1-bd00-52dc-a776-95ecee88d2d9,earbuds,6,high_risk_share,somewhat_formal,posterior,1.0,0.51
bd967bd1-bd00-52dc-a776-95ecee88d2d9,locker-room,7,no_share,somewhat_formal,prior,0.51,0.51
bd967bd1-bd00-52dc-a776-95ecee88d2d9,locker-room,7,no_share,somewhat_formal,posterior,0.26,0.5
bd967bd1-bd00-52dc-a776-95ecee88d2d9,navigation,8,low_risk_share,max_intimate,prior,1.0,0.81
bd967bd1-bd00-52dc-a776-95ecee88d2d9,navigation,8,low_risk_share,max_intimate,posterior,1.0,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,bed,9,high_risk_share,max_formal,prior,0.47,0.18
bd967bd1-bd00-52dc-a776-95ecee88d2d9,bed,9,high_risk_share,max_formal,posterior,0.55,0.78
bd967bd1-bd00-52dc-a776-95ecee88d2d9,harmonica,10,high_risk_share,max_intimate,prior,0.57,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,harmonica,10,high_risk_share,max_intimate,posterior,0.94,1.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,sunscreen,11,low_risk_share,somewhat_formal,prior,0.9,0.88
bd967bd1-bd00-52dc-a776-95ecee88d2d9,sunscreen,11,low_risk_share,somewhat_formal,posterior,1.0,0.51
bd967bd1-bd00-52dc-a776-95ecee88d2d9,blanket,12,low_risk_share,somewhat_intimate,prior,1.0,0.5
bd967bd1-bd00-52dc-a776-95ecee88d2d9,blanket,12,low_risk_share,somewhat_intimate,posterior,1.0,0.12
bd967bd1-bd00-52dc-a776-95ecee88d2d9,salary,13,no_share,somewhat_formal,prior,1.0,0.17
bd967bd1-bd00-52dc-a776-95ecee88d2d9,salary,13,no_share,somewhat_formal,posterior,0.15,0.59
bd967bd1-bd00-52dc-a776-95ecee88d2d9,gossip,14,low_risk_share,somewhat_intimate,prior,0.61,0.4
bd967bd1-bd00-52dc-a776-95ecee88d2d9,gossip,14,low_risk_share,somewhat_intimate,posterior,0.63,0.22
bd967bd1-bd00-52dc-a776-95ecee88d2d9,chapstick,15,high_risk_share,max_intimate,prior,0.81,0.0
bd967bd1-bd00-52dc-a776-95ecee88d2d9,chapstick,15,high_risk_share,max_intimate,posterior,0.89,0.5
e6735a48-2238-5d5e-8304-46664b4f9434,earbuds,0,high_risk_share,max_intimate,prior,1.0,0.74
e6735a48-2238-5d5e-8304-46664b4f9434,earbuds,0,high_risk_share,max_intimate,posterior,1.0,1.0
e6735a48-2238-5d5e-8304-46664b4f9434,breakup,1,no_share,max_formal,prior,0.67,0.15
e6735a48-2238-5d5e-8304-46664b4f9434,breakup,1,no_share,max_formal,posterior,0.44,0.5
e6735a48-2238-5d5e-8304-46664b4f9434,sauna,2,no_share,max_formal,prior,0.75,0.0
e6735a48-2238-5d5e-8304-46664b4f9434,sauna,2,no_share,max_formal,posterior,0.75,0.0
e6735a48-2238-5d5e-8304-46664b4f9434,towel,3,high_risk_share,somewhat_intimate,prior,0.93,0.06
e6735a48-2238-5d5e-8304-46664b4f9434,towel,3,high_risk_share,somewhat_intimate,posterior,0.94,0.23
e6735a48-2238-5d5e-8304-46664b4f9434,chapstick,4,no_share,somewhat_formal,prior,0.24,0.5
e6735a48-2238-5d5e-8304-46664b4f9434,chapstick,4,no_share,somewhat_formal,posterior,0.55,0.5
e6735a48-2238-5d5e-8304-46664b4f9434,hairbrush,5,no_share,max_intimate,prior,1.0,0.24
e6735a48-2238-5d5e-8304-46664b4f9434,hairbrush,5,no_share,max_intimate,posterior,1.0,0.75
e6735a48-2238-5d5e-8304-46664b4f9434,sleeping-bag,6,low_risk_share,max_formal,prior,1.0,0.22
e6735a48-2238-5d5e-8304-46664b4f9434,sleeping-bag,6,low_risk_share,max_formal,posterior,1.0,0.0
e6735a48-2238-5d5e-8304-46664b4f9434,home,7,low_risk_share,somewhat_intimate,prior,0.25,1.0
e6735a48-2238-5d5e-8304-46664b4f9434,home,7,low_risk_share,somewhat_intimate,posterior,0.74,1.0
e6735a48-2238-5d5e-8304-46664b4f9434,sunscreen,8,no_share,somewhat_intimate,prior,1.0,0.9
e6735a48-2238-5d5e-8304-46664b4f9434,sunscreen,8,no_share,somewhat_intimate,posterior,1.0,0.95
e6735a48-2238-5d5e-8304-46664b4f9434,salary,9,low_risk_share,max_intimate,prior,0.8,0.42
e6735a48-2238-5d5e-8304-46664b4f9434,salary,9,low_risk_share,max_intimate,posterior,0.75,0.26
e6735a48-2238-5d5e-8304-46664b4f9434,harmonica,10,high_risk_share,somewhat_formal,prior,0.55,0.95
e6735a48-2238-5d5e-8304-46664b4f9434,harmonica,10,high_risk_share,somewhat_formal,posterior,0.88,1.0
e6735a48-2238-5d5e-8304-46664b4f9434,navigation,11,high_risk_share,somewhat_intimate,prior,0.9,0.04
e6735a48-2238-5d5e-8304-46664b4f9434,navigation,11,high_risk_share,somewhat_intimate,posterior,0.92,0.78
e6735a48-2238-5d5e-8304-46664b4f9434,blanket,12,low_risk_share,somewhat_formal,prior,1.0,0.5
e6735a48-2238-5d5e-8304-46664b4f9434,blanket,12,low_risk_share,somewhat_formal,posterior,1.0,0.04
e6735a48-2238-5d5e-8304-46664b4f9434,gossip,13,low_risk_share,somewhat_formal,prior,0.6,0.08
e6735a48-2238-5d5e-8304-46664b4f9434,gossip,13,low_risk_share,somewhat_formal,posterior,0.63,0.0
e6735a48-2238-5d5e-8304-46664b4f9434,bed,14,high_risk_share,max_formal,prior,1.0,0.14
e6735a48-2238-5d5e-8304-46664b4f9434,bed,14,high_risk_share,max_formal,posterior,1.0,1.0
e6735a48-2238-5d5e-8304-46664b4f9434,locker-room,15,no_share,max_intimate,prior,0.59,0.97
e6735a48-2238-5d5e-8304-46664b4f9434,locker-room,15,no_share,max_intimate,posterior,0.55,0.87
0a962052-8f0e-59bd-bf20-1d3af3322bba,harmonica,0,low_risk_share,max_intimate,prior,0.59,0.81
0a962052-8f0e-59bd-bf20-1d3af3322bba,harmonica,0,low_risk_share,max_intimate,posterior,0.75,0.28
0a962052-8f0e-59bd-bf20-1d3af3322bba,earbuds,1,low_risk_share,max_formal,prior,0.75,0.75
0a962052-8f0e-59bd-bf20-1d3af3322bba,earbuds,1,low_risk_share,max_formal,posterior,0.89,0.25
0a962052-8f0e-59bd-bf20-1d3af3322bba,gossip,2,no_share,somewhat_intimate,prior,0.73,0.74
0a962052-8f0e-59bd-bf20-1d3af3322bba,gossip,2,no_share,somewhat_intimate,posterior,0.61,0.17
0a962052-8f0e-59bd-bf20-1d3af3322bba,blanket,3,high_risk_share,max_intimate,prior,0.69,0.34
0a962052-8f0e-59bd-bf20-1d3af3322bba,blanket,3,high_risk_share,max_intimate,posterior,0.71,0.75
0a962052-8f0e-59bd-bf20-1d3af3322bba,salary,4,no_share,max_formal,prior,0.67,0.4
0a962052-8f0e-59bd-bf20-1d3af3322bba,salary,4,no_share,max_formal,posterior,0.58,0.39
0a962052-8f0e-59bd-bf20-1d3af3322bba,bed,5,high_risk_share,max_formal,prior,0.77,0.13
0a962052-8f0e-59bd-bf20-1d3af3322bba,bed,5,high_risk_share,max_formal,posterior,1.0,0.56
0a962052-8f0e-59bd-bf20-1d3af3322bba,chapstick,6,no_share,somewhat_formal,prior,0.61,0.31
0a962052-8f0e-59bd-bf20-1d3af3322bba,chapstick,6,no_share,somewhat_formal,posterior,0.41,0.67
0a962052-8f0e-59bd-bf20-1d3af3322bba,towel,7,no_share,somewhat_formal,prior,0.77,0.4
0a962052-8f0e-59bd-bf20-1d3af3322bba,towel,7,no_share,somewhat_formal,posterior,0.53,0.81
0a962052-8f0e-59bd-bf20-1d3af3322bba,breakup,8,low_risk_share,somewhat_intimate,prior,0.58,0.34
0a962052-8f0e-59bd-bf20-1d3af3322bba,breakup,8,low_risk_share,somewhat_intimate,posterior,0.6,0.72
0a962052-8f0e-59bd-bf20-1d3af3322bba,sleeping-bag,9,high_risk_share,max_formal,prior,0.73,0.63
0a962052-8f0e-59bd-bf20-1d3af3322bba,sleeping-bag,9,high_risk_share,max_formal,posterior,0.81,0.81
0a962052-8f0e-59bd-bf20-1d3af3322bba,sauna,10,high_risk_share,max_intimate,prior,0.89,0.59
0a962052-8f0e-59bd-bf20-1d3af3322bba,sauna,10,high_risk_share,max_intimate,posterior,0.78,0.6
0a962052-8f0e-59bd-bf20-1d3af3322bba,sunscreen,11,low_risk_share,somewhat_formal,prior,0.62,0.61
0a962052-8f0e-59bd-bf20-1d3af3322bba,sunscreen,11,low_risk_share,somewhat_formal,posterior,0.61,0.38
0a962052-8f0e-59bd-bf20-1d3af3322bba,hairbrush,12,no_share,max_intimate,prior,0.61,0.23
0a962052-8f0e-59bd-bf20-1d3af3322bba,hairbrush,12,no_share,max_intimate,posterior,0.53,0.61
0a962052-8f0e-59bd-bf20-1d3af3322bba,locker-room,13,high_risk_share,somewhat_intimate,prior,0.73,0.4
0a962052-8f0e-59bd-bf20-1d3af3322bba,locker-room,13,high_risk_share,somewhat_intimate,posterior,0.73,0.57
0a962052-8f0e-59bd-bf20-1d3af3322bba,navigation,14,low_risk_share,somewhat_intimate,prior,0.66,0.63
0a962052-8f0e-59bd-bf20-1d3af3322bba,navigation,14,low_risk_share,somewhat_intimate,posterior,0.66,0.85
0a962052-8f0e-59bd-bf20-1d3af3322bba,home,15,high_risk_share,somewhat_formal,prior,0.54,0.36
0a962052-8f0e-59bd-bf20-1d3af3322bba,home,15,high_risk_share,somewhat_formal,posterior,0.59,0.62
5e4aaf2f-a63f-58de-b73b-faa14c072387,navigation,0,low_risk_share,max_formal,prior,0.79,0.2
5e4aaf2f-a63f-58de-b73b-faa14c072387,navigation,0,low_risk_share,max_formal,posterior,0.76,1.0
5e4aaf2f-a63f-58de-b73b-faa14c072387,bed,1,low_risk_share,somewhat_formal,prior,0.71,0.25
5e4aaf2f-a63f-58de-b73b-faa14c072387,bed,1,low_risk_share,somewhat_formal,posterior,0.36,0.0
5e4aaf2f-a63f-58de-b73b-faa14c072387,home,2,no_share,max_intimate,prior,1.0,0.66
5e4aaf2f-a63f-58de-b73b-faa14c072387,home,2,no_share,max_intimate,posterior,0.34,0.57
5e4aaf2f-a63f-58de-b73b-faa14c072387,towel,3,high_risk_share,somewhat_formal,prior,0.59,0.36
5e4aaf2f-a63f-58de-b73b-faa14c072387,towel,3,high_risk_share,somewhat_formal,posterior,0.84,0.67
5e4aaf2f-a63f-58de-b73b-faa14c072387,earbuds,4,no_share,max_formal,prior,0.88,0.39
5e4aaf2f-a63f-58de-b73b-faa14c072387,earbuds,4,no_share,max_formal,posterior,0.8,0.89
5e4aaf2f-a63f-58de-b73b-faa14c072387,gossip,5,high_risk_share,max_formal,prior,0.41,0.73
5e4aaf2f-a63f-58de-b73b-faa14c072387,gossip,5,high_risk_share,max_formal,posterior,0.77,0.83
5e4aaf2f-a63f-58de-b73b-faa14c072387,salary,6,no_share,max_formal,prior,0.66,0.66
5e4aaf2f-a63f-58de-b73b-faa14c072387,salary,6,no_share,max_formal,posterior,0.1,0.73
5e4aaf2f-a63f-58de-b73b-faa14c072387,chapstick,7,low_risk_share,somewhat_formal,prior,0.8,0.4
5e4aaf2f-a63f-58de-b73b-faa14c072387,chapstick,7,low_risk_share,somewhat_formal,posterior,0.9,0.1
5e4aaf2f-a63f-58de-b73b-faa14c072387,harmonica,8,high_risk_share,somewhat_intimate,prior,0.75,0.39
5e4aaf2f-a63f-58de-b73b-faa14c072387,harmonica,8,high_risk_share,somewhat_intimate,posterior,1.0,0.61
5e4aaf2f-a63f-58de-b73b-faa14c072387,sleeping-bag,9,high_risk_share,somewhat_intimate,prior,0.78,0.37
5e4aaf2f-a63f-58de-b73b-faa14c072387,sleeping-bag,9,high_risk_share,somewhat_intimate,posterior,1.0,0.88
5e4aaf2f-a63f-58de-b73b-faa14c072387,breakup,10,high_risk_share,max_intimate,prior,0.6,0.84
5e4aaf2f-a63f-58de-b73b-faa14c072387,breakup,10,high_risk_share,max_intimate,posterior,0.94,0.89
5e4aaf2f-a63f-58de-b73b-faa14c072387,sunscreen,11,no_share,max_intimate,prior,0.86,0.66
5e4aaf2f-a63f-58de-b73b-faa14c072387,sunscreen,11,no_share,max_intimate,posterior,0.06,0.59
5e4aaf2f-a63f-58de-b73b-faa14c072387,hairbrush,12,no_share,somewhat_intimate,prior,0.88,0.65
5e4aaf2f-a63f-58de-b73b-faa14c072387,hairbrush,12,no_share,somewhat_intimate,posterior,0.55,0.86
5e4aaf2f-a63f-58de-b73b-faa14c072387,blanket,13,no_share,somewhat_formal,prior,0.55,0.6
5e4aaf2f-a63f-58de-b73b-faa14c072387,blanket,13,no_share,somewhat_formal,posterior,0.44,0.84
5e4aaf2f-a63f-58de-b73b-faa14c072387,sauna,14,low_risk_share,max_intimate,prior,0.68,0.4
5e4aaf2f-a63f-58de-b73b-faa14c072387,sauna,14,low_risk_share,max_intimate,posterior,0.72,0.31
5e4aaf2f-a63f-58de-b73b-faa14c072387,locker-room,15,low_risk_share,somewhat_intimate,prior,0.76,0.63
5e4aaf2f-a63f-58de-b73b-faa14c072387,locker-room,15,low_risk_share,somewhat_intimate,posterior,0.86,0.11
e283e1bb-89c6-5a83-9439-5ea4737bafb3,earbuds,0,no_share,max_formal,prior,1.0,0.82
e283e1bb-89c6-5a83-9439-5ea4737bafb3,earbuds,0,no_share,max_formal,posterior,1.0,0.88
e283e1bb-89c6-5a83-9439-5ea4737bafb3,bed,1,high_risk_share,max_formal,prior,1.0,0.09
e283e1bb-89c6-5a83-9439-5ea4737bafb3,bed,1,high_risk_share,max_formal,posterior,1.0,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,locker-room,2,low_risk_share,somewhat_intimate,prior,0.78,0.75
e283e1bb-89c6-5a83-9439-5ea4737bafb3,locker-room,2,low_risk_share,somewhat_intimate,posterior,0.96,0.97
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sunscreen,3,no_share,max_intimate,prior,1.0,0.72
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sunscreen,3,no_share,max_intimate,posterior,0.05,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,gossip,4,high_risk_share,somewhat_intimate,prior,1.0,0.07
e283e1bb-89c6-5a83-9439-5ea4737bafb3,gossip,4,high_risk_share,somewhat_intimate,posterior,1.0,0.86
e283e1bb-89c6-5a83-9439-5ea4737bafb3,navigation,5,high_risk_share,somewhat_formal,prior,0.8,0.77
e283e1bb-89c6-5a83-9439-5ea4737bafb3,navigation,5,high_risk_share,somewhat_formal,posterior,1.0,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,harmonica,6,low_risk_share,max_intimate,prior,0.36,0.3
e283e1bb-89c6-5a83-9439-5ea4737bafb3,harmonica,6,low_risk_share,max_intimate,posterior,0.97,0.02
e283e1bb-89c6-5a83-9439-5ea4737bafb3,chapstick,7,low_risk_share,somewhat_formal,prior,1.0,0.13
e283e1bb-89c6-5a83-9439-5ea4737bafb3,chapstick,7,low_risk_share,somewhat_formal,posterior,1.0,0.1
e283e1bb-89c6-5a83-9439-5ea4737bafb3,breakup,8,low_risk_share,max_formal,prior,0.17,0.8
e283e1bb-89c6-5a83-9439-5ea4737bafb3,breakup,8,low_risk_share,max_formal,posterior,1.0,0.28
e283e1bb-89c6-5a83-9439-5ea4737bafb3,home,9,no_share,somewhat_intimate,prior,0.25,0.06
e283e1bb-89c6-5a83-9439-5ea4737bafb3,home,9,no_share,somewhat_intimate,posterior,0.08,0.83
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sleeping-bag,10,no_share,max_formal,prior,1.0,0.74
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sleeping-bag,10,no_share,max_formal,posterior,1.0,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,hairbrush,11,low_risk_share,somewhat_formal,prior,1.0,0.91
e283e1bb-89c6-5a83-9439-5ea4737bafb3,hairbrush,11,low_risk_share,somewhat_formal,posterior,1.0,0.85
e283e1bb-89c6-5a83-9439-5ea4737bafb3,towel,12,high_risk_share,max_intimate,prior,1.0,0.22
e283e1bb-89c6-5a83-9439-5ea4737bafb3,towel,12,high_risk_share,max_intimate,posterior,1.0,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sauna,13,no_share,somewhat_formal,prior,1.0,0.8
e283e1bb-89c6-5a83-9439-5ea4737bafb3,sauna,13,no_share,somewhat_formal,posterior,0.77,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,salary,14,no_share,max_intimate,prior,1.0,0.97
e283e1bb-89c6-5a83-9439-5ea4737bafb3,salary,14,no_share,max_intimate,posterior,0.88,1.0
e283e1bb-89c6-5a83-9439-5ea4737bafb3,blanket,15,high_risk_share,somewhat_intimate,prior,1.0,0.71
e283e1bb-89c6-5a83-9439-5ea4737bafb3,blanket,15,high_risk_share,somewhat_intimate,posterior,1.0,0.92
faca052d-4569-571d-b308-b834435f1826,blanket,0,high_risk_share,max_formal,prior,0.91,0.52
faca052d-4569-571d-b308-b834435f1826,blanket,0,high_risk_share,max_formal,posterior,0.93,0.79
faca052d-4569-571d-b308-b834435f1826,sunscreen,1,high_risk_share,max_intimate,prior,0.92,0.51
faca052d-4569-571d-b308-b834435f1826,sunscreen,1,high_risk_share,max_intimate,posterior,0.96,0.82
faca052d-4569-571d-b308-b834435f1826,towel,2,low_risk_share,max_formal,prior,0.95,0.52
faca052d-4569-571d-b308-b834435f1826,towel,2,low_risk_share,max_formal,posterior,0.98,0.86
faca052d-4569-571d-b308-b834435f1826,home,3,high_risk_share,somewhat_intimate,prior,0.62,0.51
faca052d-4569-571d-b308-b834435f1826,home,3,high_risk_share,somewhat_intimate,posterior,0.64,0.83
faca052d-4569-571d-b308-b834435f1826,gossip,4,no_share,somewhat_formal,prior,0.68,0.51
faca052d-4569-571d-b308-b834435f1826,gossip,4,no_share,somewhat_formal,posterior,0.37,0.9
faca052d-4569-571d-b308-b834435f1826,locker-room,5,no_share,max_intimate,prior,0.86,0.51
faca052d-4569-571d-b308-b834435f1826,locker-room,5,no_share,max_intimate,posterior,0.41,0.83
faca052d-4569-571d-b308-b834435f1826,hairbrush,6,low_risk_share,max_formal,prior,0.95,0.51
faca052d-4569-571d-b308-b834435f1826,hairbrush,6,low_risk_share,max_formal,posterior,0.98,0.07
faca052d-4569-571d-b308-b834435f1826,breakup,7,low_risk_share,somewhat_intimate,prior,0.81,0.51
faca052d-4569-571d-b308-b834435f1826,breakup,7,low_risk_share,somewhat_intimate,posterior,0.91,0.09
faca052d-4569-571d-b308-b834435f1826,chapstick,8,no_share,somewhat_intimate,prior,0.88,0.15
faca052d-4569-571d-b308-b834435f1826,chapstick,8,no_share,somewhat_intimate,posterior,0.3,0.87
faca052d-4569-571d-b308-b834435f1826,salary,9,low_risk_share,max_intimate,prior,0.94,0.12
faca052d-4569-571d-b308-b834435f1826,salary,9,low_risk_share,max_intimate,posterior,0.92,0.09
faca052d-4569-571d-b308-b834435f1826,bed,10,low_risk_share,somewhat_formal,prior,0.51,0.09
faca052d-4569-571d-b308-b834435f1826,bed,10,low_risk_share,somewhat_formal,posterior,0.91,0.06
faca052d-4569-571d-b308-b834435f1826,sleeping-bag,11,no_share,somewhat_intimate,prior,0.91,0.11
faca052d-4569-571d-b308-b834435f1826,sleeping-bag,11,no_share,somewhat_intimate,posterior,0.35,0.91
faca052d-4569-571d-b308-b834435f1826,navigation,12,high_risk_share,somewhat_formal,prior,0.51,0.52
faca052d-4569-571d-b308-b834435f1826,navigation,12,high_risk_share,somewhat_formal,posterior,0.51,0.52
faca052d-4569-571d-b308-b834435f1826,earbuds,13,no_share,max_formal,prior,0.52,0.51
faca052d-4569-571d-b308-b834435f1826,earbuds,13,no_share,max_formal,posterior,0.51,0.52
faca052d-4569-571d-b308-b834435f1826,sauna,14,high_risk_share,somewhat_formal,prior,0.52,0.51
faca052d-4569-571d-b308-b834435f1826,sauna,14,high_risk_share,somewhat_formal,posterior,0.52,0.54
faca052d-4569-571d-b308-b834435f1826,harmonica,15,low_risk_share,max_intimate,prior,0.52,0.51
faca052d-4569-571d-b308-b834435f1826,harmonica,15,low_risk_share,max_intimate,posterior,0.51,0.52
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sunscreen,0,high_risk_share,somewhat_formal,prior,0.83,0.72
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sunscreen,0,high_risk_share,somewhat_formal,posterior,0.86,0.72
e716d8f8-dc5e-5d52-b784-7aa007a97d09,chapstick,1,low_risk_share,somewhat_formal,prior,0.74,0.65
e716d8f8-dc5e-5d52-b784-7aa007a97d09,chapstick,1,low_risk_share,somewhat_formal,posterior,0.72,0.8
e716d8f8-dc5e-5d52-b784-7aa007a97d09,earbuds,2,no_share,somewhat_intimate,prior,0.79,0.53
e716d8f8-dc5e-5d52-b784-7aa007a97d09,earbuds,2,no_share,somewhat_intimate,posterior,0.71,0.73
e716d8f8-dc5e-5d52-b784-7aa007a97d09,locker-room,3,no_share,max_formal,prior,0.77,0.61
e716d8f8-dc5e-5d52-b784-7aa007a97d09,locker-room,3,no_share,max_formal,posterior,0.72,0.79
e716d8f8-dc5e-5d52-b784-7aa007a97d09,home,4,no_share,somewhat_intimate,prior,0.66,0.57
e716d8f8-dc5e-5d52-b784-7aa007a97d09,home,4,no_share,somewhat_intimate,posterior,0.44,0.74
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sauna,5,low_risk_share,max_formal,prior,0.8,0.56
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sauna,5,low_risk_share,max_formal,posterior,0.89,0.79
e716d8f8-dc5e-5d52-b784-7aa007a97d09,navigation,6,high_risk_share,max_formal,prior,0.76,0.6
e716d8f8-dc5e-5d52-b784-7aa007a97d09,navigation,6,high_risk_share,max_formal,posterior,0.81,0.67
e716d8f8-dc5e-5d52-b784-7aa007a97d09,breakup,7,low_risk_share,max_formal,prior,0.59,0.59
e716d8f8-dc5e-5d52-b784-7aa007a97d09,breakup,7,low_risk_share,max_formal,posterior,0.68,0.81
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sleeping-bag,8,high_risk_share,somewhat_formal,prior,0.87,0.62
e716d8f8-dc5e-5d52-b784-7aa007a97d09,sleeping-bag,8,high_risk_share,somewhat_formal,posterior,0.95,0.85
e716d8f8-dc5e-5d52-b784-7aa007a97d09,bed,9,no_share,max_intimate,prior,0.83,0.65
e716d8f8-dc5e-5d52-b784-7aa007a97d09,bed,9,no_share,max_intimate,posterior,0.84,0.75
e716d8f8-dc5e-5d52-b784-7aa007a97d09,salary,10,high_risk_share,somewhat_intimate,prior,0.77,0.6
e716d8f8-dc5e-5d52-b784-7aa007a97d09,salary,10,high_risk_share,somewhat_intimate,posterior,0.9,0.83
e716d8f8-dc5e-5d52-b784-7aa007a97d09,blanket,11,no_share,somewhat_formal,prior,1.0,0.5
e716d8f8-dc5e-5d52-b784-7aa007a97d09,blanket,11,no_share,somewhat_formal,posterior,0.49,0.5
e716d8f8-dc5e-5d52-b784-7aa007a97d09,hairbrush,12,low_risk_share,max_intimate,prior,1.0,0.51
e716d8f8-dc5e-5d52-b784-7aa007a97d09,hairbrush,12,low_risk_share,max_intimate,posterior,1.0,1.0
e716d8f8-dc5e-5d52-b784-7aa007a97d09,gossip,13,low_risk_share,max_intimate,prior,1.0,0.5
e716d8f8-dc5e-5d52-b784-7aa007a97d09,gossip,13,low_risk_share,max_intimate,posterior,1.0,1.0
e716d8f8-dc5e-5d52-b784-7aa007a97d09,harmonica,14,high_risk_share,max_intimate,prior,0.49,0.5
e716d8f8-dc5e-5d52-b784-7aa007a97d09,harmonica,14,high_risk_share,max_intimate,posterior,1.0,1.0
e716d8f8-dc5e-5d52-b784-7aa007a97d09,towel,15,low_risk_share,somewhat_intimate,prior,1.0,0.5
e716d8f8-dc5e-5d52-b784-7aa007a97d09,towel,15,low_risk_share,somewhat_intimate,posterior,1.0,0.0
34d5e951-7206-5ce6-89e7-b35dd23eb28e,blanket,0,high_risk_share,max_intimate,prior,0.92,0.74
34d5e951-7206-5ce6-89e7-b35dd23eb28e,blanket,0,high_risk_share,max_intimate,posterior,1.0,0.96
34d5e951-7206-5ce6-89e7-b35dd23eb28e,bed,1,high_risk_share,somewhat_formal,prior,0.74,0.12
34d5e951-7206-5ce6-89e7-b35dd23eb28e,bed,1,high_risk_share,somewhat_formal,posterior,0.93,0.83
34d5e951-7206-5ce6-89e7-b35dd23eb28e,earbuds,2,low_risk_share,max_intimate,prior,0.87,0.13
34d5e951-7206-5ce6-89e7-b35dd23eb28e,earbuds,2,low_risk_share,max_intimate,posterior,0.89,0.09
34d5e951-7206-5ce6-89e7-b35dd23eb28e,sauna,3,high_risk_share,somewhat_formal,prior,0.79,0.8
34d5e951-7206-5ce6-89e7-b35dd23eb28e,sauna,3,high_risk_share,somewhat_formal,posterior,0.98,0.51
34d5e951-7206-5ce6-89e7-b35dd23eb28e,hairbrush,4,high_risk_share,somewhat_intimate,prior,0.94,0.13
34d5e951-7206-5ce6-89e7-b35dd23eb28e,hairbrush,4,high_risk_share,somewhat_intimate,posterior,0.94,0.16
34d5e951-7206-5ce6-89e7-b35dd23eb28e,home,5,low_risk_share,max_intimate,prior,0.81,0.82
34d5e951-7206-5ce6-89e7-b35dd23eb28e,home,5,low_risk_share,max_intimate,posterior,0.84,0.69
34d5e951-7206-5ce6-89e7-b35dd23eb28e,sleeping-bag,6,no_share,somewhat_intimate,prior,0.95,0.1
34d5e951-7206-5ce6-89e7-b35dd23eb28e,sleeping-bag,6,no_share,somewhat_intimate,posterior,0.6,0.71
34d5e951-7206-5ce6-89e7-b35dd23eb28e,navigation,7,no_share,max_intimate,prior,0.82,0.77
34d5e951-7206-5ce6-89e7-b35dd23eb28e,navigation,7,no_share,max_intimate,posterior,0.14,0.51
34d5e951-7206-5ce6-89e7-b35dd23eb28e,locker-room,8,low_risk_share,max_formal,prior,0.7,0.15
34d5e951-7206-5ce6-89e7-b35dd23eb28e,locker-room,8,low_risk_share,max_formal,posterior,0.77,0.22
34d5e951-7206-5ce6-89e7-b35dd23eb28e,breakup,9,low_risk_share,somewhat_intimate,prior,0.96,0.89
34d5e951-7206-5ce6-89e7-b35dd23eb28e,breakup,9,low_risk_share,somewhat_intimate,posterior,0.3,0.2
