subject_id,scenario_label,closeness_condition,closeness,action,likert_rating,p_action
25c63295-b437-58f7-b51d-975437e21ece,driving,close,2,0,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,driving,close,2,1,6,0.5
25c63295-b437-58f7-b51d-975437e21ece,driving,close,2,2,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,driving,close,2,3,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,fair,extremely_close,3,0,5,0.3333333333333333
25c63295-b437-58f7-b51d-975437e21ece,fair,extremely_close,3,1,7,0.4666666666666667
25c63295-b437-58f7-b51d-975437e21ece,fair,extremely_close,3,2,1,0.06666666666666667
25c63295-b437-58f7-b51d-975437e21ece,fair,extremely_close,3,3,2,0.13333333333333333
25c63295-b437-58f7-b51d-975437e21ece,gala,somewhat_close,1,0,7,0.4666666666666667
25c63295-b437-58f7-b51d-975437e21ece,gala,somewhat_close,1,1,2,0.13333333333333333
25c63295-b437-58f7-b51d-975437e21ece,gala,somewhat_close,1,2,5,0.3333333333333333
25c63295-b437-58f7-b51d-975437e21ece,gala,somewhat_close,1,3,1,0.06666666666666667
25c63295-b437-58f7-b51d-975437e21ece,cooking,extremely_close,3,0,1,0.08333333333333333
25c63295-b437-58f7-b51d-975437e21ece,cooking,extremely_close,3,1,7,0.5833333333333334
25c63295-b437-58f7-b51d-975437e21ece,cooking,extremely_close,3,2,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,cooking,extremely_close,3,3,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,soup,close,2,0,7,0.6363636363636364
25c63295-b437-58f7-b51d-975437e21ece,soup,close,2,1,2,0.18181818181818182
25c63295-b437-58f7-b51d-975437e21ece,soup,close,2,2,1,0.09090909090909091
25c63295-b437-58f7-b51d-975437e21ece,soup,close,2,3,1,0.09090909090909091
25c63295-b437-58f7-b51d-975437e21ece,conference,somewhat_close,1,0,2,0.13333333333333333
25c63295-b437-58f7-b51d-975437e21ece,conference,somewhat_close,1,1,6,0.4
25c63295-b437-58f7-b51d-975437e21ece,conference,somewhat_close,1,2,5,0.3333333333333333
25c63295-b437-58f7-b51d-975437e21ece,conference,somewhat_close,1,3,2,0.13333333333333333
25c63295-b437-58f7-b51d-975437e21ece,hike,not_close,0,0,6,0.5454545454545454
25c63295-b437-58f7-b51d-975437e21ece,hike,not_close,0,1,3,0.2727272727272727
25c63295-b437-58f7-b51d-975437e21ece,hike,not_close,0,2,1,0.09090909090909091
25c63295-b437-58f7-b51d-975437e21ece,hike,not_close,0,3,1,0.09090909090909091
25c63295-b437-58f7-b51d-975437e21ece,wedding,somewhat_close,1,0,7,0.5833333333333334
25c63295-b437-58f7-b51d-975437e21ece,wedding,somewhat_close,1,1,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,wedding,somewhat_close,1,2,2,0.16666666666666666
25c63295-b437-58f7-b51d-975437e21ece,wedding,somewhat_close,1,3,1,0.08333333333333333
25c63295-b437-58f7-b51d-975437e21ece,brunch,not_close,0,0,7,0.4375
25c63295-b437-58f7-b51d-975437e21ece,brunch,not_close,0,1,5,0.3125
25c63295-b437-58f7-b51d-975437e21ece,brunch,not_close,0,2,2,0.125
25c63295-b437-58f7-b51d-975437e21ece,brunch,not_close,0,3,2,0.125
25c63295-b437-58f7-b51d-975437e21ece,birthday,extremely_close,3,0,5,0.2631578947368421
25c63295-b437-58f7-b51d-975437e21ece,birthday,extremely_close,3,1,7,0.3684210526315789
25c63295-b437-58f7-b51d-975437e21ece,birthday,extremely_close,3,2,6,0.3157894736842105
25c63295-b437-58f7-b51d-975437e21ece,birthday,extremely_close,3,3,1,0.05263157894736842
25c63295-b437-58f7-b51d-975437e21ece,crabs,close,2,0,2,0.4
25c63295-b437-58f7-b51d-975437e21ece,crabs,close,2,1,1,0.2
25c63295-b437-58f7-b51d-975437e21ece,crabs,close,2,2,1,0.2
25c63295-b437-58f7-b51d-975437e21ece,crabs,close,2,3,1,0.2
25c63295-b437-58f7-b51d-975437e21ece,social,not_close,0,0,1,0.1111111111111111
25c63295-b437-58f7-b51d-975437e21ece,social,not_close,0,1,6,0.6666666666666666
25c63295-b437-58f7-b51d-975437e21ece,social,not_close,0,2,1,0.1111111111111111
25c63295-b437-58f7-b51d-975437e21ece,social,not_close,0,3,1,0.1111111111111111
25c63295-b437-58f7-b51d-975437e21ece,basketball,extremely_close,3,0,2,0.18181818181818182
25c63295-b437-58f7-b51d-975437e21ece,basketball,extremely_close,3,1,7,0.6363636363636364
25c63295-b437-58f7-b51d-975437e21ece,basketball,extremely_close,3,2,1,0.09090909090909091
25c63295-b437-58f7-b51d-975437e21ece,basketball,extremely_close,3,3,1,0.09090909090909091
f0268601-e8cf-58a0-a40d-7446b1e197ca,brunch,close,2,0,1,0.07692307692307693
f0268601-e8cf-58a0-a40d-7446b1e197ca,brunch,close,2,1,5,0.38461538461538464
f0268601-e8cf-58a0-a40d-7446b1e197ca,brunch,close,2,2,5,0.38461538461538464
f0268601-e8cf-58a0-a40d-7446b1e197ca,brunch,close,2,3,2,0.15384615384615385
f0268601-e8cf-58a0-a40d-7446b1e197ca,social,somewhat_close,1,0,7,0.4375
f0268601-e8cf-58a0-a40d-7446b1e197ca,social,somewhat_close,1,1,5,0.3125
f0268601-e8cf-58a0-a40d-7446b1e197ca,social,somewhat_close,1,2,3,0.1875
f0268601-e8cf-58a0-a40d-7446b1e197ca,social,somewhat_close,1,3,1,0.0625
f0268601-e8cf-58a0-a40d-7446b1e197ca,birthday,not_close,0,0,1,0.07142857142857142
f0268601-e8cf-58a0-a40d-7446b1e197ca,birthday,not_close,0,1,7,0.5
f0268601-e8cf-58a0-a40d-7446b1e197ca,birthday,not_close,0,2,5,0.35714285714285715
f0268601-e8cf-58a0-a40d-7446b1e197ca,birthday,not_close,0,3,1,0.07142857142857142
f0268601-e8cf-58a0-a40d-7446b1e197ca,wedding,extremely_close,3,0,4,0.19047619047619047
f0268601-e8cf-58a0-a40d-7446b1e197ca,wedding,extremely_close,3,1,5,0.23809523809523808
f0268601-e8cf-58a0-a40d-7446b1e197ca,wedding,extremely_close,3,2,5,0.23809523809523808
f0268601-e8cf-58a0-a40d-7446b1e197ca,wedding,extremely_close,3,3,7,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,conference,somewhat_close,1,0,4,0.23529411764705882
f0268601-e8cf-58a0-a40d-7446b1e197ca,conference,somewhat_close,1,1,5,0.29411764705882354
f0268601-e8cf-58a0-a40d-7446b1e197ca,conference,somewhat_close,1,2,6,0.35294117647058826
f0268601-e8cf-58a0-a40d-7446b1e197ca,conference,somewhat_close,1,3,2,0.11764705882352941
f0268601-e8cf-58a0-a40d-7446b1e197ca,fair,extremely_close,3,0,1,0.058823529411764705
f0268601-e8cf-58a0-a40d-7446b1e197ca,fair,extremely_close,3,1,3,0.17647058823529413
f0268601-e8cf-58a0-a40d-7446b1e197ca,fair,extremely_close,3,2,6,0.35294117647058826
f0268601-e8cf-58a0-a40d-7446b1e197ca,fair,extremely_close,3,3,7,0.4117647058823529
f0268601-e8cf-58a0-a40d-7446b1e197ca,crabs,close,2,0,2,0.13333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,crabs,close,2,1,5,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,crabs,close,2,2,3,0.2
f0268601-e8cf-58a0-a40d-7446b1e197ca,crabs,close,2,3,5,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,drinks,close,2,0,1,0.07692307692307693
f0268601-e8cf-58a0-a40d-7446b1e197ca,drinks,close,2,1,5,0.38461538461538464
f0268601-e8cf-58a0-a40d-7446b1e197ca,drinks,close,2,2,1,0.07692307692307693
f0268601-e8cf-58a0-a40d-7446b1e197ca,drinks,close,2,3,6,0.46153846153846156
f0268601-e8cf-58a0-a40d-7446b1e197ca,dip,somewhat_close,1,0,5,0.25
f0268601-e8cf-58a0-a40d-7446b1e197ca,dip,somewhat_close,1,1,7,0.35
f0268601-e8cf-58a0-a40d-7446b1e197ca,dip,somewhat_close,1,2,5,0.25
f0268601-e8cf-58a0-a40d-7446b1e197ca,dip,somewhat_close,1,3,3,0.15
f0268601-e8cf-58a0-a40d-7446b1e197ca,oysters,not_close,0,0,7,0.3684210526315789
f0268601-e8cf-58a0-a40d-7446b1e197ca,oysters,not_close,0,1,5,0.2631578947368421
f0268601-e8cf-58a0-a40d-7446b1e197ca,oysters,not_close,0,2,4,0.21052631578947367
f0268601-e8cf-58a0-a40d-7446b1e197ca,oysters,not_close,0,3,3,0.15789473684210525
f0268601-e8cf-58a0-a40d-7446b1e197ca,gala,close,2,0,1,0.05
f0268601-e8cf-58a0-a40d-7446b1e197ca,gala,close,2,1,7,0.35
f0268601-e8cf-58a0-a40d-7446b1e197ca,gala,close,2,2,7,0.35
f0268601-e8cf-58a0-a40d-7446b1e197ca,gala,close,2,3,5,0.25
f0268601-e8cf-58a0-a40d-7446b1e197ca,soup,not_close,0,0,7,0.6363636363636364
f0268601-e8cf-58a0-a40d-7446b1e197ca,soup,not_close,0,1,2,0.18181818181818182
f0268601-e8cf-58a0-a40d-7446b1e197ca,soup,not_close,0,2,1,0.09090909090909091
f0268601-e8cf-58a0-a40d-7446b1e197ca,soup,not_close,0,3,1,0.09090909090909091
f0268601-e8cf-58a0-a40d-7446b1e197ca,driving,extremely_close,3,0,1,0.047619047619047616
f0268601-e8cf-58a0-a40d-7446b1e197ca,driving,extremely_close,3,1,6,0.2857142857142857
f0268601-e8cf-58a0-a40d-7446b1e197ca,driving,extremely_close,3,2,7,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,driving,extremely_close,3,3,7,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,hike,not_close,0,0,5,0.35714285714285715
f0268601-e8cf-58a0-a40d-7446b1e197ca,hike,not_close,0,1,6,0.42857142857142855
f0268601-e8cf-58a0-a40d-7446b1e197ca,hike,not_close,0,2,2,0.14285714285714285
f0268601-e8cf-58a0-a40d-7446b1e197ca,hike,not_close,0,3,1,0.07142857142857142
f0268601-e8cf-58a0-a40d-7446b1e197ca,cooking,somewhat_close,1,0,1,0.09090909090909091
f0268601-e8cf-58a0-a40d-7446b1e197ca,cooking,somewhat_close,1,1,7,0.6363636363636364
f0268601-e8cf-58a0-a40d-7446b1e197ca,cooking,somewhat_close,1,2,2,0.18181818181818182
f0268601-e8cf-58a0-a40d-7446b1e197ca,cooking,somewhat_close,1,3,1,0.09090909090909091
f0268601-e8cf-58a0-a40d-7446b1e197ca,basketball,extremely_close,3,0,3,0.16666666666666666
f0268601-e8cf-58a0-a40d-7446b1e197ca,basketball,extremely_close,3,1,2,0.1111111111111111
f0268601-e8cf-58a0-a40d-7446b1e197ca,basketball,extremely_close,3,2,6,0.3333333333333333
f0268601-e8cf-58a0-a40d-7446b1e197ca,basketball,extremely_close,3,3,7,0.3888888888888889
af0133cb-74e3-5d50-a228-5b8935751d0d,wedding,not_close,0,0,7,0.7
af0133cb-74e3-5d50-a228-5b8935751d0d,wedding,not_close,0,1,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,wedding,not_close,0,2,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,wedding,not_close,0,3,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,dip,close,2,0,6,0.375
af0133cb-74e3-5d50-a228-5b8935751d0d,dip,close,2,1,6,0.375
af0133cb-74e3-5d50-a228-5b8935751d0d,dip,close,2,2,2,0.125
af0133cb-74e3-5d50-a228-5b8935751d0d,dip,close,2,3,2,0.125
af0133cb-74e3-5d50-a228-5b8935751d0d,conference,somewhat_close,1,0,5,0.38461538461538464
af0133cb-74e3-5d50-a228-5b8935751d0d,conference,somewhat_close,1,1,6,0.46153846153846156
af0133cb-74e3-5d50-a228-5b8935751d0d,conference,somewhat_close,1,2,1,0.07692307692307693
af0133cb-74e3-5d50-a228-5b8935751d0d,conference,somewhat_close,1,3,1,0.07692307692307693
af0133cb-74e3-5d50-a228-5b8935751d0d,fair,extremely_close,3,0,2,0.2222222222222222
af0133cb-74e3-5d50-a228-5b8935751d0d,fair,extremely_close,3,1,5,0.5555555555555556
af0133cb-74e3-5d50-a228-5b8935751d0d,fair,extremely_close,3,2,1,0.1111111111111111
af0133cb-74e3-5d50-a228-5b8935751d0d,fair,extremely_close,3,3,1,0.1111111111111111
af0133cb-74e3-5d50-a228-5b8935751d0d,brunch,somewhat_close,1,0,5,0.38461538461538464
af0133cb-74e3-5d50-a228-5b8935751d0d,brunch,somewhat_close,1,1,5,0.38461538461538464
af0133cb-74e3-5d50-a228-5b8935751d0d,brunch,somewhat_close,1,2,1,0.07692307692307693
af0133cb-74e3-5d50-a228-5b8935751d0d,brunch,somewhat_close,1,3,2,0.15384615384615385
af0133cb-74e3-5d50-a228-5b8935751d0d,gala,extremely_close,3,0,2,0.11764705882352941
af0133cb-74e3-5d50-a228-5b8935751d0d,gala,extremely_close,3,1,7,0.4117647058823529
af0133cb-74e3-5d50-a228-5b8935751d0d,gala,extremely_close,3,2,7,0.4117647058823529
af0133cb-74e3-5d50-a228-5b8935751d0d,gala,extremely_close,3,3,1,0.058823529411764705
af0133cb-74e3-5d50-a228-5b8935751d0d,birthday,somewhat_close,1,0,6,0.4
af0133cb-74e3-5d50-a228-5b8935751d0d,birthday,somewhat_close,1,1,6,0.4
af0133cb-74e3-5d50-a228-5b8935751d0d,birthday,somewhat_close,1,2,2,0.13333333333333333
af0133cb-74e3-5d50-a228-5b8935751d0d,birthday,somewhat_close,1,3,1,0.06666666666666667
af0133cb-74e3-5d50-a228-5b8935751d0d,soup,not_close,0,0,7,0.7
af0133cb-74e3-5d50-a228-5b8935751d0d,soup,not_close,0,1,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,soup,not_close,0,2,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,soup,not_close,0,3,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,drinks,close,2,0,6,0.42857142857142855
af0133cb-74e3-5d50-a228-5b8935751d0d,drinks,close,2,1,5,0.35714285714285715
af0133cb-74e3-5d50-a228-5b8935751d0d,drinks,close,2,2,2,0.14285714285714285
af0133cb-74e3-5d50-a228-5b8935751d0d,drinks,close,2,3,1,0.07142857142857142
af0133cb-74e3-5d50-a228-5b8935751d0d,hike,extremely_close,3,0,6,0.42857142857142855
af0133cb-74e3-5d50-a228-5b8935751d0d,hike,extremely_close,3,1,5,0.35714285714285715
af0133cb-74e3-5d50-a228-5b8935751d0d,hike,extremely_close,3,2,2,0.14285714285714285
af0133cb-74e3-5d50-a228-5b8935751d0d,hike,extremely_close,3,3,1,0.07142857142857142
af0133cb-74e3-5d50-a228-5b8935751d0d,cooking,close,2,0,1,0.09090909090909091
af0133cb-74e3-5d50-a228-5b8935751d0d,cooking,close,2,1,7,0.6363636363636364
af0133cb-74e3-5d50-a228-5b8935751d0d,cooking,close,2,2,2,0.18181818181818182
af0133cb-74e3-5d50-a228-5b8935751d0d,cooking,close,2,3,1,0.09090909090909091
af0133cb-74e3-5d50-a228-5b8935751d0d,driving,extremely_close,3,0,6,0.2727272727272727
af0133cb-74e3-5d50-a228-5b8935751d0d,driving,extremely_close,3,1,6,0.2727272727272727
af0133cb-74e3-5d50-a228-5b8935751d0d,driving,extremely_close,3,2,6,0.2727272727272727
af0133cb-74e3-5d50-a228-5b8935751d0d,driving,extremely_close,3,3,4,0.18181818181818182
af0133cb-74e3-5d50-a228-5b8935751d0d,basketball,somewhat_close,1,0,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,basketball,somewhat_close,1,1,7,0.7
af0133cb-74e3-5d50-a228-5b8935751d0d,basketball,somewhat_close,1,2,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,basketball,somewhat_close,1,3,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,oysters,not_close,0,0,7,0.7
af0133cb-74e3-5d50-a228-5b8935751d0d,oysters,not_close,0,1,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,oysters,not_close,0,2,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,oysters,not_close,0,3,1,0.1
af0133cb-74e3-5d50-a228-5b8935751d0d,crabs,close,2,0,1,0.1111111111111111
af0133cb-74e3-5d50-a228-5b8935751d0d,crabs,close,2,1,6,0.6666666666666666
af0133cb-74e3-5d50-a228-5b8935751d0d,crabs,close,2,2,1,0.1111111111111111
af0133cb-74e3-5d50-a228-5b8935751d0d,crabs,close,2,3,1,0.1111111111111111
af0133cb-74e3-5d50-a228-5b8935751d0d,social,not_close,0,0,4,0.5714285714285714
af0133cb-74e3-5d50-a228-5b8935751d0d,social,not_close,0,1,1,0.14285714285714285
af0133cb-74e3-5d50-a228-5b8935751d0d,social,not_close,0,2,1,0.14285714285714285
af0133cb-74e3-5d50-a228-5b8935751d0d,social,not_close,0,3,1,0.14285714285714285
48f92fe5-300e-51f5-9425-a3f74a4c54e2,hike,extremely_close,3,0,6,0.5
48f92fe5-300e-51f5-9425-a3f74a4c54e2,hike,extremely_close,3,1,3,0.25
48f92fe5-300e-51f5-9425-a3f74a4c54e2,hike,extremely_close,3,2,2,0.16666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,hike,extremely_close,3,3,1,0.08333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,dip,somewhat_close,1,0,6,0.3333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,dip,somewhat_close,1,1,6,0.3333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,dip,somewhat_close,1,2,5,0.2777777777777778
48f92fe5-300e-51f5-9425-a3f74a4c54e2,dip,somewhat_close,1,3,1,0.05555555555555555
48f92fe5-300e-51f5-9425-a3f74a4c54e2,drinks,not_close,0,0,7,0.3333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,drinks,not_close,0,1,6,0.2857142857142857
48f92fe5-300e-51f5-9425-a3f74a4c54e2,drinks,not_close,0,2,4,0.19047619047619047
48f92fe5-300e-51f5-9425-a3f74a4c54e2,drinks,not_close,0,3,4,0.19047619047619047
48f92fe5-300e-51f5-9425-a3f74a4c54e2,cooking,close,2,0,2,0.10526315789473684
48f92fe5-300e-51f5-9425-a3f74a4c54e2,cooking,close,2,1,7,0.3684210526315789
48f92fe5-300e-51f5-9425-a3f74a4c54e2,cooking,close,2,2,5,0.2631578947368421
48f92fe5-300e-51f5-9425-a3f74a4c54e2,cooking,close,2,3,5,0.2631578947368421
48f92fe5-300e-51f5-9425-a3f74a4c54e2,basketball,close,2,0,6,0.4
48f92fe5-300e-51f5-9425-a3f74a4c54e2,basketball,close,2,1,5,0.3333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,basketball,close,2,2,2,0.13333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,basketball,close,2,3,2,0.13333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,fair,close,2,0,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,fair,close,2,1,5,0.29411764705882354
48f92fe5-300e-51f5-9425-a3f74a4c54e2,fair,close,2,2,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,fair,close,2,3,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,brunch,extremely_close,3,0,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,brunch,extremely_close,3,1,5,0.29411764705882354
48f92fe5-300e-51f5-9425-a3f74a4c54e2,brunch,extremely_close,3,2,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,brunch,extremely_close,3,3,4,0.23529411764705882
48f92fe5-300e-51f5-9425-a3f74a4c54e2,social,extremely_close,3,0,5,0.5555555555555556
48f92fe5-300e-51f5-9425-a3f74a4c54e2,social,extremely_close,3,1,1,0.1111111111111111
48f92fe5-300e-51f5-9425-a3f74a4c54e2,social,extremely_close,3,2,2,0.2222222222222222
48f92fe5-300e-51f5-9425-a3f74a4c54e2,social,extremely_close,3,3,1,0.1111111111111111
48f92fe5-300e-51f5-9425-a3f74a4c54e2,crabs,somewhat_close,1,0,2,0.2
48f92fe5-300e-51f5-9425-a3f74a4c54e2,crabs,somewhat_close,1,1,5,0.5
48f92fe5-300e-51f5-9425-a3f74a4c54e2,crabs,somewhat_close,1,2,1,0.1
48f92fe5-300e-51f5-9425-a3f74a4c54e2,crabs,somewhat_close,1,3,2,0.2
48f92fe5-300e-51f5-9425-a3f74a4c54e2,gala,not_close,0,0,2,0.11764705882352941
48f92fe5-300e-51f5-9425-a3f74a4c54e2,gala,not_close,0,1,6,0.35294117647058826
48f92fe5-300e-51f5-9425-a3f74a4c54e2,gala,not_close,0,2,6,0.35294117647058826
48f92fe5-300e-51f5-9425-a3f74a4c54e2,gala,not_close,0,3,3,0.17647058823529413
48f92fe5-300e-51f5-9425-a3f74a4c54e2,soup,somewhat_close,1,0,7,0.5833333333333334
48f92fe5-300e-51f5-9425-a3f74a4c54e2,soup,somewhat_close,1,1,3,0.25
48f92fe5-300e-51f5-9425-a3f74a4c54e2,soup,somewhat_close,1,2,1,0.08333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,soup,somewhat_close,1,3,1,0.08333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,conference,not_close,0,0,4,0.26666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,conference,not_close,0,1,6,0.4
48f92fe5-300e-51f5-9425-a3f74a4c54e2,conference,not_close,0,2,4,0.26666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,conference,not_close,0,3,1,0.06666666666666667
48f92fe5-300e-51f5-9425-a3f74a4c54e2,birthday,close,2,0,7,0.35
48f92fe5-300e-51f5-9425-a3f74a4c54e2,birthday,close,2,1,6,0.3
48f92fe5-300e-51f5-9425-a3f74a4c54e2,birthday,close,2,2,5,0.25
48f92fe5-300e-51f5-9425-a3f74a4c54e2,birthday,close,2,3,2,0.1
48f92fe5-300e-51f5-9425-a3f74a4c54e2,oysters,extremely_close,3,0,4,0.26666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,oysters,extremely_close,3,1,6,0.4
48f92fe5-300e-51f5-9425-a3f74a4c54e2,oysters,extremely_close,3,2,4,0.26666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,oysters,extremely_close,3,3,1,0.06666666666666667
48f92fe5-300e-51f5-9425-a3f74a4c54e2,driving,somewhat_close,1,0,4,0.2222222222222222
48f92fe5-300e-51f5-9425-a3f74a4c54e2,driving,somewhat_close,1,1,6,0.3333333333333333
48f92fe5-300e-51f5-9425-a3f74a4c54e2,driving,somewhat_close,1,2,3,0.16666666666666666
48f92fe5-300e-51f5-9425-a3f74a4c54e2,driving,somewhat_close,1,3,5,0.2777777777777778
48f92fe5-300e-51f5-9425-a3f74a4c54e2,wedding,not_close,0,0,7,0.3181818181818182
48f92fe5-300e-51f5-9425-a3f74a4c54e2,wedding,not_close,0,1,6,0.2727272727272727
48f92fe5-300e-51f5-9425-a3f74a4c54e2,wedding,not_close,0,2,6,0.2727272727272727
48f92fe5-300e-51f5-9425-a3f74a4c54e2,wedding,not_close,0,3,3,0.13636363636363635
2453c4a8-acd9-5afa-a1c3-198459edc0aa,soup,close,2,0,7,0.7
2453c4a8-acd9-5afa-a1c3-198459edc0aa,soup,close,2,1,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,soup,close,2,2,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,soup,close,2,3,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,oysters,extremely_close,3,0,1,0.25
2453c4a8-acd9-5afa-a1c3-198459edc0aa,oysters,extremely_close,3,1,1,0.25
2453c4a8-acd9-5afa-a1c3-198459edc0aa,oysters,extremely_close,3,2,1,0.25
2453c4a8-acd9-5afa-a1c3-198459edc0aa,oysters,extremely_close,3,3,1,0.25
2453c4a8-acd9-5afa-a1c3-198459edc0aa,conference,somewhat_close,1,0,6,0.42857142857142855
2453c4a8-acd9-5afa-a1c3-198459edc0aa,conference,somewhat_close,1,1,6,0.42857142857142855
2453c4a8-acd9-5afa-a1c3-198459edc0aa,conference,somewhat_close,1,2,1,0.07142857142857142
2453c4a8-acd9-5afa-a1c3-198459edc0aa,conference,somewhat_close,1,3,1,0.07142857142857142
2453c4a8-acd9-5afa-a1c3-198459edc0aa,fair,close,2,0,7,0.7
2453c4a8-acd9-5afa-a1c3-198459edc0aa,fair,close,2,1,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,fair,close,2,2,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,fair,close,2,3,1,0.1
2453c4a8-acd9-5afa-a1c3-198459edc0aa,cooking,extremely_close,3,0,1,0.08333333333333333
2453c4a8-acd9-5afa-a1c3-198459edc0aa,cooking,extremely_close,3,1,7,0.5833333333333334
2453c4a8-acd9-5afa-a1c3-198459edc0aa,cooking,extremely_close,3,2,3,0.25
2453c4a8-acd9-5afa-a1c3-198459edc0aa,cooking,extremely_close,3,3,1,0.08333333333333333
2453c4a8-acd9-5afa-a1c3-198459edc0aa,basketball,extremely_close,3,0,1,0.05263157894736842
2453c4a8-acd9-5afa-a1c3-198459edc0aa,basketball,extremely_close,3,1,6,0.3157894736842105
2453c4a8-acd9-5afa-a1c3-198459edc0aa,basketball,extremely_close,3,2,6,0.3157894736842105
2453c4a8-acd9-5afa-a1c3-198459edc0aa,basketball,extremely_close,3,3,6,0.3157894736842105
2453c4a8-acd9-5afa-a1c3-198459edc0aa,gala,not_close,0,0,2,0.14285714285714285
2453c4a8-acd9-5afa-a1c3-198459edc0aa,gala,not_close,0,1,6,0.42857142857142855
2453c4a8-acd9-5afa-a1c3-198459edc0aa,gala,not_close,0,2,5,0.35714285714285715
2453c4a8-acd9-5afa-a1c3-198459edc0aa,gala,not_close,0,3,1,0.07142857142857142
2453c4a8-acd9-5afa-a1c3-198459edc0aa,dip,close,2,0,7,0.35
2453c4a8-acd9-5afa-a1c3-198459edc0aa,dip,close,2,1,6,0.3
2453c4a8-acd9-5afa-a1c3-198459edc0aa,dip,close,2,2,6,0.3
2453c4a8-acd9-5afa-a1c3-198459edc0aa,dip,close,2,3,1,0.05
2453c4a8-acd9-5afa-a1c3-198459edc0aa,driving,close,2,0,6,0.4
2453c4a8-acd9-5afa-a1c3-198459edc0aa,driving,close,2,1,6,0.4
2453c4a8-acd9-5afa-a1c3-198459edc0aa,driving,close,2,2,2,0.13333333333333333
2453c4a8-acd9-5afa-a1c3-198459edc0aa,driving,close,2,3,1,0.06666666666666667
2453c4a8-acd9-5afa-a1c3-198459edc0aa,birthday,extremely_close,3,0,2,0.125
2453c4a8-acd9-5afa-a1c3-198459edc0aa,birthday,extremely_close,3,1,7,0.4375
2453c4a8-acd9-5afa-a1c3-198459edc0aa,birthday,extremely_close,3,2,6,0.375
2453c4a8-acd9-5afa-a1c3-198459edc0aa,birthday,extremely_close,3,3,1,0.0625
2453c4a8-acd9-5afa-a1c3-198459edc0aa,drinks,somewhat_close,1,0,2,0.16666666666666666
2453c4a8-acd9-5afa-a1c3-198459edc0aa,drinks,somewhat_close,1,1,7,0.5833333333333334
2453c4a8-acd9-5afa-a1c3-198459edc0aa,drinks,somewhat_close,1,2,2,0.16666666666666666
2453c4a8-acd9-5afa-a1c3-198459edc0aa,drinks,somewhat_close,1,3,1,0.08333333333333333
2453c4a8-acd9-5afa-a1c3-198459edc0aa,crabs,somewhat_close,1,0,1,0.1
