subject_id,scenario_label,closeness_condition,action_0,action_1,action_2,action_3
4e70ab6c-08df-50a1-bce0-6269c2996b70,crabs,close,2,5,2,3
4e70ab6c-08df-50a1-bce0-6269c2996b70,cooking,somewhat_close,1,4,2,3
4e70ab6c-08df-50a1-bce0-6269c2996b70,social,not_close,3,1,2,0
4e70ab6c-08df-50a1-bce0-6269c2996b70,driving,close,4,4,4,5
4e70ab6c-08df-50a1-bce0-6269c2996b70,fair,extremely_close,6,6,5,5
4e70ab6c-08df-50a1-bce0-6269c2996b70,gala,extremely_close,0,6,6,5
4e70ab6c-08df-50a1-bce0-6269c2996b70,hike,extremely_close,4,4,4,4
4e70ab6c-08df-50a1-bce0-6269c2996b70,birthday,somewhat_close,3,5,5,3
4e70ab6c-08df-50a1-bce0-6269c2996b70,brunch,somewhat_close,4,5,2,4
4e70ab6c-08df-50a1-bce0-6269c2996b70,wedding,not_close,5,2,1,0
4e70ab6c-08df-50a1-bce0-6269c2996b70,soup,not_close,6,2,1,0
4e70ab6c-08df-50a1-bce0-6269c2996b70,dip,close,4,3,3,1
4e70ab6c-08df-50a1-bce0-6269c2996b70,basketball,not_close,5,3,0,0
4e70ab6c-08df-50a1-bce0-6269c2996b70,oysters,extremely_close,0,5,3,5
4e70ab6c-08df-50a1-bce0-6269c2996b70,drinks,close,4,5,4,2
4e70ab6c-08df-50a1-bce0-6269c2996b70,conference,somewhat_close,4,5,0,0
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,gala,extremely_close,5,5,1,0
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,crabs,not_close,2,4,0,1
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,wedding,not_close,4,5,1,1
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,oysters,close,0,5,4,2
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,hike,extremely_close,6,2,4,4
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,basketball,close,0,5,4,4
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,conference,not_close,4,2,5,0
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,brunch,extremely_close,4,4,4,3
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,social,extremely_close,4,3,1,1
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,driving,somewhat_close,4,4,4,4
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,birthday,close,1,5,5,4
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,dip,somewhat_close,4,4,3,0
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,drinks,not_close,4,4,4,4
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,fair,somewhat_close,4,4,4,2
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,soup,somewhat_close,5,4,1,3
407d1fea-b1a2-5af8-b2f1-b3c7f99a191f,cooking,close,1,5,4,0
281b498e-618c-53f9-83e5-e0328ad0420e,conference,not_close,5,4,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,drinks,somewhat_close,4,4,5,2
281b498e-618c-53f9-83e5-e0328ad0420e,gala,not_close,5,1,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,oysters,extremely_close,1,3,4,0
281b498e-618c-53f9-83e5-e0328ad0420e,birthday,close,5,5,2,0
281b498e-618c-53f9-83e5-e0328ad0420e,hike,extremely_close,4,5,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,basketball,close,5,2,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,soup,somewhat_close,6,1,1,0
281b498e-618c-53f9-83e5-e0328ad0420e,dip,somewhat_close,4,2,1,0
281b498e-618c-53f9-83e5-e0328ad0420e,wedding,not_close,6,0,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,brunch,not_close,5,4,2,0
281b498e-618c-53f9-83e5-e0328ad0420e,driving,close,5,2,0,0
281b498e-618c-53f9-83e5-e0328ad0420e,fair,close,1,5,1,0
281b498e-618c-53f9-83e5-e0328ad0420e,social,extremely_close,2,0,2,0
281b498e-618c-53f9-83e5-e0328ad0420e,crabs,somewhat_close,1,4,2,0
281b498e-618c-53f9-83e5-e0328ad0420e,cooking,extremely_close,0,6,4,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,wedding,close,4,2,5,1
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,soup,close,6,3,1,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,birthday,extremely_close,4,5,2,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,cooking,extremely_close,0,6,2,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,drinks,not_close,5,3,2,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,dip,not_close,4,3,2,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,brunch,extremely_close,3,5,4,4
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,fair,somewhat_close,1,2,1,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,social,close,4,2,1,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,conference,extremely_close,4,6,5,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,driving,not_close,5,4,0,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,basketball,close,3,5,2,1
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,hike,somewhat_close,5,4,1,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,crabs,not_close,4,4,0,0
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,gala,somewhat_close,4,4,3,1
5ab907c0-aa6d-5593-99c7-9c3d5e5f060c,oysters,somewhat_close,4,5,1,1
1d3ea850-d43f-5627-a818-214aa7a661e7,driving,not_close,3,5,2,1
1d3ea850-d43f-5627-a818-214aa7a661e7,fair,close,2,3,2,1
1d3ea850-d43f-5627-a818-214aa7a661e7,wedding,somewhat_close,4,3,3,2
1d3ea850-d43f-5627-a818-214aa7a661e7,cooking,not_close,2,5,2,1
1d3ea850-d43f-5627-a818-214aa7a661e7,social,extremely_close,3,4,4,3
1d3ea850-d43f-5627-a818-214aa7a661e7,conference,somewhat_close,3,4,2,0
1d3ea850-d43f-5627-a818-214aa7a661e7,gala,extremely_close,4,5,4,3
1d3ea850-d43f-5627-a818-214aa7a661e7,basketball,extremely_close,2,5,4,4
1d3ea850-d43f-5627-a818-214aa7a661e7,brunch,not_close,3,5,3,2
1d3ea850-d43f-5627-a818-214aa7a661e7,birthday,not_close,5,5,2,1
1d3ea850-d43f-5627-a818-214aa7a661e7,oysters,somewhat_close,2,5,2,2
1d3ea850-d43f-5627-a818-214aa7a661e7,soup,close,4,3,2,2
1d3ea850-d43f-5627-a818-214aa7a661e7,dip,close,5,4,3,1
1d3ea850-d43f-5627-a818-214aa7a661e7,crabs,close,1,3,2,4
1d3ea850-d43f-5627-a818-214aa7a661e7,hike,extremely_close,3,2,4,2
1d3ea850-d43f-5627-a818-214aa7a661e7,drinks,somewhat_close,3,2,3,4
fb0131e3-93f3-5866-a741-7ee507735561,brunch,somewhat_close,3,4,5,3
fb0131e3-93f3-5866-a741-7ee507735561,dip,somewhat_close,5,4,4,1
fb0131e3-93f3-5866-a741-7ee507735561,driving,close,2,6,5,2
fb0131e3-93f3-5866-a741-7ee507735561,gala,somewhat_close,4,5,4,2
fb0131e3-93f3-5866-a741-7ee507735561,soup,not_close,6,4,0,2
fb0131e3-93f3-5866-a741-7ee507735561,fair,close,3,6,3,2
fb0131e3-93f3-5866-a741-7ee507735561,birthday,extremely_close,2,6,5,3
fb0131e3-93f3-5866-a741-7ee507735561,cooking,not_close,1,5,6,4
fb0131e3-93f3-5866-a741-7ee507735561,conference,not_close,4,5,2,3
fb0131e3-93f3-5866-a741-7ee507735561,crabs,somewhat_close,2,6,1,4
fb0131e3-93f3-5866-a741-7ee507735561,wedding,extremely_close,1,6,6,4
fb0131e3-93f3-5866-a741-7ee507735561,hike,extremely_close,1,5,4,4
fb0131e3-93f3-5866-a741-7ee507735561,social,not_close,5,1,1,0
fb0131e3-93f3-5866-a741-7ee507735561,oysters,extremely_close,0,5,4,3
fb0131e3-93f3-5866-a741-7ee507735561,basketball,close,2,6,4,2
fb0131e3-93f3-5866-a741-7ee507735561,drinks,close,0,6,6,2
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,crabs,not_close,5,4,3,2
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,gala,somewhat_close,5,4,4,4
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,soup,not_close,6,2,2,3
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,social,somewhat_close,5,1,1,1
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,fair,not_close,4,4,4,1
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,dip,not_close,5,1,4,3
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,birthday,close,0,3,4,4
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,driving,close,1,5,4,4
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,hike,somewhat_close,1,4,4,4
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,oysters,extremely_close,2,4,1,5
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,conference,extremely_close,1,5,0,0
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,cooking,close,1,4,4,3
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,wedding,extremely_close,3,2,4,5
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,drinks,extremely_close,0,4,5,5
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,basketball,somewhat_close,2,4,4,2
9d0907f1-bc96-5a68-94a5-fdb2aa15c1d3,brunch,close,3,4,4,4
6f34b165-406e-5765-b9df-7d7146d3a624,birthday,close,4,4,2,0
6f34b165-406e-5765-b9df-7d7146d3a624,wedding,close,5,3,4,1
6f34b165-406e-5765-b9df-7d7146d3a624,cooking,extremely_close,3,4,3,2
6f34b165-406e-5765-b9df-7d7146d3a624,brunch,not_close,4,4,3,2
6f34b165-406e-5765-b9df-7d7146d3a624,oysters,close,2,1,3,0
6f34b165-406e-5765-b9df-7d7146d3a624,hike,close,4,3,2,1
6f34b165-406e-5765-b9df-7d7146d3a624,soup,extremely_close,5,3,2,2
6f34b165-406e-5765-b9df-7d7146d3a624,dip,not_close,5,3,2,0
6f34b165-406e-5765-b9df-7d7146d3a624,gala,not_close,3,4,4,2
6f34b165-406e-5765-b9df-7d7146d3a624,crabs,not_close,2,3,1,1
6f34b165-406e-5765-b9df-7d7146d3a624,basketball,somewhat_close,3,4,3,1
6f34b165-406e-5765-b9df-7d7146d3a624,social,extremely_close,3,2,3,0
6f34b165-406e-5765-b9df-7d7146d3a624,driving,somewhat_close,3,4,2,1
6f34b165-406e-5765-b9df-7d7146d3a624,drinks,somewhat_close,3,4,2,3
6f34b165-406e-5765-b9df-7d7146d3a624,conference,extremely_close,3,4,4,1
6f34b165-406e-5765-b9df-7d7146d3a624,fair,somewhat_close,3,4,2,3
51ce3748-52c5-58b7-85e5-ec7c4221ca19,wedding,somewhat_close,6,5,4,2
51ce3748-52c5-58b7-85e5-ec7c4221ca19,gala,not_close,6,2,1,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,oysters,somewhat_close,6,6,1,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,cooking,extremely_close,6,5,5,4
51ce3748-52c5-58b7-85e5-ec7c4221ca19,conference,close,6,6,3,1
51ce3748-52c5-58b7-85e5-ec7c4221ca19,driving,not_close,6,6,0,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,soup,somewhat_close,6,5,1,1
51ce3748-52c5-58b7-85e5-ec7c4221ca19,hike,not_close,6,5,1,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,basketball,close,6,5,1,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,birthday,close,6,6,3,1
51ce3748-52c5-58b7-85e5-ec7c4221ca19,crabs,extremely_close,6,6,1,1
51ce3748-52c5-58b7-85e5-ec7c4221ca19,dip,extremely_close,6,5,5,2
51ce3748-52c5-58b7-85e5-ec7c4221ca19,social,somewhat_close,6,2,2,0
51ce3748-52c5-58b7-85e5-ec7c4221ca19,drinks,extremely_close,3,3,3,3
51ce3748-52c5-58b7-85e5-ec7c4221ca19,brunch,close,6,6,2,1
51ce3748-52c5-58b7-85e5-ec7c4221ca19,fair,not_close,6,5,0,0
fa88935e-8667-5d90-afaa-8342aafef5bd,gala,somewhat_close,6,1,0,1
fa88935e-8667-5d90-afaa-8342aafef5bd,oysters,not_close,6,2,3,2
fa88935e-8667-5d90-afaa-8342aafef5bd,wedding,extremely_close,2,6,5,2
fa88935e-8667-5d90-afaa-8342aafef5bd,cooking,extremely_close,0,6,5,4
fa88935e-8667-5d90-afaa-8342aafef5bd,drinks,extremely_close,0,5,6,4
fa88935e-8667-5d90-afaa-8342aafef5bd,soup,not_close,6,2,1,0
fa88935e-8667-5d90-afaa-8342aafef5bd,crabs,not_close,6,2,0,0
fa88935e-8667-5d90-afaa-8342aafef5bd,driving,close,5,6,4,1
fa88935e-8667-5d90-afaa-8342aafef5bd,hike,somewhat_close,6,2,1,0
fa88935e-8667-5d90-afaa-8342aafef5bd,birthday,close,2,6,5,2
fa88935e-8667-5d90-afaa-8342aafef5bd,social,close,6,1,5,0
fa88935e-8667-5d90-afaa-8342aafef5bd,fair,not_close,6,2,1,5
fa88935e-8667-5d90-afaa-8342aafef5bd,conference,extremely_close,2,6,5,0
fa88935e-8667-5d90-afaa-8342aafef5bd,basketball,somewhat_close,2,5,0,0
fa88935e-8667-5d90-afaa-8342aafef5bd,brunch,close,5,6,5,2
fa88935e-8667-5d90-afaa-8342aafef5bd,dip,somewhat_close,6,2,1,0
a63ac7b3-066a-5437-850f-ff8400333a29,brunch,extremely_close,5,1,1,4
a63ac7b3-066a-5437-850f-ff8400333a29,gala,not_close,5,0,0,0
a63ac7b3-066a-5437-850f-ff8400333a29,crabs,extremely_close,1,4,1,1
a63ac7b3-066a-5437-850f-ff8400333a29,cooking,close,0,6,2,0
a63ac7b3-066a-5437-850f-ff8400333a29,soup,close,6,1,0,0
a63ac7b3-066a-5437-850f-ff8400333a29,drinks,not_close,5,4,0,0
a63ac7b3-066a-5437-850f-ff8400333a29,oysters,somewhat_close,5,1,1,0
a63ac7b3-066a-5437-850f-ff8400333a29,birthday,close,4,6,4,1
a63ac7b3-066a-5437-850f-ff8400333a29,social,extremely_close,4,4,1,1
a63ac7b3-066a-5437-850f-ff8400333a29,hike,somewhat_close,5,4,4,1
a63ac7b3-066a-5437-850f-ff8400333a29,conference,close,1,5,4,3
a63ac7b3-066a-5437-850f-ff8400333a29,basketball,not_close,5,4,1,0
a63ac7b3-066a-5437-850f-ff8400333a29,wedding,somewhat_close,6,1,1,0
a63ac7b3-066a-5437-850f-ff8400333a29,fair,not_close,2,4,2,1
a63ac7b3-066a-5437-850f-ff8400333a29,driving,somewhat_close,4,5,0,0
a63ac7b3-066a-5437-850f-ff8400333a29,dip,extremely_close,0,0,0,0
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,birthday,not_close,5,2,0,1
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,crabs,somewhat_close,6,1,1,0
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,soup,not_close,6,1,2,4
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,drinks,close,3,5,4,0
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,fair,close,1,4,6,4
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,conference,somewhat_close,2,5,1,1
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,dip,somewhat_close,5,6,4,4
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,oysters,not_close,5,4,2,1
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,cooking,not_close,2,4,4,0
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,social,somewhat_close,5,4,5,2
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,wedding,extremely_close,5,4,5,2
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,basketball,extremely_close,4,6,2,1
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,gala,close,2,5,6,4
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,driving,extremely_close,4,6,2,3
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,brunch,close,1,6,6,3
7dc80ecd-dcb4-56ef-85e9-4ba2d9c3d88e,hike,extremely_close,6,5,6,3
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,soup,close,6,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,driving,close,6,6,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,gala,somewhat_close,0,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,fair,extremely_close,3,6,1,1
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,wedding,somewhat_close,6,1,1,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,drinks,somewhat_close,6,4,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,cooking,extremely_close,0,6,2,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,dip,close,0,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,brunch,not_close,6,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,basketball,extremely_close,4,4,3,1
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,crabs,close,4,4,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,conference,somewhat_close,6,3,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,oysters,not_close,6,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,birthday,extremely_close,0,6,4,1
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,social,not_close,2,0,0,0
5f02c355-b17a-5fe8-9b89-5a48509ecb1e,hike,not_close,6,2,0,0
de54651b-bdca-55ee-9ebf-df518d471488,birthday,not_close,0,3,4,4
de54651b-bdca-55ee-9ebf-df518d471488,basketball,somewhat_close,5,0,0,0
de54651b-bdca-55ee-9ebf-df518d471488,wedding,close,1,2,2,1
de54651b-bdca-55ee-9ebf-df518d471488,gala,extremely_close,4,4,1,1
de54651b-bdca-55ee-9ebf-df518d471488,drinks,not_close,3,2,2,3
de54651b-bdca-55ee-9ebf-df518d471488,crabs,close,4,1,1,2
de54651b-bdca-55ee-9ebf-df518d471488,driving,somewhat_close,4,5,0,1
de54651b-bdca-55ee-9ebf-df518d471488,oysters,close,1,0,1,1
de54651b-bdca-55ee-9ebf-df518d471488,fair,somewhat_close,4,1,1,1
de54651b-bdca-55ee-9ebf-df518d471488,cooking,not_close,5,1,1,1
de54651b-bdca-55ee-9ebf-df518d471488,social,extremely_close,4,1,1,0
de54651b-bdca-55ee-9ebf-df518d471488,dip,close,3,1,1,1
de54651b-bdca-55ee-9ebf-df518d471488,brunch,extremely_close,3,0,0,0
de54651b-bdca-55ee-9ebf-df518d471488,conference,extremely_close,0,5,1,0
de54651b-bdca-55ee-9ebf-df518d471488,soup,somewhat_close,5,0,0,0
de54651b-bdca-55ee-9ebf-df518d471488,hike,not_close,6,0,0,0
24b40c18-ddee-52ef-be20-705e8071b2a8,brunch,close,3,1,5,4
24b40c18-ddee-52ef-be20-705e8071b2a8,social,close,4,1,5,2
24b40c18-ddee-52ef-be20-705e8071b2a8,fair,not_close,5,2,1,0
24b40c18-ddee-52ef-be20-705e8071b2a8,basketball,not_close,2,1,5,0
24b40c18-ddee-52ef-be20-705e8071b2a8,dip,somewhat_close,4,2,2,0
24b40c18-ddee-52ef-be20-705e8071b2a8,birthday,extremely_close,1,2,5,4
24b40c18-ddee-52ef-be20-705e8071b2a8,drinks,extremely_close,2,3,4,5
24b40c18-ddee-52ef-be20-705e8071b2a8,soup,not_close,5,2,1,0
24b40c18-ddee-52ef-be20-705e8071b2a8,crabs,somewhat_close,4,5,1,0
24b40c18-ddee-52ef-be20-705e8071b2a8,conference,close,2,5,4,2
24b40c18-ddee-52ef-be20-705e8071b2a8,oysters,somewhat_close,5,1,2,0
24b40c18-ddee-52ef-be20-705e8071b2a8,hike,extremely_close,2,1,5,6
24b40c18-ddee-52ef-be20-705e8071b2a8,wedding,somewhat_close,2,1,2,4
24b40c18-ddee-52ef-be20-705e8071b2a8,cooking,extremely_close,0,4,4,6
24b40c18-ddee-52ef-be20-705e8071b2a8,gala,close,2,5,5,2
24b40c18-ddee-52ef-be20-705e8071b2a8,driving,not_close,5,4,2,0
56174123-a71f-5f58-a224-d390ecf537b7,soup,somewhat_close,6,0,0,0
56174123-a71f-5f58-a224-d390ecf537b7,wedding,not_close,6,0,0,0
56174123-a71f-5f58-a224-d390ecf537b7,basketball,close,2,1,5,1
56174123-a71f-5f58-a224-d390ecf537b7,oysters,close,6,0,0,0
56174123-a71f-5f58-a224-d390ecf537b7,crabs,not_close,2,5,4,3
56174123-a71f-5f58-a224-d390ecf537b7,dip,somewhat_close,4,0,1,0
56174123-a71f-5f58-a224-d390ecf537b7,social,extremely_close,5,4,4,5
56174123-a71f-5f58-a224-d390ecf537b7,driving,somewhat_close,4,6,4,4
56174123-a71f-5f58-a224-d390ecf537b7,gala,extremely_close,1,5,5,6
56174123-a71f-5f58-a224-d390ecf537b7,brunch,extremely_close,4,4,5,4
56174123-a71f-5f58-a224-d390ecf537b7,fair,somewhat_close,4,5,0,1
56174123-a71f-5f58-a224-d390ecf537b7,drinks,not_close,4,4,4,5
56174123-a71f-5f58-a224-d390ecf537b7,hike,extremely_close,5,4,1,2
56174123-a71f-5f58-a224-d390ecf537b7,birthday,close,4,6,4,1
56174123-a71f-5f58-a224-d390ecf537b7,conference,not_close,4,5,4,4
56174123-a71f-5f58-a224-d390ecf537b7,cooking,close,1,6,4,1
6eb99c51-6d33-5b68-8a76-91a0ef48223e,wedding,not_close,6,1,1,0
6eb99c51-6d33-5b68-8a76-91a0ef48223e,fair,extremely_close,3,6,6,5
6eb99c51-6d33-5b68-8a76-91a0ef48223e,conference,somewhat_close,3,5,4,1
6eb99c51-6d33-5b68-8a76-91a0ef48223e,hike,not_close,6,2,1,0
6eb99c51-6d33-5b68-8a76-91a0ef48223e,birthday,somewhat_close,5,4,2,0
6eb99c51-6d33-5b68-8a76-91a0ef48223e,basketball,extremely_close,2,4,4,2
6eb99c51-6d33-5b68-8a76-91a0ef48223e,gala,extremely_close,1,6,6,4
6eb99c51-6d33-5b68-8a76-91a0ef48223e,cooking,somewhat_close,0,6,4,1
6eb99c51-6d33-5b68-8a76-91a0ef48223e,crabs,close,1,6,3,2
6eb99c51-6d33-5b68-8a76-91a0ef48223e,driving,not_close,6,4,0,0
6eb99c51-6d33-5b68-8a76-91a0ef48223e,social,close,1,5,4,4
6eb99c51-6d33-5b68-8a76-91a0ef48223e,soup,somewhat_close,5,3,3,3
6eb99c51-6d33-5b68-8a76-91a0ef48223e,oysters,not_close,6,1,0,0
6eb99c51-6d33-5b68-8a76-91a0ef48223e,dip,close,6,6,5,2
6eb99c51-6d33-5b68-8a76-91a0ef48223e,drinks,extremely_close,0,2,2,5
6eb99c51-6d33-5b68-8a76-91a0ef48223e,brunch,close,0,5,4,4
35b42501-10af-5196-8f16-8ea6b769be65,wedding,close,3,4,5,1
35b42501-10af-5196-8f16-8ea6b769be65,conference,extremely_close,3,6,4,1
35b42501-10af-5196-8f16-8ea6b769be65,gala,close,4,4,4,4
35b42501-10af-5196-8f16-8ea6b769be65,brunch,close,2,6,3,4
35b42501-10af-5196-8f16-8ea6b769be65,social,somewhat_close,4,1,1,0
35b42501-10af-5196-8f16-8ea6b769be65,driving,not_close,5,6,0,0
35b42501-10af-5196-8f16-8ea6b769be65,drinks,extremely_close,3,4,0,3
35b42501-10af-5196-8f16-8ea6b769be65,soup,extremely_close,4,6,4,4
35b42501-10af-5196-8f16-8ea6b769be65,birthday,somewhat_close,5,5,2,0
35b42501-10af-5196-8f16-8ea6b769be65,crabs,extremely_close,0,6,1,2
35b42501-10af-5196-8f16-8ea6b769be65,fair,not_close,4,6,0,0
35b42501-10af-5196-8f16-8ea6b769be65,basketball,not_close,3,5,0,0
35b42501-10af-5196-8f16-8ea6b769be65,dip,not_close,6,3,1,0
35b42501-10af-5196-8f16-8ea6b769be65,oysters,somewhat_close,2,5,3,1
35b42501-10af-5196-8f16-8ea6b769be65,cooking,somewhat_close,1,6,3,3
35b42501-10af-5196-8f16-8ea6b769be65,hike,close,2,2,1,0
6832564e-6a15-5c82-9db7-0102b6cb961e,hike,somewhat_close,2,5,3,1
6832564e-6a15-5c82-9db7-0102b6cb961e,drinks,close,5,1,2,1
6832564e-6a15-5c82-9db7-0102b6cb961e,gala,close,1,5,5,4
6832564e-6a15-5c82-9db7-0102b6cb961e,crabs,extremely_close,1,5,4,4
6832564e-6a15-5c82-9db7-0102b6cb961e,cooking,not_close,5,5,1,0
6832564e-6a15-5c82-9db7-0102b6cb961e,soup,extremely_close,1,6,4,6
6832564e-6a15-5c82-9db7-0102b6cb961e,oysters,somewhat_close,5,4,4,1
6832564e-6a15-5c82-9db7-0102b6cb961e,fair,not_close,5,4,1,0
6832564e-6a15-5c82-9db7-0102b6cb961e,birthday,not_close,6,3,1,0
6832564e-6a15-5c82-9db7-0102b6cb961e,brunch,somewhat_close,4,5,6,1
6832564e-6a15-5c82-9db7-0102b6cb961e,dip,extremely_close,4,6,5,4
6832564e-6a15-5c82-9db7-0102b6cb961e,basketball,not_close,6,5,1,0
6832564e-6a15-5c82-9db7-0102b6cb961e,wedding,close,2,5,5,6
6832564e-6a15-5c82-9db7-0102b6cb961e,driving,extremely_close,1,4,5,6
6832564e-6a15-5c82-9db7-0102b6cb961e,social,somewhat_close,5,4,3,0
6832564e-6a15-5c82-9db7-0102b6cb961e,conference,close,1,5,5,1
28a92461-d996-5f70-b903-7d853640e031,hike,not_close,6,1,0,0
28a92461-d996-5f70-b903-7d853640e031,driving,extremely_close,1,5,5,5
28a92461-d996-5f70-b903-7d853640e031,gala,close,4,5,5,4
28a92461-d996-5f70-b903-7d853640e031,brunch,close,4,5,6,5
28a92461-d996-5f70-b903-7d853640e031,crabs,close,2,6,4,4
28a92461-d996-5f70-b903-7d853640e031,soup,not_close,6,6,1,0
28a92461-d996-5f70-b903-7d853640e031,wedding,extremely_close,0,6,6,5
28a92461-d996-5f70-b903-7d853640e031,cooking,somewhat_close,1,6,4,2
28a92461-d996-5f70-b903-7d853640e031,dip,somewhat_close,6,4,4,1
28a92461-d996-5f70-b903-7d853640e031,social,somewhat_close,4,0,1,1
28a92461-d996-5f70-b903-7d853640e031,birthday,not_close,6,6,0,0
28a92461-d996-5f70-b903-7d853640e031,oysters,not_close,0,6,0,0
28a92461-d996-5f70-b903-7d853640e031,drinks,close,1,5,4,4
28a92461-d996-5f70-b903-7d853640e031,basketball,extremely_close,0,2,6,6
28a92461-d996-5f70-b903-7d853640e031,fair,extremely_close,0,5,5,6
28a92461-d996-5f70-b903-7d853640e031,conference,somewhat_close,2,5,4,0
dcc86b1b-1963-59bc-a449-c913452b5360,gala,close,4,5,5,2
dcc86b1b-1963-59bc-a449-c913452b5360,wedding,close,4,2,2,2
dcc86b1b-1963-59bc-a449-c913452b5360,drinks,extremely_close,1,2,4,4
dcc86b1b-1963-59bc-a449-c913452b5360,fair,not_close,4,5,3,4
dcc86b1b-1963-59bc-a449-c913452b5360,social,somewhat_close,5,4,1,1
dcc86b1b-1963-59bc-a449-c913452b5360,driving,not_close,2,4,2,1
